Position,CL99_TR_1_x_2790_0nt.fa_007
276,91
277,91
278,91
279,92
280,92
281,92
282,91
283,90
284,85
285,84
286,84
287,83
288,83
289,82
290,80
291,74
292,74
293,74
294,71
295,70
296,69
297,65
298,64
299,65
300,66
301,66
302,66
303,63
304,63
305,60
306,57
307,56
308,55
309,55
310,56
311,55
312,52
313,49
314,49
315,50
316,51
317,51
318,50
319,47
320,46
321,47
322,47
323,47
324,47
325,48
326,48
327,46
328,46
329,50
330,52
331,54
332,57
333,58
334,58
335,59
336,59
337,61
338,61
339,60
340,60
341,59
342,59
343,57
344,57
345,59
346,60
347,61
348,61
349,61
350,61
351,63
352,63
353,63
354,62
355,62
356,63
357,63
358,63
359,61
360,62
361,62
362,62
363,61
364,59
365,59
366,59
367,60
368,59
369,59
370,59
371,59
372,59
373,59
374,59
375,59
376,59
377,59
378,59
379,57
380,56
381,55
382,54
383,54
384,54
385,54
386,53
387,53
388,48
389,47
390,47
391,47
392,47
393,43
394,43
395,44
396,44
397,44
398,45
399,46
400,47
401,47
402,47
403,47
404,47
405,47
406,47
407,44
408,45
409,47
410,48
411,47
412,47
413,47
414,45
415,43
416,43
417,43
418,43
419,40
420,39
421,38
422,38
423,37
424,37
425,37
426,36
427,36
428,34
429,32
430,30
431,29
432,24
433,23
434,23
435,20
436,21
437,23
438,24
439,24
440,25
441,25
442,25
443,24
444,25
445,23
446,22
447,21
448,22
449,22
450,22
451,23
452,23
453,22
454,22
455,21
456,21
457,22
458,22
459,23
460,25
461,25
462,26
463,26
464,26
465,27
466,27
467,29
468,29
469,30
470,33
471,34
472,36
473,36
474,36
475,36
476,36
477,36
478,36
479,36
480,36
481,36
482,36
483,36
484,36
485,36
486,35
487,35
488,35
489,35
490,34
491,33
492,32
493,32
494,28
495,29
496,29
497,29
498,29
499,30
500,31
501,33
502,33
503,33
504,32
505,31
506,31
507,31
508,31
509,31
510,32
511,32
512,32
513,32
514,33
515,32
516,31
517,31
518,37
519,38
520,38
521,37
522,38
523,37
524,39
525,38
526,38
527,39
528,39
529,39
530,40
531,41
532,42
533,44
534,44
535,44
536,44
537,42
538,40
539,40
540,42
541,42
542,43
543,43
544,42
545,44
546,44
547,44
548,43
549,44
550,44
551,43
552,45
553,46
554,46
555,48
556,49
557,49
558,49
559,48
560,49
561,48
562,47
563,47
564,48
565,48
566,48
567,51
568,53
569,55
570,56
571,55
572,57
573,59
574,60
575,60
576,63
577,66
578,66
579,66
580,67
581,68
582,70
583,77
584,83
585,83
586,84
587,84
588,85
589,87
590,87
591,88
592,88
593,91
594,94
595,98
596,100
597,101
598,102
599,103
600,102
601,102
602,99
603,103
604,105
605,113
606,116
607,116
608,118
609,120
610,120
611,124
612,124
613,128
614,130
615,129
616,132
617,130
618,129
619,131
620,129
621,128
622,129
623,130
624,132
625,134
626,134
627,134
628,134
629,130
630,131
631,131
632,132
633,165
634,165
635,167
636,170
637,170
638,170
639,171
640,172
641,173
642,173
643,173
644,172
645,170
646,170
647,164
648,170
649,174
650,175
651,177
652,179
653,178
654,176
655,176
656,176
657,174
658,162
659,166
660,168
661,168
662,169
663,169
664,170
665,170
666,172
667,174
668,178
669,179
670,174
671,178
672,178
673,182
674,185
675,185
676,187
677,188
678,191
679,189
680,187
681,188
682,185
683,183
684,182
685,182
686,180
687,178
688,177
689,170
690,169
691,171
692,170
693,168
694,166
695,161
696,157
697,155
698,159
699,157
700,154
701,147
702,142
703,143
704,142
705,142
706,142
707,143
708,142
709,141
710,140
711,140
712,139
713,139
714,136
715,135
716,134
717,131
718,129
719,129
720,128
721,127
722,128
723,129
724,128
725,123
726,122
727,121
728,121
729,119
730,119
731,122
732,119
733,121
734,121
735,120
736,117
737,117
738,114
739,115
740,113
741,117
742,117
743,119
744,120
745,118
746,114
747,114
748,113
749,110
750,111
751,110
752,109
753,105
754,105
755,104
756,101
757,101
758,96
759,96
760,93
761,90
762,90
763,89
764,88
765,87
766,82
767,86
768,83
769,82
770,77
771,79
772,81
773,82
774,81
775,79
776,81
777,81
778,79
779,78
780,75
781,77
782,77
783,76
784,73
785,73
786,69
787,67
788,65
789,65
790,64
791,65
792,64
793,63
794,55
795,55
796,53
797,54
798,53
799,49
800,47
801,48
802,49
803,46
804,46
805,47
806,48
807,43
808,27
809,23
810,24
811,24
812,24
813,24
814,24
815,24
816,24
817,28
818,29
819,30
820,31
821,29
822,28
823,28
824,28
825,28
826,28
827,28
828,28
829,28
830,31
831,31
832,35
833,35
834,35
835,35
836,33
837,33
838,30
839,30
840,30
841,34
842,34
843,34
844,34
845,34
846,31
847,31
848,30
849,31
850,31
851,31
852,30
853,30
854,30
855,30
856,30
857,30
858,30
859,30
860,32
861,33
862,33
863,40
864,41
865,52
866,55
867,56
868,57
869,57
870,57
871,57
872,58
873,58
874,59
875,59
876,59
877,59
878,61
879,62
880,62
881,62
882,62
883,62
884,72
885,73
886,73
887,73
888,73
889,76
890,75
891,75
892,75
893,76
894,78
895,79
896,80
897,79
898,81
899,83
900,83
901,82
902,81
903,81
904,82
905,81
906,83
907,82
908,83
909,83
910,83
911,85
912,86
913,86
914,85
915,84
916,82
917,82
918,81
919,79
920,74
921,75
922,77
923,78
924,77
925,78
926,77
927,82
928,83
929,82
930,81
931,81
932,81
933,81
934,82
935,83
936,85
937,87
938,86
939,87
940,86
941,86
942,86
943,85
944,86
945,89
946,90
947,93
948,93
949,94
950,88
951,87
952,87
953,87
954,86
955,89
956,89
957,92
958,91
959,104
960,105
961,107
962,107
963,110
964,111
965,110
966,111
967,115
968,115
969,116
970,120
971,120
972,122
973,124
974,126
975,122
976,124
977,125
978,128
979,130
980,133
981,133
982,135
983,135
984,136
985,140
986,142
987,142
988,144
989,145
990,147
991,149
992,150
993,150
994,150
995,151
996,152
997,152
998,156
999,156
1000,156
1001,157
1002,157
1003,159
1004,160
1005,164
1006,164
1007,168
1008,168
1009,170
1010,173
1011,173
1012,174
1013,175
1014,175
1015,172
1016,173
1017,174
1018,175
1019,176
1020,174
1021,169
1022,172
1023,172
1024,174
1025,177
1026,177
1027,176
1028,174
1029,174
1030,174
1031,173
1032,174
1033,177
1034,188
1035,190
1036,190
1037,187
1038,187
1039,182
1040,181
1041,180
1042,177
1043,177
1044,177
1045,188
1046,188
1047,183
1048,182
1049,180
1050,177
1051,177
1052,176
1053,175
1054,175
1055,170
1056,164
1057,164
1058,168
1059,168
1060,165
1061,164
1062,165
1063,164
1064,164
1065,161
1066,161
1067,159
1068,155
1069,152
1070,152
1071,149
1072,147
1073,148
1074,146
1075,144
1076,147
1077,148
1078,147
1079,182
1080,183
1081,182
1082,181
1083,179
1084,176
1085,174
1086,169
1087,171
1088,172
1089,174
1090,170
1091,169
1092,165
1093,165
1094,161
1095,159
1096,153
1097,154
1098,152
1099,151
1100,155
1101,153
1102,154
1103,151
1104,169
1105,169
1106,169
1107,174
1108,174
1109,174
1110,174
1111,174
1112,175
1113,177
1114,178
1115,181
1116,181
1117,181
1118,182
1119,168
1120,167
1121,166
1122,163
1123,184
1124,197
1125,201
1126,203
1127,206
1128,211
1129,216
1130,218
1131,220
1132,219
1133,223
1134,225
1135,230
1136,234
1137,238
1138,240
1139,242
1140,252
1141,252
1142,254
1143,258
1144,259
1145,259
1146,261
1147,262
1148,272
1149,274
1150,280
1151,278
1152,281
1153,283
1154,287
1155,286
1156,286
1157,288
1158,288
1159,289
1160,292
1161,293
1162,292
1163,294
1164,295
1165,295
1166,296
1167,296
1168,296
1169,293
1170,286
1171,292
1172,295
1173,297
1174,295
1175,293
1176,292
1177,292
1178,292
1179,289
1180,290
1181,288
1182,294
1183,297
1184,297
1185,296
1186,294
1187,293
1188,292
1189,293
1190,290
1191,291
1192,288
1193,291
1194,290
1195,290
1196,285
1197,266
1198,264
1199,262
1200,261
1201,259
1202,259
1203,258
1204,257
1205,256
1206,251
1207,253
1208,251
1209,250
1210,246
1211,235
1212,233
1213,232
1214,228
1215,227
1216,224
1217,217
1218,217
1219,217
1220,212
1221,206
1222,199
1223,186
1224,184
1225,177
1226,177
1227,177
1228,174
1229,173
1230,170
1231,161
1232,160
1233,154
1234,143
1235,138
1236,137
1237,133
1238,124
1239,112
1240,112
1241,111
1242,100
1243,96
1244,99
1245,99
1246,100
1247,97
1248,87
1249,87
1250,89
1251,89
1252,86
1253,86
1254,87
1255,86
1256,86
1257,87
1258,84
1259,83
1260,80
1261,81
1262,80
1263,76
1264,73
1265,68
1266,68
1267,66
1268,62
1269,59
1270,58
1271,55
1272,53
1273,51
1274,51
1275,49
1276,49
1277,47
1278,46
1279,44
1280,44
1281,44
1282,43
1283,43
1284,41
1285,39
1286,39
1287,40
1288,40
1289,40
1290,40
1291,40
1292,38
1293,38
1294,38
1295,37
1296,38
1297,38
1298,38
1299,35
1300,34
1301,34
1302,34
1303,34
1304,33
1305,32
1306,31
1307,29
1308,28
1309,28
1310,29
1311,29
1312,29
1313,28
1314,28
1315,28
1316,28
1317,30
1318,31
1319,31
1320,31
1321,32
1322,33
1323,33
1324,33
1325,33
1326,33
1327,33
1328,32
1329,32
1330,32
1331,31
1332,31
1333,31
1334,32
1335,32
1336,32
1337,32
1338,29
1339,30
1340,30
1341,30
1342,30
1343,30
1344,30
1345,31
1346,31
1347,28
1348,28
1349,27
1350,26
1351,25
1352,23
1353,25
1354,25
1355,31
1356,32
1357,31
1358,30
1359,32
1360,30
1361,30
1362,30
1363,30
1364,29
1365,32
1366,33
1367,33
1368,41
1369,43
1370,48
1371,49
1372,49
1373,49
1374,49
1375,49
1376,49
1377,52
1378,88
1379,90
1380,93
1381,95
1382,98
1383,102
1384,104
1385,114
1386,123
1387,129
1388,132
1389,137
1390,149
1391,158
1392,167
1393,171
1394,176
1395,183
1396,190
1397,195
1398,203
1399,205
1400,211
1401,218
1402,224
1403,228
1404,229
1405,241
1406,246
1407,251
1408,255
1409,258
1410,261
1411,273
1412,281
1413,289
1414,290
1415,295
1416,304
1417,313
1418,317
1419,319
1420,323
1421,329
1422,330
1423,330
1424,330
1425,332
1426,335
1427,335
1428,336
1429,337
1430,334
1431,339
1432,340
1433,342
1434,343
1435,341
1436,342
1437,343
1438,342
1439,339
1440,339
1441,343
1442,340
1443,340
1444,341
1445,335
1446,335
1447,335
1448,338
1449,338
1450,339
1451,337
1452,338
1453,337
1454,333
1455,333
1456,331
1457,329
1458,329
1459,330
1460,330
1461,326
1462,324
1463,323
1464,321
1465,321
1466,317
1467,308
1468,308
1469,309
1470,309
1471,301
1472,278
1473,277
1474,279
1475,280
1476,281
1477,278
1478,280
1479,281
1480,278
1481,276
1482,273
1483,267
1484,267
1485,270
1486,265
1487,216
1488,215
1489,217
1490,217
1491,217
1492,217
1493,216
1494,217
1495,212
1496,191
1497,184
1498,173
1499,175
1500,174
1501,165
1502,186
1503,194
1504,199
1505,200
1506,201
1507,197
1508,195
1509,205
1510,214
1511,217
1512,219
1513,222
1514,224
1515,229
1516,229
1517,231
1518,238
1519,244
1520,250
1521,251
1522,255
1523,255
1524,261
1525,271
1526,276
1527,277
1528,278
1529,289
1530,305
1531,307
1532,309
1533,310
1534,319
1535,321
1536,325
1537,326
1538,331
1539,333
1540,338
1541,340
1542,343
1543,345
1544,345
1545,346
1546,348
1547,350
1548,350
1549,351
1550,352
1551,357
1552,358
1553,357
1554,353
1555,352
1556,353
1557,354
1558,359
1559,357
1560,358
1561,355
1562,354
1563,351
1564,353
1565,348
1566,349
1567,349
1568,346
1569,347
1570,347
1571,352
1572,350
1573,352
1574,352
1575,349
1576,350
1577,347
1578,347
1579,347
1580,348
1581,344
1582,348
1583,351
1584,351
1585,350
1586,347
1587,343
1588,343
1589,333
1590,342
1591,352
1592,356
1593,360
1594,362
1595,357
1596,346
1597,361
1598,363
1599,365
1600,363
1601,350
1602,351
1603,347
1604,348
1605,345
1606,339
1607,332
1608,328
1609,325
1610,322
1611,314
1612,314
1613,305
1614,299
1615,294
1616,286
1617,282
1618,279
1619,275
1620,269
1621,261
1622,258
1623,255
1624,248
1625,238
1626,234
1627,231
1628,226
1629,221
1630,213
1631,206
1632,204
1633,201
1634,197
1635,191
1636,186
1637,179
1638,175
1639,174
1640,174
1641,174
1642,171
1643,171
1644,168
1645,164
1646,162
1647,160
1648,159
1649,158
1650,157
1651,156
1652,149
1653,153
1654,153
1655,153
1656,150
1657,149
1658,149
1659,139
1660,140
1661,140
1662,139
1663,137
1664,134
1665,132
1666,130
1667,131
1668,130
1669,129
1670,131
1671,130
1672,128
1673,119
1674,117
1675,118
1676,118
1677,116
1678,118
1679,118
1680,115
1681,111
1682,106
1683,102
1684,65
1685,64
1686,65
1687,57
1688,57
1689,55
1690,53
1691,54
1692,54
1693,54
1694,53
1695,53
1696,51
1697,51
1698,51
1699,49
1700,44
1701,44
1702,43
1703,42
1704,40
1705,38
1706,37
1707,37
1708,38
1709,38
1710,38
1711,38
1712,37
1713,36
1714,36
1715,36
1716,36
1717,36
1718,36
1719,34
1720,34
1721,34
1722,37
1723,38
1724,36
1725,37
1726,37
1727,37
1728,37
1729,37
1730,38
1731,39
1732,41
1733,41
1734,42
1735,42
1736,42
1737,41
1738,44
1739,45
1740,45
1741,43
1742,45
1743,47
1744,47
1745,49
1746,49
1747,48
1748,49
1749,49
1750,48
1751,48
1752,49
1753,49
1754,42
1755,42
1756,41
1757,41
1758,41
1759,68
1760,83
1761,87
1762,93
1763,99
1764,102
1765,106
1766,109
1767,111
1768,114
1769,119
1770,120
1771,121
1772,122
1773,123
1774,122
1775,124
1776,125
1777,135
1778,135
1779,140
1780,143
1781,145
1782,145
1783,148
1784,149
1785,154
1786,167
1787,174
1788,175
1789,180
1790,186
1791,194
1792,196
1793,200
1794,200
1795,201
1796,202
1797,201
1798,228
1799,228
1800,233
1801,235
1802,251
1803,251
1804,251
1805,253
1806,265
1807,267
1808,269
1809,275
1810,280
1811,281
1812,281
1813,292
1814,296
1815,297
1816,298
1817,302
1818,305
1819,312
1820,315
1821,317
1822,316
1823,315
1824,314
1825,312
1826,305
1827,305
1828,339
1829,351
1830,361
1831,369
1832,376
1833,379
1834,385
1835,394
1836,398
1837,403
1838,405
1839,407
1840,410
1841,414
1842,419
1843,422
1844,422
1845,426
1846,429
1847,433
1848,437
1849,439
1850,447
1851,453
1852,448
1853,446
1854,434
1855,452
1856,457
1857,456
1858,453
1859,451
1860,436
1861,453
1862,458
1863,464
1864,463
1865,457
1866,459
1867,456
1868,453
1869,449
1870,447
1871,442
1872,442
1873,439
1874,437
1875,439
1876,434
1877,430
1878,430
1879,428
1880,427
1881,427
1882,426
1883,428
1884,429
1885,422
1886,422
1887,418
1888,423
1889,421
1890,422
1891,420
1892,417
1893,412
1894,414
1895,413
1896,407
1897,403
1898,403
1899,403
1900,404
1901,403
1902,406
1903,400
1904,400
1905,385
1906,397
1907,396
1908,400
1909,395
1910,386
1911,387
1912,391
1913,386
1914,389
1915,388
1916,388
1917,392
1918,394
1919,388
1920,389
1921,388
1922,388
1923,353
1924,364
1925,368
1926,370
1927,370
1928,367
1929,361
1930,354
1931,346
1932,338
1933,327
1934,327
1935,321
1936,317
1937,315
1938,307
1939,308
1940,310
1941,301
1942,293
1943,295
1944,294
1945,291
1946,281
1947,278
1948,278
1949,273
1950,270
1951,263
1952,258
1953,253
1954,250
1955,244
1956,242
1957,240
1958,237
1959,234
1960,231
1961,226
1962,232
1963,232
1964,231
1965,236
1966,233
1967,239
1968,242
1969,244
1970,242
1971,239
1972,255
1973,259
1974,261
1975,255
1976,259
1977,254
1978,253
1979,258
1980,258
1981,253
1982,255
1983,254
1984,251
1985,250
1986,253
1987,248
1988,245
1989,246
1990,241
1991,242
1992,242
1993,241
1994,239
1995,236
1996,232
1997,223
1998,221
1999,222
2000,218
2001,215
2002,212
2003,206
2004,196
2005,199
2006,200
2007,197
2008,197
2009,195
2010,205
2011,205
2012,193
2013,192
2014,194
2015,192
2016,189
2017,184
2018,180
2019,180
2020,179
2021,177
2022,176
2023,175
2024,171
2025,165
2026,165
2027,165
2028,164
2029,163
2030,163
2031,164
2032,164
2033,164
2034,161
2035,161
2036,161
2037,160
2038,159
2039,158
2040,158
2041,154
2042,152
2043,147
2044,147
2045,145
2046,142
2047,142
2048,142
2049,142
2050,142
2051,140
2052,139
2053,143
2054,145
2055,144
2056,144
2057,142
2058,141
2059,140
2060,139
2061,122
2062,124
2063,124
2064,124
2065,118
2066,114
2067,105
2068,102
2069,99
2070,96
2071,92
2072,86
2073,80
2074,75
2075,72
2076,70
2077,65
2078,63
2079,59
2080,54
2081,52
2082,42
2083,44
2084,45
2085,47
2086,48
2087,47
2088,43
2089,43
2090,44
2091,42
2092,42
2093,42
2094,42
2095,43
2096,41
2097,41
2098,41
2099,43
2100,44
2101,44
2102,46
2103,46
2104,46
2105,47
2106,44
2107,44
2108,44
2109,44
2110,44
2111,43
2112,43
2113,43
2114,43
2115,43
2116,43
2117,43
2118,43
2119,45
2120,45
2121,46
2122,46
2123,47
2124,47
2125,49
2126,50
2127,49
2128,49
2129,48
2130,51
2131,50
2132,48
2133,48
2134,50
2135,50
2136,51
2137,51
2138,50
2139,50
2140,50
2141,54
2142,55
2143,56
2144,56
2145,56
2146,56
2147,55
2148,63
2149,64
2150,64
2151,65
2152,66
2153,67
2154,67
2155,65
2156,64
2157,63
2158,64
2159,65
2160,68
2161,68
2162,74
2163,73
2164,74
2165,76
2166,76
2167,77
2168,75
2169,75
2170,78
2171,80
2172,79
2173,82
2174,83
2175,86
2176,88
2177,89
2178,90
2179,91
2180,93
2181,94
2182,94
2183,94
2184,97
2185,100
2186,102
2187,102
2188,105
2189,106
2190,106
2191,107
2192,106
2193,109
2194,109
2195,110
2196,114
2197,113
2198,113
2199,115
2200,117
2201,121
2202,133
2203,137
2204,143
2205,158
2206,158
2207,164
2208,186
2209,193
2210,192
2211,191
2212,191
2213,185
2214,200
2215,206
2216,215
2217,219
2218,221
2219,227
2220,231
2221,239
2222,241
2223,244
2224,245
2225,249
2226,251
2227,250
2228,250
2229,249
2230,259
2231,260
2232,263
2233,264
2234,266
2235,271
2236,278
2237,278
2238,278
2239,277
2240,290
2241,294
2242,293
2243,293
2244,290
2245,293
2246,298
2247,303
2248,303
2249,299
2250,299
2251,297
2252,303
2253,304
2254,307
2255,307
2256,308
2257,309
2258,309
2259,309
2260,308
2261,311
2262,311
2263,312
2264,311
2265,315
2266,315
2267,317
2268,319
2269,319
2270,321
2271,323
2272,321
2273,320
2274,318
2275,317
2276,313
2277,333
2278,334
2279,335
2280,337
2281,341
2282,341
2283,342
2284,340
2285,337
2286,336
2287,329
2288,341
2289,346
2290,358
2291,359
2292,358
2293,359
2294,358
2295,358
2296,353
2297,334
2298,316
2299,335
2300,335
2301,339
2302,328
2303,325
2304,315
2305,301
2306,289
2307,284
2308,271
2309,264
2310,260
2311,257
2312,255
2313,248
2314,246
2315,246
2316,243
2317,242
2318,240
2319,240
2320,238
2321,234
2322,230
2323,230
2324,230
2325,228
2326,230
2327,229
2328,226
2329,226
2330,223
2331,222
2332,221
2333,219
2334,216
2335,217
2336,215
2337,206
2338,207
2339,207
2340,206
2341,204
2342,204
2343,202
2344,203
2345,202
2346,195
2347,195
2348,190
2349,188
2350,185
2351,183
2352,181
2353,184
2354,182
2355,183
2356,182
2357,182
2358,181
2359,180
2360,180
2361,178
2362,174
2363,165
2364,167
2365,166
2366,167
2367,165
2368,161
2369,162
2370,162
2371,162
2372,161
2373,160
2374,156
2375,148
2376,135
2377,135
2378,136
2379,135
2380,131
2381,124
2382,120
2383,117
2384,112
2385,109
2386,105
2387,104
2388,101
2389,97
2390,95
2391,92
2392,87
2393,85
2394,81
2395,76
2396,75
2397,72
2398,64
2399,60
2400,57
2401,58
2402,59
2403,62
2404,64
2405,63
2406,63
2407,62
2408,62
2409,60
2410,61
2411,61
2412,59
2413,58
2414,58
2415,55
2416,57
2417,57
2418,57
2419,58
2420,60
2421,61
2422,62
2423,58
2424,57
2425,55
2426,53
2427,53
2428,51
2429,52
2430,51
2431,51
2432,52
2433,52
2434,51
2435,50
2436,56
2437,57
2438,56
2439,56
2440,56
2441,55
2442,54
2443,53
2444,53
2445,52
2446,52
2447,51
2448,50
2449,51
2450,52
2451,52
2452,52
2453,52
2454,52
2455,52
2456,52
2457,53
2458,55
2459,55
2460,56
2461,55
2462,54
2463,55
2464,55
2465,55
2466,55
2467,54
2468,54
2469,53
2470,53
2471,50
2472,53
2473,53
2474,57
2475,59
2476,59
2477,63
2478,63
2479,64
2480,65
2481,63
2482,63
2483,62
2484,61
2485,60
2486,60
2487,59
2488,60
2489,60
2490,60
2491,60
2492,59
2493,59
2494,59
2495,59
2496,59
2497,58
2498,58
2499,59
2500,62
2501,64
2502,64
2503,59
2504,56
2505,57
2506,57
2507,56
2508,56
2509,56
2510,57
2511,60
2512,64
2513,65
2514,69
2515,74
2516,77
2517,77
2518,78
2519,79
2520,83
2521,90
2522,93
2523,95
2524,96
2525,94
2526,97
2527,97
2528,99
2529,100
2530,98
2531,106
2532,106
2533,110
2534,111
2535,115
2536,117
2537,118
2538,118
2539,119
2540,122
2541,120
2542,126
2543,129
2544,132
2545,135
2546,139
2547,143
2548,144
2549,145
2550,148
2551,152
2552,157
2553,158
2554,163
2555,164
2556,168
2557,169
2558,172
2559,171
2560,170
2561,169
2562,170
2563,170
2564,170
2565,170
2566,171
2567,171
2568,171
2569,171
2570,170
2571,172
2572,173
2573,172
2574,170
2575,169
2576,168
2577,164
2578,164
2579,164
2580,164
2581,166
2582,166
2583,166
2584,167
2585,167
2586,169
2587,167
2588,166
2589,167
2590,167
2591,168
2592,167
2593,166
2594,164
2595,163
2596,164
2597,163
2598,162
2599,162
2600,158
2601,162
2602,164
2603,164
2604,164
2605,163
2606,164
2607,157
2608,157
2609,158
2610,158
2611,151
2612,140
2613,140
2614,136
2615,130
2616,125
2617,121
2618,118
2619,116
2620,116
2621,118
2622,119
2623,118
2624,115
2625,113
2626,113
2627,103
2628,103
2629,103
2630,102
2631,100
2632,97
2633,96
2634,91
2635,92
2636,91
2637,90
2638,90
2639,85
2640,79
2641,78
2642,79
2643,75
2644,71
2645,67
2646,63
2647,58
2648,47
2649,48
2650,48
2651,48
2652,48
2653,48
2654,50
2655,50
2656,52
2657,52
2658,53
2659,54
2660,53
2661,55
2662,55
2663,54
2664,54
2665,54
2666,53
2667,60
2668,63
2669,66
2670,66
2671,66
2672,68
2673,67
2674,68
2675,70
2676,70
2677,69
2678,69
2679,74
2680,75
2681,75
2682,75
2683,75
2684,71
2685,69
2686,68
2687,73
2688,75
2689,75
2690,76
2691,75
2692,77
2693,78
2694,78
2695,78
2696,78
2697,80
2698,80
2699,79
2700,77
2701,77
2702,75
2703,76
2704,77
2705,78
2706,78
2707,78
2708,77
2709,78
2710,78
2711,79
2712,78
2713,79
2714,80
2715,80
2716,82
2717,82
2718,84
2719,86
2720,86
2721,86
2722,86
2723,86
2724,86
2725,86
2726,83
2727,83
2728,83
2729,89
2730,89
2731,89
2732,88
2733,90
2734,90
2735,90
2736,91
2737,91
2738,90
2739,89
2740,88
2741,91
2742,90
2743,90
2744,87
2745,88
2746,89
2747,90
2748,91
2749,92
2750,94
2751,95
2752,93
2753,94
2754,94
2755,94
2756,91
2757,92
2758,92
2759,92
2760,92
2761,90
2762,91
2763,88
2764,88
2765,88
2766,86
2767,84
2768,84
2769,81
2770,80
2771,76
2772,74
2773,73
2774,73
2775,72
2776,69
2777,68
2778,67
2779,66
2780,62
2781,61
2782,59
2783,59
2784,59
2785,59
2786,58
2787,58
2788,54
2789,54
2790,49
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
