Position,AY678298_1_c29086-23326_Lycopersicon_esculentum_clone_56B23_chromosome_6__gypsy.fa_008
590,2
591,2
592,2
593,2
594,3
595,3
596,3
597,3
598,3
599,3
600,3
601,3
602,3
603,3
604,3
605,3
606,3
607,3
608,3
609,3
610,3
611,3
612,3
613,3
614,3
615,3
616,3
617,3
618,3
619,3
620,3
621,3
622,3
623,3
624,3
625,3
626,3
627,3
628,3
629,3
630,3
631,3
632,3
633,3
634,3
635,3
636,3
637,3
638,3
639,3
640,3
641,3
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,2
856,6
857,6
858,6
859,6
860,11
861,11
862,12
863,12
864,12
865,12
866,12
867,12
868,12
869,12
870,12
871,12
872,12
873,12
874,15
875,15
876,15
877,15
878,15
879,15
880,18
881,18
882,31
883,32
884,32
885,32
886,32
887,32
888,34
889,35
890,42
891,44
892,45
893,45
894,55
895,59
896,59
897,67
898,67
899,68
900,69
901,72
902,72
903,72
904,73
905,75
906,76
907,76
908,78
909,81
910,87
911,89
912,89
913,90
914,95
915,95
916,96
917,96
918,98
919,97
920,98
921,97
922,98
923,99
924,100
925,101
926,102
927,102
928,102
929,101
930,98
931,90
932,90
933,86
934,83
935,96
936,96
937,101
938,107
939,110
940,111
941,119
942,120
943,120
944,123
945,122
946,122
947,122
948,119
949,119
950,119
951,120
952,120
953,127
954,127
955,127
956,133
957,133
958,137
959,138
960,139
961,138
962,137
963,135
964,136
965,137
966,140
967,140
968,141
969,141
970,141
971,141
972,145
973,145
974,146
975,148
976,156
977,153
978,153
979,153
980,152
981,148
982,147
983,147
984,147
985,147
986,145
987,143
988,143
989,142
990,138
991,135
992,133
993,131
994,129
995,126
996,126
997,123
998,122
999,117
1000,109
1001,106
1002,106
1003,106
1004,103
1005,112
1006,113
1007,113
1008,111
1009,109
1010,109
1011,106
1012,106
1013,93
1014,93
1015,92
1016,90
1017,90
1018,88
1019,87
1020,85
1021,85
1022,83
1023,80
1024,79
1025,77
1026,77
1027,74
1028,73
1029,61
1030,61
1031,61
1032,60
1033,60
1034,49
1035,49
1036,49
1037,49
1038,49
1039,49
1040,49
1041,46
1042,45
1043,44
1044,43
1045,43
1046,43
1047,43
1048,43
1049,42
1050,42
1051,41
1052,41
1053,41
1054,40
1055,40
1056,39
1057,29
1058,28
1059,28
1060,28
1061,28
1062,15
1063,15
1064,13
1065,13
1066,9
1067,9
1068,9
1069,9
1070,9
1071,9
1072,8
1073,8
1074,8
1075,8
1076,8
1077,4
1078,3
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,2
1130,2
1131,2
1132,2
1133,2
1134,2
1135,2
1136,2
1137,2
1138,2
1139,2
1140,2
1141,2
1142,2
1143,2
1144,3
1145,3
1146,3
1147,3
1148,3
1149,3
1150,3
1151,3
1152,3
1153,3
1154,3
1155,3
1156,3
1157,3
1158,3
1159,3
1160,3
1161,3
1162,3
1163,3
1164,3
1165,3
1166,3
1167,3
1168,3
1169,3
1170,3
1171,3
1172,3
1173,3
1174,3
1175,3
1176,3
1177,3
1178,4
1179,5
1180,5
1181,5
1182,29
1183,29
1184,30
1185,30
1186,30
1187,31
1188,31
1189,31
1190,31
1191,31
1192,31
1193,31
1194,31
1195,31
1196,31
1197,31
1198,31
1199,31
1200,42
1201,55
1202,56
1203,54
1204,54
1205,54
1206,56
1207,57
1208,57
1209,58
1210,60
1211,61
1212,61
1213,61
1214,61
1215,70
1216,71
1217,84
1218,85
1219,86
1220,92
1221,96
1222,101
1223,101
1224,102
1225,103
1226,112
1227,113
1228,113
1229,114
1230,115
1231,115
1232,117
1233,118
1234,121
1235,122
1236,120
1237,121
1238,119
1239,120
1240,120
1241,120
1242,121
1243,122
1244,118
1245,119
1246,119
1247,119
1248,118
1249,120
1250,119
1251,119
1252,119
1253,116
1254,115
1255,115
1256,114
1257,114
1258,114
1259,110
1260,112
1261,111
1262,110
1263,109
1264,108
1265,106
1266,106
1267,105
1268,99
1269,98
1270,99
1271,98
1272,96
1273,89
1274,89
1275,86
1276,84
1277,83
1278,83
1279,83
1280,69
1281,68
1282,60
1283,60
1284,49
1285,28
1286,28
1287,27
1288,27
1289,27
1290,27
1291,27
1292,26
1293,25
1294,25
1295,27
1296,27
1297,27
1298,27
1299,27
1300,28
1301,28
1302,27
1303,27
1304,27
1305,27
1306,27
1307,27
1308,26
1309,25
1310,25
1311,25
1312,25
1313,25
1314,25
1315,25
1316,25
1317,24
1318,23
1319,23
1320,23
1321,23
1322,23
1323,21
1324,21
1325,19
1326,19
1327,19
1328,18
1329,18
1330,18
1331,16
1332,16
1333,16
1334,15
1335,15
1336,13
1337,13
1338,13
1339,11
1340,10
1341,4
1342,4
1343,4
1344,4
1345,2
1346,2
1347,2
1348,2
1349,2
1350,2
1351,2
1352,14
1353,15
1354,15
1355,16
1356,16
1357,16
1358,16
1359,16
1360,17
1361,17
1362,17
1363,18
1364,18
1365,18
1366,18
1367,18
1368,18
1369,18
1370,18
1371,18
1372,19
1373,19
1374,19
1375,19
1376,19
1377,19
1378,19
1379,19
1380,19
1381,19
1382,18
1383,18
1384,18
1385,18
1386,18
1387,20
1388,20
1389,20
1390,20
1391,19
1392,19
1393,18
1394,18
1395,18
1396,18
1397,14
1398,13
1399,13
1400,13
1401,13
1402,13
1403,13
1404,14
1405,15
1406,15
1407,15
1408,15
1409,16
1410,16
1411,16
1412,16
1413,16
1414,16
1415,16
1416,16
1417,16
1418,16
1419,15
1420,15
1421,15
1422,15
1423,15
1424,15
1425,15
1426,15
1427,15
1428,15
1429,15
1430,13
1431,12
1432,12
1433,12
1434,12
1435,11
1436,11
1437,11
1438,11
1439,11
1440,11
1441,13
1442,13
1443,13
1444,13
1445,13
1446,13
1447,12
1448,7
1449,5
1450,5
1451,5
1452,5
1453,5
1454,5
1455,5
1456,6
1457,6
1458,6
1459,7
1460,7
1461,7
1462,7
1463,7
1464,7
1465,7
1466,7
1467,7
1468,7
1469,7
1470,7
1471,7
1472,7
1473,7
1474,7
1475,7
1476,7
1477,7
1478,4
1479,4
1480,4
1481,4
1482,4
1483,4
1484,4
1485,4
1486,17
1487,19
1488,19
1489,19
1490,19
1491,19
1492,19
1493,19
1494,19
1495,19
1496,19
1497,19
1498,20
1499,20
1500,21
1501,21
1502,21
1503,22
1504,24
1505,24
1506,24
1507,24
1508,24
1509,24
1510,24
1511,25
1512,36
1513,36
1514,37
1515,40
1516,40
1517,43
1518,44
1519,44
1520,44
1521,44
1522,44
1523,44
1524,45
1525,55
1526,56
1527,56
1528,55
1529,55
1530,57
1531,57
1532,56
1533,56
1534,56
1535,54
1536,54
1537,54
1538,58
1539,62
1540,62
1541,63
1542,63
1543,70
1544,70
1545,69
1546,70
1547,73
1548,74
1549,75
1550,75
1551,75
1552,75
1553,75
1554,74
1555,74
1556,75
1557,75
1558,75
1559,72
1560,76
1561,76
1562,78
1563,79
1564,78
1565,81
1566,82
1567,84
1568,83
1569,83
1570,81
1571,82
1572,82
1573,91
1574,91
1575,92
1576,92
1577,91
1578,91
1579,91
1580,91
1581,89
1582,89
1583,88
1584,88
1585,88
1586,88
1587,88
1588,88
1589,88
1590,88
1591,87
1592,87
1593,87
1594,86
1595,85
1596,85
1597,82
1598,82
1599,80
1600,73
1601,73
1602,73
1603,73
1604,73
1605,73
1606,73
1607,73
1608,73
1609,72
1610,71
1611,71
1612,72
1613,72
1614,69
1615,70
1616,69
1617,69
1618,68
1619,62
1620,55
1621,54
1622,54
1623,53
1624,52
1625,52
1626,52
1627,52
1628,51
1629,51
1630,47
1631,47
1632,47
1633,47
1634,47
1635,46
1636,46
1637,41
1638,39
1639,38
1640,38
1641,38
1642,39
1643,35
1644,35
1645,35
1646,35
1647,36
1648,36
1649,35
1650,35
1651,34
1652,33
1653,27
1654,28
1655,28
1656,28
1657,28
1658,25
1659,24
1660,21
1661,19
1662,19
1663,13
1664,11
1665,12
1666,12
1667,12
1668,12
1669,12
1670,12
1671,12
1672,12
1673,12
1674,12
1675,12
1676,14
1677,20
1678,20
1679,20
1680,21
1681,21
1682,24
1683,25
1684,25
1685,25
1686,25
1687,25
1688,25
1689,25
1690,25
1691,26
1692,26
1693,26
1694,26
1695,27
1696,27
1697,27
1698,27
1699,27
1700,29
1701,30
1702,30
1703,30
1704,30
1705,30
1706,29
1707,29
1708,29
1709,29
1710,29
1711,28
1712,28
1713,27
1714,27
1715,26
1716,28
1717,28
1718,28
1719,28
1720,29
1721,29
1722,29
1723,29
1724,29
1725,29
1726,29
1727,29
1728,29
1729,29
1730,30
1731,25
1732,25
1733,25
1734,24
1735,24
1736,24
1737,24
1738,23
1739,23
1740,23
1741,23
1742,23
1743,23
1744,23
1745,23
1746,23
1747,23
1748,23
1749,22
1750,22
1751,23
1752,23
1753,23
1754,23
1755,23
1756,22
1757,22
1758,22
1759,22
1760,22
1761,22
1762,21
1763,20
1764,20
1765,16
1766,16
1767,16
1768,9
1769,9
1770,9
1771,9
1772,9
1773,9
1774,9
1775,7
1776,7
1777,7
1778,7
1779,7
1780,7
1781,7
1782,7
1783,7
1784,7
1785,7
1786,6
1787,6
1788,6
1789,6
1790,6
1791,6
1792,6
1793,6
1794,6
1795,6
1796,6
1797,6
1798,6
1799,4
1800,4
1801,4
1802,4
1803,4
1804,4
1805,4
1806,4
1807,4
1808,4
1809,4
1810,4
1811,4
1812,4
1813,4
1814,4
1815,4
1816,6
1817,4
1818,4
1819,4
1820,4
1821,5
1822,5
1823,6
1824,11
1825,29
1826,37
1827,42
1828,74
1829,80
1830,86
1831,117
1832,129
1833,134
1834,136
1835,136
1836,136
1837,136
1838,135
1839,135
1840,136
1841,136
1842,136
1843,136
1844,136
1845,136
1846,136
1847,136
1848,136
1849,136
1850,136
1851,135
1852,134
1853,122
1854,120
1855,120
1856,115
1857,110
1858,105
1859,54
1860,28
1861,24
1862,22
1863,22
1864,14
1865,10
1866,8
1867,7
1868,3
1869,3
1870,3
1871,3
1872,3
1873,3
1874,3
1875,2
1876,2
1877,2
1878,2
1879,2
1880,2
1881,2
1882,2
1883,2
1884,2
1885,2
1886,2
1887,2
1888,2
1889,2
1890,2
1891,2
1892,2
1893,2
1894,2
1895,2
1896,2
1897,2
1898,2
1899,2
1900,2
1901,2
1902,2
1903,2
1904,2
1905,2
1906,2
1907,2
1908,2
1909,2
1910,2
1911,2
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,10
1960,11
1961,11
1962,11
1963,11
1964,11
1965,11
1966,11
1967,11
1968,11
1969,11
1970,11
1971,14
1972,15
1973,15
1974,15
1975,19
1976,22
1977,22
1978,23
1979,24
1980,24
1981,24
1982,24
1983,24
1984,24
1985,24
1986,24
1987,25
1988,25
1989,25
1990,26
1991,27
1992,27
1993,27
1994,27
1995,27
1996,27
1997,27
1998,27
1999,27
2000,27
2001,27
2002,27
2003,27
2004,27
2005,27
2006,27
2007,27
2008,27
2009,27
2010,27
2011,27
2012,27
2013,27
2014,27
2015,26
2016,26
2017,28
2018,19
2019,19
2020,19
2021,19
2022,19
2023,19
2024,19
2025,19
2026,19
2027,19
2028,19
2029,16
2030,12
2031,12
2032,12
2033,12
2034,12
2035,12
2036,12
2037,11
2038,11
2039,11
2040,11
2041,11
2042,9
2043,9
2044,9
2045,9
2046,9
2047,9
2048,9
2049,9
2050,9
2051,9
2052,9
2053,9
2054,8
2055,8
2056,8
2057,8
2058,5
2059,5
2060,5
2061,5
2062,5
2063,5
2064,5
2065,5
2066,5
2067,8
2068,8
2069,8
2070,8
2071,8
2072,8
2073,8
2074,8
2075,8
2076,8
2077,8
2078,8
2079,8
2080,8
2081,8
2082,8
2083,8
2084,8
2085,7
2086,6
2087,6
2088,6
2089,6
2090,6
2091,6
2092,6
2093,6
2094,6
2095,6
2096,6
2097,6
2098,6
2099,5
2100,5
2101,5
2102,5
2103,5
2104,5
2105,5
2106,5
2107,5
2108,3
2109,3
2110,3
2111,3
2112,3
2113,3
2114,3
2115,3
2116,3
2117,3
2118,3
2119,3
2120,3
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,2
2144,2
2145,2
2146,2
2147,2
2148,2
2149,2
2150,2
2151,4
2152,4
2153,4
2154,4
2155,4
2156,4
2157,4
2158,4
2159,4
2160,4
2161,4
2162,4
2163,4
2164,4
2165,4
2166,4
2167,4
2168,4
2169,4
2170,4
2171,5
2172,5
2173,5
2174,5
2175,5
2176,5
2177,5
2178,5
2179,5
2180,5
2181,5
2182,5
2183,5
2184,5
2185,5
2186,5
2187,5
2188,5
2189,5
2190,5
2191,5
2192,5
2193,5
2194,5
2195,5
2196,5
2197,5
2198,5
2199,5
2200,5
2201,4
2202,4
2203,4
2204,4
2205,4
2206,4
2207,4
2208,4
2209,4
2210,4
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,5
2274,5
2275,8
2276,10
2277,11
2278,12
2279,12
2280,12
2281,12
2282,12
2283,12
2284,12
2285,12
2286,12
2287,12
2288,12
2289,12
2290,12
2291,12
2292,12
2293,12
2294,12
2295,12
2296,12
2297,12
2298,12
2299,12
2300,17
2301,17
2302,17
2303,17
2304,18
2305,18
2306,18
2307,18
2308,18
2309,18
2310,18
2311,18
2312,21
2313,21
2314,22
2315,22
2316,22
2317,22
2318,22
2319,22
2320,22
2321,22
2322,22
2323,28
2324,28
2325,28
2326,28
2327,28
2328,28
2329,28
2330,28
2331,28
2332,28
2333,28
2334,28
2335,28
2336,28
2337,28
2338,28
2339,28
2340,28
2341,28
2342,28
2343,28
2344,28
2345,28
2346,28
2347,28
2348,28
2349,28
2350,28
2351,28
2352,27
2353,26
2354,26
2355,26
2356,25
2357,24
2358,22
2359,22
2360,22
2361,22
2362,22
2363,22
2364,22
2365,22
2366,22
2367,22
2368,22
2369,22
2370,22
2371,19
2372,19
2373,18
2374,18
2375,17
2376,16
2377,16
2378,16
2379,10
2380,10
2381,9
2382,9
2383,9
2384,9
2385,9
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,6
2425,7
2426,7
2427,7
2428,7
2429,7
2430,7
2431,7
2432,7
2433,7
2434,7
2435,13
2436,13
2437,13
2438,13
2439,13
2440,13
2441,13
2442,13
2443,14
2444,14
2445,14
2446,14
2447,14
2448,14
2449,14
2450,14
2451,14
2452,14
2453,14
2454,16
2455,16
2456,16
2457,16
2458,16
2459,16
2460,16
2461,16
2462,16
2463,15
2464,15
2465,15
2466,15
2467,15
2468,15
2469,15
2470,15
2471,15
2472,15
2473,15
2474,15
2475,15
2476,14
2477,12
2478,12
2479,12
2480,12
2481,12
2482,12
2483,12
2484,12
2485,12
2486,12
2487,12
2488,11
2489,4
2490,4
2491,4
2492,4
2493,4
2494,4
2495,4
2496,4
2497,4
2498,4
2499,4
2500,4
2501,3
2502,3
2503,3
2504,3
2505,3
2506,2
2507,2
2508,2
2509,2
2510,2
2511,2
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,1
2541,1
2542,1
2543,1
2544,1
2545,2
2546,2
2547,2
2548,2
2549,2
2550,2
2551,2
2552,2
2553,2
2554,2
2555,2
2556,2
2557,2
2558,2
2559,2
2560,2
2561,3
2562,3
2563,3
2564,3
2565,3
2566,3
2567,3
2568,3
2569,3
2570,3
2571,3
2572,3
2573,3
2574,3
2575,3
2576,3
2577,3
2578,3
2579,3
2580,3
2581,5
2582,5
2583,5
2584,5
2585,5
2586,5
2587,5
2588,5
2589,5
2590,5
2591,5
2592,5
2593,5
2594,5
2595,5
2596,5
2597,5
2598,5
2599,7
2600,8
2601,8
2602,8
2603,8
2604,8
2605,8
2606,8
2607,8
2608,8
2609,8
2610,8
2611,8
2612,8
2613,8
2614,8
2615,8
2616,8
2617,8
2618,8
2619,8
2620,8
2621,8
2622,8
2623,8
2624,8
2625,8
2626,8
2627,8
2628,8
2629,8
2630,3
2631,3
2632,3
2633,3
2634,3
2635,3
2636,4
2637,4
2638,4
2639,4
2640,4
2641,4
2642,4
2643,4
2644,4
2645,4
2646,4
2647,4
2648,4
2649,4
2650,5
2651,5
2652,5
2653,5
2654,5
2655,5
2656,5
2657,5
2658,5
2659,5
2660,5
2661,5
2662,5
2663,5
2664,5
2665,5
2666,5
2667,5
2668,5
2669,5
2670,5
2671,5
2672,5
2673,5
2674,5
2675,5
2676,5
2677,5
2678,5
2679,5
2680,5
2681,5
2682,5
2683,5
2684,4
2685,4
2686,4
2687,4
2688,4
2689,4
2690,4
2691,4
2692,4
2693,4
2694,4
2695,2
2696,2
2697,2
2698,2
2699,2
2700,2
2701,2
2702,2
2703,2
2704,2
2705,2
2706,2
2707,2
2708,2
2709,2
2710,2
2711,2
2712,2
2713,2
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,1
2731,1
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
