Position,AY678298_1_c29086-23326_Lycopersicon_esculentum_clone_56B23_chromosome_6__gypsy.fa_002
269,5
270,5
271,5
272,5
273,5
274,5
275,5
276,4
277,4
278,4
279,4
280,4
281,4
282,4
283,4
284,3
285,3
286,3
287,3
288,3
289,3
290,2
291,2
292,2
293,2
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,1
325,1
326,1
327,1
328,1
329,1
330,1
331,1
332,1
333,1
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,2
856,3
857,3
858,3
859,3
860,4
861,4
862,4
863,4
864,4
865,4
866,4
867,4
868,4
869,4
870,4
871,4
872,4
873,4
874,5
875,5
876,5
877,5
878,5
879,5
880,16
881,16
882,17
883,17
884,17
885,17
886,17
887,20
888,21
889,21
890,21
891,26
892,26
893,26
894,44
895,45
896,45
897,51
898,51
899,51
900,51
901,54
902,54
903,55
904,58
905,59
906,59
907,59
908,62
909,66
910,68
911,69
912,70
913,70
914,72
915,73
916,74
917,75
918,75
919,74
920,76
921,78
922,78
923,79
924,79
925,80
926,80
927,80
928,80
929,80
930,78
931,78
932,78
933,75
934,67
935,70
936,70
937,72
938,76
939,81
940,82
941,82
942,83
943,85
944,87
945,88
946,87
947,87
948,87
949,87
950,87
951,87
952,87
953,98
954,98
955,99
956,100
957,101
958,106
959,106
960,106
961,107
962,105
963,106
964,108
965,108
966,108
967,109
968,110
969,109
970,108
971,113
972,115
973,116
974,116
975,116
976,116
977,116
978,116
979,116
980,118
981,117
982,116
983,115
984,113
985,113
986,109
987,109
988,109
989,107
990,103
991,102
992,102
993,100
994,102
995,99
996,98
997,96
998,96
999,92
1000,82
1001,79
1002,79
1003,79
1004,77
1005,77
1006,77
1007,77
1008,75
1009,74
1010,72
1011,72
1012,71
1013,70
1014,70
1015,68
1016,67
1017,67
1018,65
1019,63
1020,62
1021,62
1022,61
1023,60
1024,59
1025,54
1026,52
1027,51
1028,50
1029,37
1030,37
1031,37
1032,37
1033,37
1034,26
1035,26
1036,26
1037,26
1038,26
1039,26
1040,26
1041,26
1042,26
1043,26
1044,24
1045,24
1046,24
1047,24
1048,24
1049,22
1050,21
1051,19
1052,18
1053,18
1054,17
1055,15
1056,15
1057,3
1058,3
1059,3
1060,3
1061,3
1062,1
1063,1
1064,1
1065,1
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,2
1184,2
1185,2
1186,2
1187,2
1188,2
1189,2
1190,2
1191,2
1192,2
1193,2
1194,2
1195,2
1196,2
1197,2
1198,2
1199,2
1200,5
1201,20
1202,21
1203,21
1204,21
1205,21
1206,22
1207,23
1208,23
1209,23
1210,30
1211,30
1212,30
1213,30
1214,30
1215,31
1216,31
1217,85
1218,87
1219,88
1220,91
1221,93
1222,93
1223,93
1224,93
1225,95
1226,96
1227,96
1228,97
1229,99
1230,100
1231,101
1232,102
1233,103
1234,104
1235,104
1236,104
1237,104
1238,105
1239,105
1240,106
1241,106
1242,105
1243,104
1244,103
1245,101
1246,101
1247,101
1248,101
1249,99
1250,97
1251,97
1252,96
1253,91
1254,87
1255,86
1256,80
1257,80
1258,81
1259,81
1260,79
1261,77
1262,74
1263,73
1264,73
1265,73
1266,73
1267,72
1268,71
1269,70
1270,70
1271,69
1272,68
1273,67
1274,67
1275,66
1276,66
1277,66
1278,66
1279,66
1280,54
1281,51
1282,19
1283,19
1284,19
1285,19
1286,19
1287,19
1288,19
1289,19
1290,19
1291,19
1292,19
1293,19
1294,19
1295,25
1296,25
1297,26
1298,26
1299,26
1300,26
1301,27
1302,28
1303,29
1304,29
1305,29
1306,29
1307,29
1308,29
1309,28
1310,28
1311,28
1312,28
1313,29
1314,29
1315,29
1316,29
1317,29
1318,29
1319,29
1320,29
1321,27
1322,27
1323,26
1324,25
1325,25
1326,24
1327,24
1328,24
1329,23
1330,23
1331,18
1332,18
1333,18
1334,18
1335,18
1336,17
1337,16
1338,15
1339,14
1340,14
1341,13
1342,13
1343,13
1344,13
1345,8
1346,8
1347,8
1348,8
1349,8
1350,8
1351,8
1352,15
1353,15
1354,16
1355,17
1356,17
1357,18
1358,18
1359,18
1360,18
1361,18
1362,18
1363,18
1364,18
1365,18
1366,18
1367,18
1368,18
1369,18
1370,18
1371,18
1372,18
1373,18
1374,18
1375,17
1376,17
1377,17
1378,17
1379,16
1380,16
1381,16
1382,15
1383,14
1384,14
1385,14
1386,14
1387,14
1388,14
1389,14
1390,14
1391,13
1392,12
1393,10
1394,10
1395,10
1396,10
1397,7
1398,7
1399,7
1400,7
1401,7
1402,7
1403,7
1404,7
1405,7
1406,7
1407,7
1408,7
1409,7
1410,7
1411,7
1412,7
1413,7
1414,7
1415,7
1416,7
1417,7
1418,7
1419,7
1420,6
1421,5
1422,5
1423,5
1424,5
1425,5
1426,5
1427,4
1428,4
1429,4
1430,4
1431,4
1432,4
1433,4
1434,4
1435,4
1436,4
1437,4
1438,4
1439,3
1440,3
1441,3
1442,4
1443,4
1444,4
1445,4
1446,4
1447,4
1448,2
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,2
1457,2
1458,2
1459,2
1460,2
1461,2
1462,2
1463,2
1464,2
1465,2
1466,2
1467,2
1468,2
1469,2
1470,2
1471,2
1472,2
1473,2
1474,2
1475,2
1476,2
1477,2
1478,2
1479,2
1480,2
1481,2
1482,2
1483,2
1484,2
1485,2
1486,6
1487,11
1488,12
1489,13
1490,14
1491,14
1492,14
1493,14
1494,14
1495,14
1496,14
1497,14
1498,15
1499,15
1500,15
1501,16
1502,16
1503,16
1504,17
1505,17
1506,17
1507,17
1508,17
1509,17
1510,17
1511,17
1512,19
1513,19
1514,19
1515,30
1516,31
1517,31
1518,33
1519,33
1520,34
1521,34
1522,37
1523,38
1524,40
1525,42
1526,44
1527,44
1528,44
1529,44
1530,47
1531,47
1532,47
1533,47
1534,48
1535,48
1536,48
1537,48
1538,58
1539,59
1540,59
1541,60
1542,60
1543,60
1544,62
1545,62
1546,64
1547,65
1548,66
1549,66
1550,66
1551,66
1552,69
1553,70
1554,70
1555,70
1556,70
1557,70
1558,70
1559,67
1560,69
1561,69
1562,76
1563,77
1564,79
1565,76
1566,77
1567,77
1568,77
1569,77
1570,77
1571,82
1572,82
1573,85
1574,85
1575,86
1576,87
1577,87
1578,86
1579,86
1580,86
1581,89
1582,90
1583,89
1584,89
1585,88
1586,89
1587,89
1588,88
1589,88
1590,87
1591,85
1592,86
1593,85
1594,85
1595,85
1596,84
1597,81
1598,81
1599,79
1600,82
1601,82
1602,82
1603,82
1604,82
1605,82
1606,82
1607,84
1608,85
1609,84
1610,84
1611,81
1612,80
1613,79
1614,77
1615,77
1616,77
1617,77
1618,76
1619,76
1620,72
1621,72
1622,72
1623,72
1624,66
1625,67
1626,67
1627,67
1628,66
1629,65
1630,50
1631,50
1632,50
1633,50
1634,50
1635,50
1636,50
1637,43
1638,43
1639,45
1640,45
1641,44
1642,44
1643,44
1644,45
1645,47
1646,47
1647,47
1648,47
1649,47
1650,47
1651,47
1652,44
1653,42
1654,19
1655,19
1656,19
1657,19
1658,17
1659,17
1660,17
1661,16
1662,14
1663,13
1664,13
1665,13
1666,13
1667,13
1668,13
1669,13
1670,13
1671,13
1672,13
1673,12
1674,12
1675,12
1676,19
1677,19
1678,21
1679,21
1680,21
1681,21
1682,22
1683,23
1684,24
1685,24
1686,24
1687,26
1688,26
1689,26
1690,26
1691,27
1692,27
1693,27
1694,29
1695,30
1696,30
1697,30
1698,30
1699,29
1700,29
1701,28
1702,29
1703,29
1704,28
1705,28
1706,28
1707,28
1708,27
1709,26
1710,26
1711,26
1712,26
1713,25
1714,25
1715,23
1716,23
1717,23
1718,23
1719,23
1720,22
1721,22
1722,22
1723,21
1724,21
1725,20
1726,20
1727,20
1728,18
1729,18
1730,18
1731,14
1732,14
1733,14
1734,14
1735,14
1736,14
1737,15
1738,13
1739,12
1740,12
1741,12
1742,12
1743,12
1744,12
1745,12
1746,12
1747,12
1748,12
1749,12
1750,12
1751,11
1752,11
1753,11
1754,11
1755,10
1756,10
1757,10
1758,10
1759,10
1760,10
1761,10
1762,10
1763,10
1764,10
1765,10
1766,10
1767,7
1768,6
1769,6
1770,6
1771,6
1772,6
1773,6
1774,6
1775,4
1776,1
1777,1
1778,1
1779,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,2
1823,2
1824,2
1825,4
1826,6
1827,10
1828,18
1829,20
1830,22
1831,35
1832,41
1833,42
1834,42
1835,42
1836,42
1837,42
1838,42
1839,42
1840,42
1841,42
1842,42
1843,42
1844,43
1845,43
1846,43
1847,43
1848,43
1849,43
1850,43
1851,43
1852,43
1853,43
1854,43
1855,42
1856,37
1857,34
1858,29
1859,16
1860,7
1861,6
1862,6
1863,6
1864,4
1865,4
1866,4
1867,4
1868,4
1869,3
1870,3
1871,2
1872,2
1873,2
1874,2
1875,2
1876,2
1877,3
1878,3
1879,3
1880,3
1881,3
1882,3
1883,3
1884,3
1885,3
1886,3
1887,2
1888,2
1889,2
1890,2
1891,2
1892,2
1893,2
1894,2
1895,2
1896,2
1897,2
1898,3
1899,3
1900,3
1901,3
1902,3
1903,3
1904,3
1905,3
1906,3
1907,3
1908,3
1909,3
1910,3
1911,3
1912,3
1913,3
1914,3
1915,3
1916,3
1917,3
1918,3
1919,3
1920,3
1921,3
1922,3
1923,3
1924,3
1925,4
1926,4
1927,4
1928,4
1929,4
1930,4
1931,4
1932,4
1933,4
1934,4
1935,4
1936,4
1937,4
1938,4
1939,4
1940,3
1941,3
1942,3
1943,3
1944,3
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,7
1960,7
1961,7
1962,7
1963,7
1964,7
1965,7
1966,7
1967,7
1968,7
1969,7
1970,7
1971,9
1972,9
1973,9
1974,9
1975,13
1976,14
1977,14
1978,14
1979,14
1980,14
1981,14
1982,14
1983,14
1984,14
1985,14
1986,15
1987,16
1988,16
1989,17
1990,17
1991,19
1992,19
1993,19
1994,20
1995,20
1996,20
1997,21
1998,21
1999,21
2000,21
2001,23
2002,24
2003,24
2004,24
2005,24
2006,24
2007,24
2008,24
2009,24
2010,24
2011,24
2012,24
2013,24
2014,24
2015,24
2016,24
2017,24
2018,24
2019,24
2020,24
2021,24
2022,23
2023,23
2024,24
2025,24
2026,22
2027,22
2028,21
2029,21
2030,21
2031,21
2032,21
2033,21
2034,20
2035,20
2036,20
2037,20
2038,20
2039,20
2040,19
2041,18
2042,11
2043,11
2044,11
2045,11
2046,11
2047,11
2048,11
2049,9
2050,9
2051,9
2052,9
2053,9
2054,9
2055,8
2056,8
2057,8
2058,8
2059,8
2060,8
2061,8
2062,8
2063,8
2064,10
2065,10
2066,10
2067,10
2068,10
2069,10
2070,10
2071,10
2072,10
2073,10
2074,11
2075,11
2076,11
2077,11
2078,11
2079,11
2080,11
2081,11
2082,11
2083,11
2084,11
2085,10
2086,9
2087,10
2088,10
2089,10
2090,9
2091,9
2092,9
2093,9
2094,8
2095,8
2096,8
2097,8
2098,8
2099,5
2100,5
2101,5
2102,5
2103,5
2104,5
2105,5
2106,5
2107,5
2108,5
2109,5
2110,5
2111,5
2112,5
2113,4
2114,4
2115,4
2116,4
2117,4
2118,4
2119,4
2120,3
2121,3
2122,3
2123,3
2124,2
2125,2
2126,2
2127,2
2128,2
2129,2
2130,2
2131,2
2132,2
2133,2
2134,2
2135,2
2136,2
2137,2
2138,2
2139,2
2140,2
2141,2
2142,2
2143,2
2144,2
2145,2
2146,2
2147,2
2148,2
2149,2
2150,2
2151,2
2152,2
2153,2
2154,2
2155,2
2156,2
2157,2
2158,2
2159,2
2160,2
2161,2
2162,2
2163,2
2164,2
2165,2
2166,2
2167,2
2168,2
2169,2
2170,2
2171,2
2172,2
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,1
2274,1
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,6
2301,6
2302,6
2303,6
2304,7
2305,7
2306,7
2307,7
2308,7
2309,7
2310,7
2311,7
2312,8
2313,8
2314,8
2315,9
2316,9
2317,9
2318,9
2319,9
2320,9
2321,9
2322,9
2323,17
2324,17
2325,17
2326,17
2327,17
2328,17
2329,17
2330,17
2331,17
2332,17
2333,17
2334,17
2335,17
2336,17
2337,17
2338,17
2339,17
2340,17
2341,17
2342,17
2343,17
2344,17
2345,17
2346,17
2347,17
2348,17
2349,17
2350,17
2351,17
2352,17
2353,17
2354,17
2355,17
2356,17
2357,17
2358,15
2359,15
2360,15
2361,15
2362,15
2363,15
2364,15
2365,15
2366,15
2367,15
2368,15
2369,15
2370,14
2371,14
2372,14
2373,14
2374,14
2375,13
2376,13
2377,13
2378,13
2379,1
2380,1
2381,1
2382,1
2383,1
2384,1
2385,1
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,4
2425,4
2426,4
2427,4
2428,4
2429,4
2430,4
2431,4
2432,4
2433,4
2434,4
2435,4
2436,4
2437,4
2438,4
2439,4
2440,4
2441,4
2442,4
2443,4
2444,4
2445,4
2446,4
2447,4
2448,4
2449,4
2450,4
2451,4
2452,4
2453,4
2454,4
2455,4
2456,4
2457,3
2458,3
2459,3
2460,3
2461,3
2462,3
2463,3
2464,3
2465,3
2466,3
2467,3
2468,3
2469,3
2470,3
2471,3
2472,3
2473,3
2474,3
2475,3
2476,3
2477,3
2478,3
2479,3
2480,3
2481,3
2482,3
2483,3
2484,3
2485,3
2486,3
2487,3
2488,2
2489,2
2490,2
2491,2
2492,2
2493,2
2494,2
2495,2
2496,2
2497,2
2498,2
2499,2
2500,2
2501,1
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,1
2509,1
2510,1
2511,1
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,9
2657,9
2658,9
2659,9
2660,9
2661,9
2662,9
2663,9
2664,9
2665,9
2666,9
2667,9
2668,9
2669,9
2670,9
2671,9
2672,9
2673,9
2674,9
2675,9
2676,9
2677,9
2678,9
2679,11
2680,11
2681,11
2682,11
2683,11
2684,11
2685,11
2686,11
2687,13
2688,13
2689,14
2690,14
2691,14
2692,14
2693,14
2694,14
2695,14
2696,14
2697,14
2698,14
2699,14
2700,14
2701,14
2702,14
2703,14
2704,14
2705,14
2706,14
2707,14
2708,14
2709,14
2710,14
2711,14
2712,14
2713,12
2714,11
2715,11
2716,11
2717,11
2718,11
2719,11
2720,11
2721,11
2722,11
2723,11
2724,11
2725,11
2726,11
2727,11
2728,11
2729,11
2730,11
2731,11
2732,11
2733,11
2734,11
2735,11
2736,11
2737,11
2738,10
2739,10
2740,9
2741,9
2742,9
2743,9
2744,9
2745,9
2746,9
2747,9
2748,7
2749,5
2750,5
2751,5
2752,5
2753,5
2754,5
2755,5
2756,5
2757,5
2758,5
2759,5
2760,5
2761,5
2762,5
2763,5
2764,5
2765,5
2766,2
2767,2
2768,2
2769,2
2770,2
2771,2
2772,2
2773,2
2774,2
2775,2
2776,2
2777,2
2778,2
2779,2
2780,2
2781,2
2782,2
2783,2
2784,2
2785,2
2786,1
2787,1
2788,1
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
