Position,CL99_TR_1_x_2790_0nt.fa_004
276,73
277,74
278,73
279,73
280,72
281,72
282,72
283,74
284,72
285,72
286,69
287,68
288,67
289,68
290,67
291,61
292,61
293,62
294,58
295,56
296,56
297,56
298,56
299,56
300,55
301,55
302,55
303,52
304,52
305,53
306,55
307,54
308,55
309,56
310,53
311,53
312,52
313,51
314,51
315,53
316,55
317,56
318,57
319,55
320,55
321,55
322,55
323,54
324,53
325,55
326,55
327,55
328,53
329,61
330,61
331,62
332,64
333,65
334,68
335,68
336,68
337,68
338,67
339,65
340,66
341,65
342,65
343,64
344,63
345,68
346,69
347,68
348,68
349,68
350,67
351,72
352,74
353,74
354,74
355,75
356,74
357,73
358,73
359,73
360,72
361,72
362,71
363,70
364,67
365,67
366,67
367,67
368,67
369,67
370,67
371,65
372,64
373,63
374,62
375,62
376,62
377,62
378,61
379,61
380,60
381,59
382,59
383,56
384,56
385,56
386,55
387,54
388,53
389,53
390,52
391,51
392,51
393,50
394,50
395,51
396,50
397,49
398,50
399,50
400,50
401,48
402,47
403,46
404,45
405,45
406,46
407,43
408,44
409,44
410,44
411,44
412,43
413,43
414,43
415,40
416,40
417,39
418,38
419,38
420,37
421,37
422,37
423,35
424,35
425,34
426,31
427,31
428,32
429,28
430,28
431,27
432,25
433,23
434,22
435,19
436,20
437,21
438,20
439,20
440,19
441,20
442,20
443,20
444,19
445,18
446,17
447,17
448,17
449,14
450,14
451,14
452,15
453,15
454,14
455,14
456,14
457,14
458,14
459,14
460,14
461,14
462,14
463,15
464,15
465,16
466,16
467,17
468,17
469,18
470,19
471,19
472,20
473,20
474,22
475,23
476,24
477,24
478,25
479,26
480,26
481,26
482,26
483,26
484,26
485,27
486,27
487,28
488,28
489,28
490,28
491,28
492,28
493,28
494,24
495,27
496,29
497,31
498,31
499,33
500,33
501,33
502,33
503,34
504,34
505,34
506,34
507,34
508,37
509,37
510,38
511,38
512,39
513,40
514,43
515,43
516,42
517,42
518,44
519,45
520,43
521,43
522,43
523,47
524,47
525,48
526,48
527,48
528,47
529,47
530,49
531,50
532,51
533,51
534,49
535,50
536,49
537,49
538,49
539,51
540,52
541,54
542,54
543,54
544,57
545,56
546,58
547,60
548,62
549,62
550,64
551,65
552,67
553,70
554,70
555,70
556,71
557,71
558,71
559,71
560,72
561,72
562,72
563,72
564,72
565,70
566,74
567,80
568,82
569,82
570,83
571,83
572,84
573,87
574,85
575,85
576,86
577,87
578,88
579,87
580,87
581,88
582,88
583,89
584,91
585,92
586,93
587,96
588,98
589,99
590,98
591,99
592,96
593,100
594,106
595,107
596,105
597,106
598,107
599,109
600,110
601,108
602,108
603,108
604,113
605,115
606,117
607,117
608,115
609,116
610,117
611,118
612,118
613,122
614,123
615,123
616,126
617,127
618,129
619,131
620,130
621,131
622,130
623,130
624,132
625,132
626,132
627,133
628,133
629,130
630,130
631,129
632,128
633,178
634,179
635,180
636,179
637,179
638,181
639,185
640,186
641,187
642,187
643,186
644,186
645,186
646,183
647,179
648,182
649,185
650,188
651,189
652,189
653,188
654,190
655,189
656,189
657,189
658,183
659,187
660,186
661,188
662,188
663,187
664,187
665,186
666,182
667,178
668,179
669,179
670,175
671,180
672,180
673,181
674,184
675,186
676,187
677,186
678,184
679,182
680,183
681,185
682,185
683,177
684,176
685,178
686,171
687,170
688,170
689,160
690,160
691,159
692,159
693,161
694,157
695,154
696,151
697,151
698,153
699,153
700,152
701,142
702,141
703,143
704,142
705,142
706,142
707,144
708,142
709,142
710,142
711,141
712,139
713,138
714,135
715,133
716,128
717,128
718,126
719,127
720,125
721,123
722,121
723,122
724,120
725,114
726,114
727,113
728,113
729,112
730,116
731,115
732,114
733,113
734,112
735,110
736,110
737,111
738,107
739,107
740,106
741,105
742,104
743,105
744,104
745,106
746,103
747,104
748,105
749,97
750,98
751,97
752,97
753,94
754,93
755,92
756,89
757,88
758,84
759,83
760,79
761,76
762,79
763,78
764,77
765,75
766,74
767,78
768,73
769,72
770,68
771,68
772,68
773,68
774,67
775,65
776,65
777,63
778,64
779,63
780,60
781,64
782,65
783,65
784,63
785,63
786,63
787,60
788,59
789,59
790,59
791,62
792,62
793,62
794,47
795,47
796,47
797,47
798,46
799,45
800,46
801,49
802,49
803,49
804,49
805,49
806,49
807,44
808,31
809,28
810,28
811,28
812,28
813,28
814,28
815,28
816,28
817,28
818,29
819,29
820,29
821,29
822,30
823,30
824,30
825,31
826,30
827,30
828,30
829,30
830,43
831,44
832,44
833,44
834,44
835,44
836,43
837,43
838,42
839,42
840,42
841,44
842,45
843,43
844,43
845,43
846,36
847,35
848,35
849,35
850,35
851,35
852,33
853,33
854,33
855,32
856,31
857,30
858,30
859,29
860,31
861,31
862,32
863,37
864,37
865,58
866,62
867,62
868,63
869,64
870,64
871,64
872,65
873,66
874,65
875,65
876,65
877,65
878,66
879,67
880,67
881,69
882,70
883,71
884,82
885,82
886,84
887,86
888,85
889,84
890,82
891,82
892,82
893,81
894,84
895,85
896,88
897,89
898,91
899,92
900,92
901,91
902,91
903,91
904,91
905,93
906,95
907,97
908,98
909,101
910,102
911,107
912,109
913,105
914,105
915,106
916,106
917,107
918,107
919,106
920,102
921,105
922,108
923,111
924,111
925,114
926,117
927,118
928,120
929,120
930,121
931,122
932,124
933,124
934,125
935,125
936,131
937,131
938,134
939,136
940,134
941,132
942,132
943,131
944,137
945,136
946,136
947,138
948,139
949,139
950,127
951,128
952,128
953,126
954,122
955,129
956,129
957,136
958,135
959,154
960,155
961,157
962,159
963,160
964,160
965,161
966,163
967,163
968,163
969,163
970,167
971,169
972,173
973,178
974,180
975,178
976,184
977,184
978,186
979,187
980,190
981,191
982,193
983,195
984,197
985,199
986,203
987,202
988,205
989,206
990,210
991,212
992,212
993,212
994,208
995,208
996,206
997,210
998,210
999,211
1000,211
1001,209
1002,210
1003,214
1004,218
1005,216
1006,215
1007,213
1008,212
1009,213
1010,213
1011,212
1012,212
1013,212
1014,210
1015,205
1016,204
1017,201
1018,202
1019,200
1020,199
1021,190
1022,191
1023,189
1024,189
1025,189
1026,188
1027,186
1028,185
1029,185
1030,181
1031,181
1032,182
1033,181
1034,185
1035,183
1036,183
1037,184
1038,181
1039,178
1040,176
1041,175
1042,174
1043,173
1044,174
1045,182
1046,179
1047,179
1048,179
1049,178
1050,179
1051,176
1052,168
1053,166
1054,166
1055,152
1056,143
1057,142
1058,143
1059,143
1060,142
1061,142
1062,145
1063,145
1064,137
1065,133
1066,131
1067,131
1068,129
1069,130
1070,128
1071,126
1072,122
1073,121
1074,119
1075,113
1076,116
1077,117
1078,117
1079,120
1080,119
1081,117
1082,116
1083,111
1084,110
1085,111
1086,110
1087,109
1088,107
1089,105
1090,104
1091,102
1092,99
1093,96
1094,94
1095,93
1096,86
1097,83
1098,83
1099,82
1100,88
1101,89
1102,89
1103,85
1104,118
1105,121
1106,120
1107,120
1108,122
1109,121
1110,120
1111,120
1112,121
1113,121
1114,125
1115,129
1116,129
1117,130
1118,132
1119,127
1120,127
1121,127
1122,127
1123,142
1124,148
1125,151
1126,156
1127,158
1128,163
1129,168
1130,172
1131,176
1132,182
1133,184
1134,188
1135,192
1136,196
1137,198
1138,202
1139,211
1140,216
1141,223
1142,225
1143,227
1144,226
1145,229
1146,232
1147,234
1148,243
1149,246
1150,249
1151,248
1152,253
1153,254
1154,256
1155,260
1156,261
1157,262
1158,264
1159,264
1160,266
1161,268
1162,271
1163,271
1164,272
1165,274
1166,274
1167,273
1168,272
1169,268
1170,269
1171,270
1172,273
1173,273
1174,277
1175,275
1176,275
1177,276
1178,276
1179,278
1180,279
1181,280
1182,286
1183,287
1184,287
1185,287
1186,287
1187,287
1188,286
1189,287
1190,288
1191,290
1192,289
1193,289
1194,289
1195,290
1196,286
1197,284
1198,285
1199,285
1200,287
1201,288
1202,285
1203,282
1204,283
1205,284
1206,280
1207,280
1208,280
1209,281
1210,281
1211,278
1212,276
1213,276
1214,271
1215,272
1216,268
1217,265
1218,265
1219,260
1220,255
1221,255
1222,248
1223,235
1224,233
1225,225
1226,224
1227,224
1228,223
1229,222
1230,209
1231,201
1232,200
1233,191
1234,185
1235,180
1236,179
1237,176
1238,168
1239,153
1240,152
1241,152
1242,141
1243,136
1244,142
1245,144
1246,143
1247,133
1248,130
1249,127
1250,132
1251,135
1252,129
1253,129
1254,129
1255,125
1256,126
1257,127
1258,123
1259,122
1260,119
1261,117
1262,116
1263,114
1264,111
1265,111
1266,112
1267,109
1268,108
1269,99
1270,99
1271,96
1272,96
1273,93
1274,93
1275,92
1276,93
1277,91
1278,89
1279,89
1280,86
1281,82
1282,80
1283,80
1284,81
1285,80
1286,78
1287,80
1288,80
1289,81
1290,80
1291,80
1292,80
1293,81
1294,79
1295,72
1296,72
1297,73
1298,73
1299,69
1300,68
1301,70
1302,67
1303,67
1304,65
1305,68
1306,68
1307,66
1308,65
1309,65
1310,65
1311,65
1312,65
1313,65
1314,66
1315,67
1316,68
1317,68
1318,68
1319,68
1320,67
1321,69
1322,70
1323,70
1324,71
1325,70
1326,71
1327,72
1328,73
1329,73
1330,74
1331,74
1332,74
1333,74
1334,73
1335,74
1336,73
1337,73
1338,70
1339,72
1340,71
1341,71
1342,70
1343,69
1344,68
1345,67
1346,67
1347,66
1348,66
1349,64
1350,60
1351,60
1352,59
1353,61
1354,64
1355,64
1356,63
1357,63
1358,63
1359,66
1360,65
1361,65
1362,63
1363,63
1364,62
1365,63
1366,65
1367,66
1368,67
1369,69
1370,69
1371,69
1372,69
1373,69
1374,69
1375,70
1376,66
1377,69
1378,77
1379,80
1380,85
1381,85
1382,85
1383,87
1384,88
1385,89
1386,91
1387,91
1388,93
1389,100
1390,103
1391,114
1392,121
1393,120
1394,124
1395,124
1396,124
1397,125
1398,128
1399,133
1400,135
1401,144
1402,147
1403,147
1404,151
1405,151
1406,155
1407,161
1408,162
1409,161
1410,163
1411,167
1412,173
1413,179
1414,187
1415,190
1416,191
1417,195
1418,197
1419,198
1420,200
1421,199
1422,200
1423,200
1424,199
1425,201
1426,200
1427,201
1428,199
1429,198
1430,198
1431,199
1432,198
1433,198
1434,198
1435,198
1436,199
1437,199
1438,200
1439,199
1440,200
1441,201
1442,200
1443,200
1444,201
1445,201
1446,200
1447,198
1448,198
1449,199
1450,198
1451,195
1452,195
1453,195
1454,193
1455,194
1456,194
1457,194
1458,195
1459,195
1460,194
1461,196
1462,196
1463,196
1464,195
1465,198
1466,198
1467,196
1468,196
1469,197
1470,198
1471,203
1472,199
1473,200
1474,200
1475,201
1476,204
1477,202
1478,202
1479,204
1480,199
1481,199
1482,199
1483,193
1484,194
1485,195
1486,190
1487,177
1488,174
1489,170
1490,167
1491,167
1492,162
1493,163
1494,161
1495,157
1496,148
1497,145
1498,133
1499,134
1500,134
1501,124
1502,143
1503,140
1504,140
1505,141
1506,142
1507,144
1508,147
1509,151
1510,156
1511,159
1512,160
1513,164
1514,164
1515,170
1516,171
1517,175
1518,180
1519,185
1520,190
1521,195
1522,200
1523,203
1524,211
1525,220
1526,226
1527,229
1528,230
1529,241
1530,245
1531,253
1532,255
1533,258
1534,265
1535,269
1536,277
1537,282
1538,288
1539,291
1540,293
1541,296
1542,301
1543,305
1544,304
1545,307
1546,310
1547,310
1548,310
1549,312
1550,313
1551,324
1552,332
1553,335
1554,334
1555,336
1556,340
1557,341
1558,343
1559,346
1560,354
1561,355
1562,355
1563,353
1564,352
1565,351
1566,353
1567,354
1568,350
1569,351
1570,351
1571,366
1572,369
1573,370
1574,373
1575,377
1576,379
1577,377
1578,377
1579,380
1580,378
1581,378
1582,382
1583,385
1584,387
1585,388
1586,383
1587,384
1588,393
1589,385
1590,392
1591,394
1592,400
1593,398
1594,397
1595,392
1596,390
1597,400
1598,404
1599,405
1600,409
1601,405
1602,405
1603,405
1604,404
1605,407
1606,407
1607,401
1608,401
1609,399
1610,396
1611,392
1612,391
1613,388
1614,383
1615,381
1616,374
1617,366
1618,367
1619,362
1620,355
1621,349
1622,347
1623,343
1624,335
1625,322
1626,320
1627,317
1628,311
1629,306
1630,300
1631,295
1632,287
1633,278
1634,277
1635,268
1636,262
1637,255
1638,247
1639,244
1640,243
1641,241
1642,237
1643,234
1644,232
1645,229
1646,225
1647,225
1648,223
1649,219
1650,213
1651,209
1652,193
1653,195
1654,194
1655,194
1656,188
1657,188
1658,188
1659,180
1660,178
1661,176
1662,177
1663,173
1664,172
1665,165
1666,161
1667,160
1668,159
1669,158
1670,153
1671,148
1672,146
1673,135
1674,125
1675,124
1676,122
1677,115
1678,115
1679,113
1680,113
1681,108
1682,106
1683,101
1684,82
1685,80
1686,76
1687,74
1688,74
1689,74
1690,77
1691,77
1692,75
1693,75
1694,75
1695,70
1696,67
1697,65
1698,65
1699,61
1700,58
1701,56
1702,55
1703,52
1704,50
1705,43
1706,41
1707,42
1708,40
1709,42
1710,43
1711,43
1712,43
1713,44
1714,44
1715,44
1716,44
1717,44
1718,43
1719,43
1720,41
1721,43
1722,44
1723,44
1724,46
1725,44
1726,45
1727,45
1728,45
1729,47
1730,46
1731,46
1732,47
1733,46
1734,46
1735,44
1736,44
1737,44
1738,43
1739,42
1740,42
1741,43
1742,45
1743,44
1744,45
1745,44
1746,44
1747,43
1748,44
1749,44
1750,43
1751,41
1752,40
1753,39
1754,30
1755,30
1756,30
1757,30
1758,30
1759,38
1760,46
1761,47
1762,47
1763,50
1764,51
1765,51
1766,55
1767,59
1768,59
1769,59
1770,59
1771,60
1772,63
1773,66
1774,64
1775,65
1776,67
1777,69
1778,71
1779,73
1780,77
1781,77
1782,79
1783,82
1784,82
1785,82
1786,91
1787,94
1788,98
1789,103
1790,107
1791,108
1792,109
1793,110
1794,112
1795,112
1796,112
1797,112
1798,127
1799,131
1800,131
1801,132
1802,142
1803,144
1804,145
1805,144
1806,153
1807,152
1808,154
1809,154
1810,158
1811,159
1812,162
1813,163
1814,166
1815,167
1816,168
1817,171
1818,172
1819,173
1820,180
1821,181
1822,182
1823,183
1824,182
1825,182
1826,181
1827,180
1828,209
1829,212
1830,221
1831,222
1832,229
1833,235
1834,243
1835,244
1836,246
1837,248
1838,250
1839,258
1840,258
1841,262
1842,263
1843,267
1844,271
1845,274
1846,281
1847,285
1848,286
1849,289
1850,294
1851,303
1852,301
1853,289
1854,286
1855,289
1856,292
1857,296
1858,295
1859,293
1860,283
1861,302
1862,311
1863,319
1864,321
1865,322
1866,327
1867,333
1868,337
1869,338
1870,339
1871,339
1872,342
1873,343
1874,343
1875,347
1876,346
1877,341
1878,340
1879,342
1880,344
1881,346
1882,352
1883,354
1884,351
1885,352
1886,349
1887,348
1888,348
1889,349
1890,353
1891,352
1892,352
1893,354
1894,357
1895,356
1896,354
1897,353
1898,351
1899,348
1900,351
1901,351
1902,351
1903,346
1904,348
1905,340
1906,352
1907,354
1908,355
1909,362
1910,361
1911,365
1912,365
1913,368
1914,370
1915,369
1916,369
1917,369
1918,366
1919,365
1920,364
1921,358
1922,354
1923,345
1924,348
1925,347
1926,348
1927,348
1928,343
1929,338
1930,333
1931,329
1932,326
1933,321
1934,320
1935,321
1936,318
1937,321
1938,322
1939,322
1940,323
1941,322
1942,316
1943,316
1944,314
1945,308
1946,302
1947,300
1948,302
1949,301
1950,295
1951,294
1952,294
1953,292
1954,289
1955,286
1956,284
1957,281
1958,276
1959,272
1960,267
1961,265
1962,267
1963,260
1964,260
1965,260
1966,259
1967,256
1968,251
1969,255
1970,254
1971,255
1972,262
1973,263
1974,261
1975,257
1976,261
1977,263
1978,263
1979,263
1980,262
1981,257
1982,258
1983,258
1984,257
1985,262
1986,263
1987,261
1988,261
1989,260
1990,258
1991,256
1992,251
1993,250
1994,247
1995,244
1996,246
1997,241
1998,239
1999,238
2000,229
2001,226
2002,225
2003,222
2004,201
2005,201
2006,201
2007,201
2008,199
2009,197
2010,201
2011,200
2012,192
2013,192
2014,190
2015,186
2016,185
2017,184
2018,182
2019,180
2020,180
2021,177
2022,175
2023,173
2024,174
2025,173
2026,172
2027,172
2028,171
2029,171
2030,172
2031,172
2032,172
2033,169
2034,169
2035,161
2036,159
2037,157
2038,154
2039,153
2040,155
2041,153
2042,153
2043,151
2044,146
2045,145
2046,138
2047,138
2048,138
2049,138
2050,136
2051,135
2052,133
2053,132
2054,132
2055,131
2056,130
2057,131
2058,130
2059,129
2060,127
2061,108
2062,110
2063,110
2064,110
2065,108
2066,106
2067,102
2068,97
2069,92
2070,87
2071,85
2072,80
2073,76
2074,75
2075,71
2076,64
2077,58
2078,55
2079,52
2080,48
2081,47
2082,41
2083,48
2084,50
2085,51
2086,49
2087,48
2088,46
2089,47
2090,48
2091,50
2092,51
2093,50
2094,51
2095,52
2096,54
2097,54
2098,54
2099,55
2100,56
2101,58
2102,60
2103,61
2104,63
2105,63
2106,63
2107,62
2108,62
2109,62
2110,62
2111,61
2112,62
2113,62
2114,63
2115,63
2116,64
2117,64
2118,65
2119,65
2120,66
2121,68
2122,70
2123,72
2124,72
2125,71
2126,72
2127,72
2128,73
2129,72
2130,72
2131,71
2132,71
2133,71
2134,71
2135,73
2136,73
2137,73
2138,73
2139,76
2140,72
2141,78
2142,79
2143,80
2144,81
2145,82
2146,82
2147,81
2148,85
2149,87
2150,91
2151,91
2152,94
2153,96
2154,97
2155,103
2156,103
2157,104
2158,113
2159,114
2160,112
2161,119
2162,125
2163,131
2164,133
2165,135
2166,135
2167,136
2168,140
2169,140
2170,141
2171,143
2172,146
2173,151
2174,152
2175,161
2176,164
2177,168
2178,169
2179,172
2180,175
2181,175
2182,176
2183,172
2184,172
2185,172
2186,173
2187,174
2188,175
2189,175
2190,175
2191,174
2192,174
2193,174
2194,173
2195,172
2196,172
2197,171
2198,170
2199,175
2200,175
2201,180
2202,187
2203,188
2204,194
2205,201
2206,202
2207,211
2208,218
2209,221
2210,225
2211,224
2212,223
2213,221
2214,236
2215,241
2216,256
2217,251
2218,251
2219,256
2220,257
2221,261
2222,261
2223,265
2224,271
2225,275
2226,277
2227,276
2228,276
2229,276
2230,283
2231,284
2232,283
2233,285
2234,287
2235,290
2236,292
2237,290
2238,284
2239,280
2240,293
2241,293
2242,291
2243,291
2244,289
2245,299
2246,304
2247,315
2248,315
2249,311
2250,311
2251,302
2252,308
2253,308
2254,315
2255,311
2256,305
2257,308
2258,311
2259,311
2260,311
2261,310
2262,308
2263,303
2264,303
2265,305
2266,306
2267,305
2268,305
2269,304
2270,303
2271,302
2272,298
2273,299
2274,292
2275,288
2276,277
2277,282
2278,284
2279,286
2280,288
2281,293
2282,292
2283,301
2284,301
2285,299
2286,297
2287,291
2288,306
2289,314
2290,322
2291,327
2292,331
2293,341
2294,346
2295,345
2296,340
2297,327
2298,308
2299,325
2300,323
2301,337
2302,338
2303,338
2304,335
2305,324
2306,316
2307,315
2308,315
2309,309
2310,302
2311,295
2312,295
2313,297
2314,295
2315,291
2316,287
2317,285
2318,280
2319,280
2320,278
2321,276
2322,275
2323,270
2324,268
2325,266
2326,265
2327,263
2328,260
2329,259
2330,259
2331,258
2332,255
2333,253
2334,250
2335,247
2336,238
2337,234
2338,232
2339,230
2340,229
2341,228
2342,227
2343,225
2344,222
2345,220
2346,213
2347,211
2348,209
2349,209
2350,208
2351,205
2352,203
2353,202
2354,203
2355,202
2356,201
2357,201
2358,197
2359,197
2360,197
2361,193
2362,192
2363,185
2364,187
2365,188
2366,190
2367,191
2368,191
2369,189
2370,191
2371,191
2372,189
2373,187
2374,187
2375,182
2376,170
2377,171
2378,170
2379,169
2380,165
2381,157
2382,155
2383,146
2384,145
2385,144
2386,137
2387,133
2388,128
2389,121
2390,118
2391,111
2392,101
2393,96
2394,89
2395,84
2396,81
2397,76
2398,72
2399,71
2400,69
2401,67
2402,66
2403,66
2404,66
2405,59
2406,61
2407,61
2408,56
2409,55
2410,54
2411,54
2412,54
2413,52
2414,50
2415,48
2416,49
2417,49
2418,50
2419,51
2420,52
2421,52
2422,53
2423,53
2424,52
2425,52
2426,51
2427,51
2428,51
2429,50
2430,50
2431,50
2432,48
2433,47
2434,45
2435,45
2436,47
2437,47
2438,47
2439,47
2440,47
2441,47
2442,47
2443,51
2444,49
2445,48
2446,48
2447,46
2448,46
2449,45
2450,45
2451,45
2452,46
2453,44
2454,44
2455,44
2456,44
2457,45
2458,46
2459,46
2460,47
2461,47
2462,48
2463,46
2464,45
2465,44
2466,44
2467,44
2468,46
2469,47
2470,45
2471,44
2472,48
2473,48
2474,51
2475,53
2476,52
2477,54
2478,55
2479,56
2480,56
2481,57
2482,58
2483,56
2484,56
2485,57
2486,57
2487,57
2488,57
2489,59
2490,60
2491,61
2492,61
2493,61
2494,61
2495,60
2496,61
2497,60
2498,59
2499,60
2500,61
2501,63
2502,65
2503,65
2504,60
2505,60
2506,59
2507,64
2508,65
2509,68
2510,69
2511,71
2512,78
2513,83
2514,93
2515,102
2516,108
2517,119
2518,126
2519,128
2520,137
2521,140
2522,142
2523,145
2524,147
2525,146
2526,147
2527,150
2528,153
2529,154
2530,162
2531,168
2532,171
2533,173
2534,178
2535,183
2536,184
2537,188
2538,194
2539,194
2540,193
2541,193
2542,209
2543,212
2544,218
2545,222
2546,227
2547,234
2548,237
2549,241
2550,246
2551,249
2552,256
2553,265
2554,270
2555,268
2556,273
2557,276
2558,277
2559,277
2560,280
2561,280
2562,281
2563,281
2564,281
2565,283
2566,289
2567,289
2568,289
2569,291
2570,288
2571,288
2572,287
2573,288
2574,286
2575,285
2576,283
2577,282
2578,280
2579,278
2580,275
2581,279
2582,279
2583,279
2584,280
2585,280
2586,281
2587,281
2588,281
2589,282
2590,281
2591,281
2592,282
2593,281
2594,281
2595,278
2596,278
2597,278
2598,276
2599,274
2600,264
2601,269
2602,280
2603,280
2604,280
2605,280
2606,279
2607,271
2608,274
2609,274
2610,275
2611,270
2612,257
2613,253
2614,253
2615,241
2616,227
2617,222
2618,215
2619,213
2620,214
2621,215
2622,214
2623,214
2624,213
2625,210
2626,206
2627,187
2628,188
2629,188
2630,188
2631,186
2632,185
2633,183
2634,180
2635,178
2636,177
2637,172
2638,163
2639,153
2640,149
2641,147
2642,144
2643,131
2644,128
2645,122
2646,117
2647,113
2648,93
2649,100
2650,101
2651,102
2652,98
2653,96
2654,95
2655,94
2656,93
2657,93
2658,94
2659,98
2660,99
2661,100
2662,100
2663,94
2664,90
2665,90
2666,85
2667,94
2668,97
2669,99
2670,99
2671,99
2672,100
2673,100
2674,100
2675,105
2676,103
2677,102
2678,98
2679,108
2680,108
2681,108
2682,108
2683,107
2684,104
2685,104
2686,97
2687,99
2688,101
2689,102
2690,105
2691,106
2692,110
2693,111
2694,109
2695,109
2696,109
2697,111
2698,110
2699,109
2700,107
2701,107
2702,104
2703,108
2704,108
2705,108
2706,110
2707,110
2708,108
2709,108
2710,108
2711,112
2712,113
2713,112
2714,111
2715,107
2716,110
2717,112
2718,114
2719,114
2720,113
2721,112
2722,112
2723,113
2724,113
2725,113
2726,113
2727,112
2728,112
2729,117
2730,116
2731,118
2732,116
2733,116
2734,117
2735,118
2736,119
2737,119
2738,119
2739,119
2740,119
2741,118
2742,117
2743,117
2744,116
2745,115
2746,116
2747,114
2748,113
2749,113
2750,113
2751,112
2752,112
2753,112
2754,111
2755,110
2756,105
2757,109
2758,108
2759,105
2760,104
2761,103
2762,102
2763,102
2764,98
2765,95
2766,94
2767,94
2768,92
2769,89
2770,89
2771,89
2772,85
2773,83
2774,81
2775,77
2776,76
2777,73
2778,71
2779,69
2780,66
2781,65
2782,64
2783,61
2784,60
2785,59
2786,58
2787,58
2788,53
2789,52
2790,50
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
