Position,CL99_TR_1_x_2790_0nt.fa_008
784,859
785,856
786,840
787,873
788,866
789,852
790,841
791,901
792,912
793,913
794,914
795,912
796,900
797,893
798,899
799,889
800,892
801,890
802,889
803,879
804,885
805,878
806,613
807,605
808,506
809,507
810,512
811,516
812,524
813,525
814,527
815,529
816,530
817,532
818,532
819,535
820,540
821,538
822,533
823,533
824,538
825,541
826,533
827,535
828,535
829,536
830,539
831,528
832,539
833,539
834,533
835,533
836,535
837,535
838,518
839,519
840,521
841,515
842,509
843,470
844,459
845,455
846,421
847,421
848,425
849,423
850,424
851,431
852,439
853,437
854,432
855,430
856,425
857,426
858,423
859,425
860,431
861,425
862,425
863,436
864,434
865,435
866,437
867,442
868,446
869,445
870,433
871,430
872,433
873,434
874,437
875,438
876,447
877,447
878,448
879,450
880,436
881,444
882,446
883,448
884,457
885,456
886,462
887,463
888,462
889,459
890,445
891,453
892,453
893,460
894,465
895,465
896,467
897,473
898,470
899,470
900,465
901,466
902,463
903,464
904,465
905,470
906,473
907,477
908,478
909,483
910,487
911,488
912,494
913,489
914,496
915,497
916,494
917,496
918,497
919,495
920,493
921,504
922,515
923,520
924,519
925,530
926,534
927,535
928,539
929,543
930,545
931,558
932,562
933,555
934,556
935,553
936,571
937,574
938,588
939,596
940,591
941,596
942,596
943,596
944,605
945,607
946,608
947,619
948,614
949,628
950,630
951,633
952,639
953,635
954,636
955,641
956,648
957,654
958,653
959,671
960,677
961,682
962,685
963,688
964,693
965,698
966,702
967,705
968,709
969,711
970,720
971,724
972,742
973,750
974,750
975,750
976,754
977,754
978,760
979,768
980,774
981,781
982,777
983,786
984,786
985,792
986,795
987,801
988,823
989,825
990,839
991,841
992,838
993,835
994,835
995,836
996,835
997,830
998,836
999,839
1000,840
1001,853
1002,861
1003,862
1004,864
1005,864
1006,862
1007,871
1008,880
1009,884
1010,889
1011,884
1012,882
1013,893
1014,891
1015,894
1016,893
1017,900
1018,902
1019,899
1020,900
1021,897
1022,898
1023,912
1024,912
1025,914
1026,908
1027,909
1028,906
1029,902
1030,899
1031,893
1032,888
1033,901
1034,903
1035,899
1036,895
1037,893
1038,898
1039,889
1040,886
1041,880
1042,875
1043,874
1044,878
1045,874
1046,863
1047,838
1048,841
1049,845
1050,841
1051,840
1052,843
1053,839
1054,837
1055,809
1056,803
1057,790
1058,789
1059,789
1060,787
1061,783
1062,790
1063,789
1064,787
1065,779
1066,772
1067,765
1068,765
1069,767
1070,765
1071,759
1072,755
1073,759
1074,767
1075,760
1076,757
1077,755
1078,752
1079,770
1080,765
1081,744
1082,762
1083,767
1084,771
1085,776
1086,768
1087,767
1088,765
1089,769
1090,762
1091,759
1092,770
1093,772
1094,769
1095,767
1096,757
1097,761
1098,761
1099,760
1100,756
1101,750
1102,758
1103,761
1104,766
1105,761
1106,761
1107,763
1108,756
1109,758
1110,766
1111,763
1112,759
1113,750
1114,760
1115,764
1116,752
1117,755
1118,748
1119,735
1120,738
1121,747
1122,741
1123,741
1124,743
1125,740
1126,745
1127,743
1128,750
1129,751
1130,752
1131,757
1132,754
1133,749
1134,743
1135,740
1136,748
1137,757
1138,754
1139,760
1140,760
1141,749
1142,749
1143,759
1144,758
1145,760
1146,759
1147,758
1148,758
1149,764
1150,761
1151,760
1152,755
1153,763
1154,763
1155,754
1156,758
1157,754
1158,753
1159,746
1160,744
1161,743
1162,745
1163,743
1164,743
1165,750
1166,741
1167,720
1168,719
1169,712
1170,712
1171,710
1172,706
1173,704
1174,699
1175,697
1176,694
1177,698
1178,696
1179,693
1180,691
1181,687
1182,692
1183,695
1184,695
1185,693
1186,683
1187,675
1188,672
1189,666
1190,649
1191,658
1192,656
1193,655
1194,651
1195,644
1196,644
1197,641
1198,479
1199,480
1200,476
1201,478
1202,474
1203,475
1204,475
1205,470
1206,475
1207,472
1208,474
1209,474
1210,476
1211,469
1212,474
1213,472
1214,466
1215,464
1216,455
1217,462
1218,464
1219,467
1220,469
1221,466
1222,465
1223,469
1224,468
1225,466
1226,466
1227,461
1228,458
1229,459
1230,457
1231,443
1232,445
1233,443
1234,443
1235,443
1236,444
1237,442
1238,435
1239,428
1240,432
1241,437
1242,427
1243,423
1244,418
1245,419
1246,417
1247,416
1248,408
1249,408
1250,408
1251,404
1252,410
1253,413
1254,415
1255,411
1256,411
1257,414
1258,411
1259,419
1260,424
1261,429
1262,428
1263,425
1264,420
1265,419
1266,423
1267,425
1268,423
1269,424
1270,430
1271,427
1272,430
1273,437
1274,435
1275,437
1276,441
1277,433
1278,435
1279,435
1280,431
1281,437
1282,435
1283,430
1284,429
1285,430
1286,431
1287,434
1288,439
1289,435
1290,439
1291,442
1292,442
1293,449
1294,450
1295,455
1296,451
1297,454
1298,456
1299,454
1300,452
1301,454
1302,453
1303,448
1304,441
1305,438
1306,438
1307,424
1308,421
1309,417
1310,420
1311,421
1312,417
1313,425
1314,427
1315,430
1316,434
1317,430
1318,431
1319,435
1320,427
1321,429
1322,427
1323,427
1324,429
1325,430
1326,428
1327,443
1328,442
1329,444
1330,449
1331,446
1332,448
1333,444
1334,437
1335,438
1336,435
1337,432
1338,413
1339,430
1340,441
1341,451
1342,453
1343,454
1344,470
1345,476
1346,477
1347,476
1348,479
1349,477
1350,482
1351,484
1352,481
1353,488
1354,491
1355,489
1356,488
1357,495
1358,495
1359,493
1360,502
1361,500
1362,501
1363,505
1364,496
1365,497
1366,504
1367,511
1368,518
1369,518
1370,516
1371,524
1372,529
1373,526
1374,523
1375,518
1376,508
1377,524
1378,540
1379,544
1380,537
1381,536
1382,536
1383,539
1384,540
1385,557
1386,561
1387,565
1388,569
1389,577
1390,583
1391,582
1392,581
1393,579
1394,587
1395,576
1396,582
1397,585
1398,584
1399,591
1400,589
1401,605
1402,608
1403,610
1404,607
1405,623
1406,626
1407,633
1408,623
1409,614
1410,619
1411,622
1412,624
1413,625
1414,615
1415,612
1416,618
1417,627
1418,619
1419,621
1420,625
1421,634
1422,626
1423,623
1424,625
1425,624
1426,628
1427,622
1428,622
1429,618
1430,616
1431,608
1432,608
1433,602
1434,605
1435,601
1436,596
1437,592
1438,591
1439,588
1440,599
1441,606
1442,609
1443,613
1444,617
1445,610
1446,613
1447,609
1448,618
1449,621
1450,620
1451,627
1452,636
1453,631
1454,629
1455,639
1456,639
1457,643
1458,645
1459,642
1460,633
1461,630
1462,631
1463,624
1464,638
1465,638
1466,638
1467,627
1468,632
1469,634
1470,636
1471,630
1472,613
1473,617
1474,616
1475,623
1476,625
1477,610
1478,610
1479,612
1480,609
1481,609
1482,615
1483,608
1484,613
1485,617
1486,613
1487,595
1488,599
1489,604
1490,610
1491,612
1492,609
1493,610
1494,613
1495,604
1496,601
1497,596
1498,585
1499,580
1500,582
1501,577
1502,601
1503,610
1504,613
1505,612
1506,603
1507,608
1508,613
1509,617
1510,629
1511,632
1512,637
1513,640
1514,638
1515,646
1516,647
1517,649
1518,659
1519,661
1520,663
1521,661
1522,661
1523,659
1524,657
1525,656
1526,655
1527,655
1528,659
1529,664
1530,667
1531,671
1532,671
1533,662
1534,666
1535,668
1536,670
1537,661
1538,659
1539,649
1540,642
1541,624
1542,626
1543,626
1544,622
1545,617
1546,615
1547,615
1548,614
1549,610
1550,608
1551,609
1552,610
1553,610
1554,604
1555,590
1556,587
1557,586
1558,590
1559,584
1560,591
1561,588
1562,586
1563,570
1564,569
1565,560
1566,562
1567,560
1568,561
1569,563
1570,564
1571,575
1572,571
1573,566
1574,561
1575,562
1576,560
1577,543
1578,546
1579,544
1580,522
1581,508
1582,518
1583,518
1584,523
1585,526
1586,510
1587,509
1588,486
1589,476
1590,479
1591,484
1592,483
1593,481
1594,480
1595,482
1596,474
1597,493
1598,493
1599,498
1600,499
1601,489
1602,489
1603,488
1604,493
1605,497
1606,498
1607,490
1608,490
1609,490
1610,483
1611,480
1612,482
1613,485
1614,478
1615,479
1616,472
1617,466
1618,472
1619,478
1620,473
1621,472
1622,478
1623,481
1624,483
1625,486
1626,492
1627,499
1628,504
1629,511
1630,518
1631,512
1632,512
1633,515
1634,521
1635,518
1636,516
1637,520
1638,521
1639,528
1640,525
1641,526
1642,530
1643,526
1644,528
1645,530
1646,533
1647,535
1648,538
1649,539
1650,535
1651,541
1652,541
1653,539
1654,536
1655,543
1656,542
1657,545
1658,538
1659,535
1660,533
1661,534
1662,541
1663,540
1664,542
1665,545
1666,546
1667,548
1668,549
1669,549
1670,548
1671,552
1672,553
1673,551
1674,551
1675,555
1676,554
1677,553
1678,554
1679,546
1680,535
1681,538
1682,535
1683,531
1684,523
1685,521
1686,519
1687,520
1688,522
1689,524
1690,527
1691,523
1692,521
1693,524
1694,520
1695,518
1696,518
1697,516
1698,521
1699,521
1700,506
1701,494
1702,499
1703,496
1704,493
1705,491
1706,489
1707,491
1708,493
1709,494
1710,494
1711,491
1712,482
1713,479
1714,479
1715,481
1716,476
1717,477
1718,475
1719,477
1720,482
1721,464
1722,467
1723,473
1724,462
1725,462
1726,467
1727,457
1728,456
1729,451
1730,451
1731,446
1732,449
1733,451
1734,458
1735,456
1736,444
1737,451
1738,456
1739,453
1740,450
1741,455
1742,451
1743,447
1744,446
1745,444
1746,444
1747,444
1748,445
1749,445
1750,443
1751,448
1752,444
1753,446
1754,437
1755,437
1756,436
1757,433
1758,420
1759,437
1760,455
1761,461
1762,461
1763,460
1764,465
1765,460
1766,461
1767,463
1768,462
1769,455
1770,451
1771,450
1772,451
1773,447
1774,440
1775,442
1776,441
1777,442
1778,443
1779,443
1780,445
1781,452
1782,451
1783,449
1784,445
1785,444
1786,447
1787,452
1788,454
1789,456
1790,454
1791,455
1792,457
1793,452
1794,450
1795,451
1796,448
1797,442
1798,443
1799,431
1800,444
1801,452
1802,455
1803,459
1804,465
1805,462
1806,470
1807,475
1808,475
1809,476
1810,472
1811,471
1812,472
1813,474
1814,471
1815,473
1816,474
1817,482
1818,489
1819,492
1820,488
1821,488
1822,495
1823,496
1824,497
1825,498
1826,491
1827,489
1828,521
1829,530
1830,544
1831,545
1832,549
1833,557
1834,568
1835,580
1836,586
1837,589
1838,592
1839,592
1840,607
1841,608
1842,614
1843,619
1844,625
1845,630
1846,636
1847,634
1848,635
1849,629
1850,635
1851,637
1852,631
1853,629
1854,625
1855,638
1856,641
1857,641
1858,642
1859,632
1860,630
1861,640
1862,645
1863,652
1864,650
1865,648
1866,657
1867,657
1868,667
1869,668
1870,672
1871,672
1872,671
1873,670
1874,682
1875,686
1876,685
1877,679
1878,670
1879,690
1880,697
1881,699
1882,716
1883,724
1884,727
1885,726
1886,732
1887,733
1888,740
1889,742
1890,752
1891,752
1892,754
1893,751
1894,753
1895,747
1896,746
1897,741
1898,742
1899,744
1900,741
1901,734
1902,734
1903,724
1904,711
1905,694
1906,703
1907,721
1908,730
1909,736
1910,738
1911,743
1912,738
1913,741
1914,745
1915,744
1916,740
1917,741
1918,739
1919,736
1920,736
1921,728
1922,706
1923,680
1924,680
1925,673
1926,670
1927,666
1928,628
1929,616
1930,656
1931,679
1932,678
1933,673
1934,672
1935,671
1936,665
1937,659
1938,661
1939,659
1940,664
1941,651
1942,641
1943,636
1944,636
1945,623
1946,608
1947,607
1948,607
1949,597
1950,595
1951,596
1952,598
1953,586
1954,588
1955,588
1956,589
1957,587
1958,587
1959,589
1960,595
1961,595
1962,592
1963,587
1964,588
1965,583
1966,575
1967,565
1968,566
1969,562
1970,565
1971,576
1972,581
1973,577
1974,573
1975,552
1976,558
1977,550
1978,557
1979,559
1980,549
1981,542
1982,528
1983,533
1984,532
1985,537
1986,536
1987,540
1988,534
1989,535
1990,533
1991,538
1992,534
1993,537
1994,537
1995,539
1996,538
1997,528
1998,535
1999,528
2000,520
2001,531
2002,532
2003,532
2004,529
2005,532
2006,543
2007,546
2008,555
2009,552
2010,553
2011,553
2012,543
2013,547
2014,545
2015,542
2016,544
2017,545
2018,542
2019,542
2020,543
2021,538
2022,535
2023,530
2024,529
2025,536
2026,538
2027,539
2028,539
2029,537
2030,542
2031,546
2032,547
2033,547
2034,547
2035,545
2036,543
2037,537
2038,541
2039,542
2040,547
2041,541
2042,550
2043,550
2044,556
2045,552
2046,551
2047,550
2048,555
2049,555
2050,563
2051,565
2052,566
2053,559
2054,553
2055,558
2056,557
2057,548
2058,547
2059,546
2060,545
2061,546
2062,548
2063,543
2064,545
2065,545
2066,543
2067,540
2068,538
2069,540
2070,533
2071,536
2072,527
2073,530
2074,528
2075,530
2076,531
2077,527
2078,521
2079,517
2080,509
2081,523
2082,521
2083,534
2084,535
2085,536
2086,537
2087,537
2088,534
2089,532
2090,527
2091,523
2092,521
2093,519
2094,522
2095,518
2096,514
2097,511
2098,504
2099,501
2100,500
2101,500
2102,504
2103,504
2104,507
2105,500
2106,503
2107,498
2108,501
2109,507
2110,504
2111,494
2112,497
2113,497
2114,496
2115,496
2116,490
2117,493
2118,489
2119,492
2120,496
2121,495
2122,492
2123,493
2124,497
2125,492
2126,493
2127,491
2128,490
2129,491
2130,493
2131,494
2132,484
2133,484
2134,486
2135,489
2136,489
2137,486
2138,484
2139,478
2140,474
2141,472
2142,480
2143,479
2144,475
2145,478
2146,469
2147,468
2148,470
2149,470
2150,463
2151,466
2152,466
2153,460
2154,461
2155,451
2156,451
2157,459
2158,457
2159,453
2160,450
2161,453
2162,458
2163,459
2164,458
2165,460
2166,464
2167,461
2168,461
2169,462
2170,459
2171,467
2172,473
2173,467
2174,469
2175,469
2176,461
2177,462
2178,461
2179,470
2180,462
2181,454
2182,454
2183,452
2184,452
2185,449
2186,455
2187,462
2188,464
2189,462
2190,461
2191,460
2192,465
2193,467
2194,467
2195,469
2196,468
2197,457
2198,460
2199,463
2200,460
2201,455
2202,464
2203,469
2204,466
2205,473
2206,479
2207,497
2208,508
2209,517
2210,514
2211,506
2212,504
2213,486
2214,499
2215,514
2216,520
2217,524
2218,531
2219,537
2220,534
2221,541
2222,542
2223,548
2224,554
2225,552
2226,561
2227,563
2228,563
2229,554
2230,560
2231,557
2232,551
2233,556
2234,553
2235,556
2236,559
2237,557
2238,560
2239,556
2240,568
2241,572
2242,573
2243,574
2244,581
2245,585
2246,594
2247,600
2248,605
2249,597
2250,600
2251,597
2252,600
2253,601
2254,616
2255,622
2256,620
2257,622
2258,627
2259,632
2260,632
2261,636
2262,632
2263,632
2264,636
2265,634
2266,631
2267,635
2268,635
2269,631
2270,634
2271,634
2272,636
2273,638
2274,637
2275,628
2276,614
2277,597
2278,615
2279,622
2280,629
2281,632
2282,625
2283,630
2284,627
2285,625
2286,622
2287,624
2288,624
2289,630
2290,631
2291,630
2292,627
2293,626
2294,624
2295,631
2296,626
2297,624
2298,616
2299,633
2300,629
2301,633
2302,627
2303,617
2304,616
2305,602
2306,586
2307,585
2308,599
2309,595
2310,597
2311,598
2312,596
2313,602
2314,597
2315,589
2316,594
2317,589
2318,589
2319,587
2320,591
2321,588
2322,588
2323,593
2324,588
2325,587
2326,582
2327,567
2328,568
2329,557
2330,561
2331,562
2332,571
2333,566
2334,565
2335,556
2336,544
2337,536
2338,545
2339,546
2340,544
2341,528
2342,522
2343,521
2344,502
2345,512
2346,512
2347,511
2348,511
2349,515
2350,515
2351,512
2352,511
2353,503
2354,499
2355,504
2356,507
2357,501
2358,499
2359,497
2360,500
2361,498
2362,492
2363,490
2364,495
2365,495
2366,493
2367,486
2368,476
2369,477
2370,480
2371,486
2372,485
2373,485
2374,486
2375,470
2376,460
2377,460
2378,459
2379,455
2380,452
2381,454
2382,445
2383,447
2384,441
2385,435
2386,431
2387,434
2388,436
2389,437
2390,415
2391,415
2392,416
2393,415
2394,418
2395,411
2396,421
2397,422
2398,414
2399,419
2400,418
2401,413
2402,413
2403,413
2404,414
2405,410
2406,414
2407,416
2408,410
2409,408
2410,413
2411,409
2412,411
2413,405
2414,400
2415,392
2416,407
2417,411
2418,412
2419,414
2420,415
2421,409
2422,410
2423,408
2424,408
2425,407
2426,403
2427,408
2428,406
2429,406
2430,407
2431,405
2432,403
2433,405
2434,400
2435,393
2436,405
2437,409
2438,413
2439,414
2440,416
2441,418
2442,421
2443,423
2444,421
2445,422
2446,426
2447,423
2448,422
2449,426
2450,428
2451,423
2452,426
2453,436
2454,434
2455,431
2456,439
2457,451
2458,461
2459,461
2460,471
2461,471
2462,474
2463,473
2464,483
2465,483
2466,492
2467,494
2468,496
2469,496
2470,491
2471,489
2472,493
2473,500
2474,508
2475,508
2476,513
2477,513
2478,508
2479,510
2480,506
2481,510
2482,513
2483,513
2484,517
2485,512
2486,514
2487,517
2488,518
2489,517
2490,524
2491,527
2492,523
2493,526
2494,527
2495,522
2496,517
2497,521
2498,522
2499,522
2500,534
2501,537
2502,538
2503,527
2504,522
2505,520
2506,504
2507,508
2508,514
2509,512
2510,525
2511,518
2512,527
2513,531
2514,533
2515,534
2516,531
2517,529
2518,530
2519,531
2520,535
2521,543
2522,534
2523,535
2524,537
2525,533
2526,534
2527,536
2528,547
2529,551
2530,545
2531,542
2532,543
2533,542
2534,535
2535,536
2536,536
2537,534
2538,535
2539,537
2540,536
2541,535
2542,535
2543,535
2544,533
2545,538
2546,542
2547,541
2548,547
2549,543
2550,546
2551,551
2552,534
2553,531
2554,531
2555,526
2556,526
2557,535
2558,526
2559,523
2560,519
2561,506
2562,507
2563,505
2564,501
2565,496
2566,490
2567,486
2568,491
2569,488
2570,478
2571,478
2572,476
2573,475
2574,469
2575,464
2576,455
2577,452
2578,445
2579,445
2580,452
2581,462
2582,462
2583,464
2584,461
2585,465
2586,466
2587,465
2588,458
2589,467
2590,466
2591,462
2592,447
2593,456
2594,454
2595,445
2596,448
2597,448
2598,449
2599,453
2600,451
2601,451
2602,450
2603,451
2604,452
2605,455
2606,448
2607,448
2608,452
2609,453
2610,459
2611,456
2612,447
2613,443
2614,445
2615,445
2616,436
2617,436
2618,429
2619,431
2620,432
2621,432
2622,436
2623,436
2624,442
2625,440
2626,444
2627,441
2628,445
2629,445
2630,447
2631,447
2632,448
2633,449
2634,452
2635,450
2636,451
2637,451
2638,451
2639,445
2640,445
2641,447
2642,446
2643,438
2644,443
2645,437
2646,437
2647,440
2648,432
2649,430
2650,430
2651,427
2652,426
2653,427
2654,424
2655,428
2656,426
2657,424
2658,434
2659,434
2660,434
2661,435
2662,436
2663,427
2664,433
2665,426
2666,429
2667,441
2668,433
2669,440
2670,439
2671,443
2672,447
2673,447
2674,442
2675,448
2676,447
2677,450
2678,444
2679,450
2680,453
2681,464
2682,463
2683,463
2684,461
2685,464
2686,454
2687,467
2688,470
2689,466
2690,475
2691,471
2692,479
2693,478
2694,480
2695,474
2696,469
2697,471
2698,475
2699,476
2700,480
2701,485
2702,476
2703,477
2704,477
2705,482
2706,481
2707,480
2708,482
2709,478
2710,477
2711,479
2712,476
2713,475
2714,472
2715,476
2716,477
2717,481
2718,483
2719,478
2720,478
2721,478
2722,474
2723,469
2724,449
2725,447
2726,440
2727,439
2728,438
2729,442
2730,440
2731,439
2732,439
2733,441
2734,445
2735,437
2736,439
2737,439
2738,434
2739,434
2740,433
2741,434
2742,434
2743,431
2744,427
2745,423
2746,418
2747,418
2748,414
2749,413
2750,407
2751,414
2752,413
2753,405
2754,400
2755,399
2756,393
2757,388
2758,384
2759,382
2760,379
2761,374
2762,373
2763,368
2764,364
2765,362
2766,357
2767,350
2768,346
2769,333
2770,324
2771,316
2772,307
2773,301
2774,297
2775,292
2776,283
2777,278
2778,271
2779,265
2780,257
2781,245
2782,238
2783,229
2784,227
2785,226
2786,220
2787,213
2788,177
2789,173
2790,169
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
