Position,CL99_TR_1_x_2790_0nt.fa_001
276,79
277,79
278,80
279,80
280,80
281,80
282,84
283,84
284,83
285,83
286,83
287,83
288,82
289,80
290,78
291,74
292,74
293,73
294,72
295,72
296,72
297,70
298,71
299,67
300,67
301,67
302,68
303,66
304,66
305,66
306,61
307,60
308,60
309,59
310,58
311,57
312,54
313,55
314,55
315,57
316,57
317,57
318,57
319,56
320,58
321,60
322,62
323,65
324,66
325,68
326,67
327,66
328,66
329,71
330,73
331,75
332,79
333,78
334,82
335,83
336,85
337,84
338,85
339,85
340,84
341,84
342,82
343,77
344,78
345,83
346,85
347,87
348,87
349,87
350,87
351,90
352,90
353,90
354,91
355,90
356,90
357,88
358,88
359,88
360,88
361,88
362,88
363,87
364,83
365,83
366,83
367,83
368,79
369,79
370,79
371,76
372,75
373,75
374,75
375,74
376,73
377,73
378,73
379,74
380,72
381,72
382,70
383,70
384,70
385,69
386,69
387,68
388,68
389,68
390,67
391,66
392,66
393,63
394,63
395,63
396,63
397,64
398,63
399,63
400,63
401,63
402,62
403,62
404,62
405,61
406,61
407,57
408,58
409,58
410,58
411,57
412,57
413,57
414,57
415,56
416,56
417,55
418,54
419,54
420,49
421,47
422,48
423,44
424,43
425,42
426,40
427,41
428,39
429,39
430,37
431,35
432,31
433,26
434,24
435,19
436,19
437,19
438,19
439,18
440,18
441,16
442,14
443,14
444,14
445,14
446,13
447,13
448,16
449,16
450,14
451,14
452,15
453,15
454,14
455,16
456,16
457,18
458,18
459,18
460,18
461,18
462,20
463,20
464,20
465,20
466,21
467,23
468,23
469,23
470,24
471,24
472,25
473,25
474,26
475,26
476,26
477,26
478,25
479,25
480,25
481,25
482,25
483,25
484,25
485,25
486,25
487,25
488,25
489,25
490,25
491,25
492,26
493,26
494,25
495,27
496,27
497,27
498,28
499,28
500,29
501,29
502,29
503,30
504,30
505,29
506,29
507,29
508,32
509,32
510,33
511,34
512,36
513,36
514,36
515,36
516,36
517,34
518,36
519,38
520,41
521,42
522,41
523,42
524,42
525,42
526,42
527,41
528,42
529,43
530,43
531,43
532,44
533,44
534,45
535,47
536,47
537,47
538,47
539,50
540,50
541,50
542,49
543,50
544,51
545,54
546,53
547,52
548,54
549,55
550,56
551,56
552,54
553,55
554,55
555,55
556,55
557,56
558,56
559,56
560,55
561,55
562,54
563,54
564,54
565,54
566,52
567,52
568,53
569,54
570,53
571,53
572,53
573,54
574,55
575,55
576,56
577,58
578,59
579,60
580,66
581,68
582,70
583,74
584,77
585,77
586,77
587,79
588,83
589,85
590,85
591,83
592,80
593,86
594,88
595,88
596,86
597,86
598,86
599,89
600,89
601,88
602,87
603,90
604,90
605,95
606,95
607,96
608,99
609,99
610,99
611,98
612,100
613,101
614,104
615,104
616,107
617,108
618,108
619,107
620,105
621,108
622,111
623,111
624,112
625,114
626,116
627,115
628,115
629,112
630,113
631,113
632,113
633,167
634,167
635,165
636,165
637,162
638,164
639,165
640,166
641,169
642,172
643,172
644,172
645,169
646,167
647,165
648,175
649,176
650,180
651,183
652,185
653,187
654,190
655,190
656,191
657,190
658,185
659,188
660,188
661,190
662,191
663,196
664,195
665,197
666,203
667,204
668,205
669,206
670,204
671,205
672,205
673,210
674,213
675,213
676,214
677,214
678,214
679,210
680,207
681,208
682,207
683,201
684,201
685,200
686,193
687,194
688,191
689,185
690,184
691,184
692,183
693,182
694,179
695,179
696,177
697,176
698,178
699,179
700,179
701,166
702,164
703,164
704,164
705,164
706,165
707,166
708,163
709,163
710,163
711,160
712,160
713,158
714,154
715,152
716,150
717,145
718,147
719,147
720,146
721,145
722,141
723,141
724,142
725,136
726,134
727,135
728,134
729,135
730,140
731,138
732,139
733,139
734,138
735,139
736,136
737,136
738,134
739,134
740,129
741,129
742,128
743,127
744,129
745,129
746,128
747,128
748,127
749,119
750,118
751,119
752,117
753,115
754,114
755,113
756,111
757,110
758,99
759,98
760,94
761,90
762,91
763,91
764,90
765,90
766,82
767,88
768,84
769,83
770,81
771,81
772,81
773,80
774,78
775,77
776,80
777,79
778,78
779,77
780,73
781,73
782,73
783,73
784,73
785,74
786,70
787,68
788,68
789,68
790,68
791,71
792,72
793,71
794,59
795,60
796,60
797,60
798,58
799,56
800,56
801,56
802,56
803,57
804,57
805,57
806,55
807,49
808,31
809,22
810,22
811,22
812,22
813,21
814,21
815,21
816,21
817,22
818,22
819,23
820,24
821,26
822,26
823,26
824,26
825,26
826,26
827,26
828,26
829,26
830,40
831,41
832,41
833,41
834,41
835,40
836,38
837,38
838,38
839,38
840,38
841,42
842,44
843,43
844,42
845,42
846,39
847,39
848,39
849,40
850,40
851,40
852,42
853,42
854,42
855,42
856,41
857,41
858,40
859,40
860,41
861,40
862,40
863,52
864,54
865,68
866,69
867,70
868,70
869,71
870,71
871,71
872,72
873,72
874,72
875,72
876,71
877,71
878,73
879,73
880,73
881,73
882,73
883,74
884,88
885,87
886,89
887,89
888,91
889,92
890,91
891,91
892,92
893,92
894,94
895,95
896,96
897,97
898,100
899,103
900,103
901,100
902,102
903,101
904,103
905,105
906,107
907,107
908,108
909,109
910,109
911,111
912,113
913,107
914,107
915,109
916,107
917,107
918,105
919,104
920,99
921,104
922,106
923,111
924,112
925,110
926,110
927,109
928,109
929,111
930,111
931,114
932,115
933,116
934,117
935,116
936,120
937,125
938,124
939,127
940,130
941,133
942,133
943,132
944,135
945,141
946,141
947,143
948,146
949,148
950,142
951,140
952,140
953,140
954,138
955,148
956,148
957,153
958,151
959,165
960,165
961,168
962,169
963,172
964,176
965,174
966,175
967,178
968,178
969,177
970,181
971,182
972,186
973,185
974,186
975,185
976,191
977,191
978,192
979,196
980,198
981,201
982,204
983,207
984,206
985,208
986,209
987,211
988,214
989,215
990,216
991,218
992,219
993,219
994,220
995,219
996,221
997,218
998,222
999,222
1000,222
1001,224
1002,224
1003,228
1004,228
1005,229
1006,227
1007,230
1008,231
1009,230
1010,230
1011,231
1012,231
1013,232
1014,234
1015,230
1016,229
1017,231
1018,227
1019,227
1020,227
1021,219
1022,226
1023,227
1024,227
1025,230
1026,231
1027,231
1028,226
1029,226
1030,224
1031,221
1032,221
1033,226
1034,231
1035,230
1036,229
1037,227
1038,228
1039,224
1040,227
1041,223
1042,220
1043,218
1044,213
1045,218
1046,217
1047,215
1048,212
1049,208
1050,207
1051,209
1052,207
1053,206
1054,200
1055,176
1056,169
1057,170
1058,172
1059,172
1060,172
1061,171
1062,172
1063,174
1064,167
1065,166
1066,166
1067,164
1068,163
1069,162
1070,159
1071,155
1072,154
1073,154
1074,152
1075,145
1076,150
1077,151
1078,151
1079,158
1080,157
1081,156
1082,154
1083,155
1084,155
1085,156
1086,152
1087,152
1088,152
1089,150
1090,149
1091,147
1092,145
1093,142
1094,142
1095,140
1096,133
1097,128
1098,128
1099,125
1100,132
1101,131
1102,131
1103,129
1104,146
1105,149
1106,148
1107,148
1108,150
1109,151
1110,154
1111,149
1112,148
1113,150
1114,150
1115,150
1116,149
1117,149
1118,155
1119,141
1120,139
1121,137
1122,127
1123,139
1124,158
1125,163
1126,165
1127,166
1128,171
1129,171
1130,171
1131,172
1132,173
1133,177
1134,178
1135,179
1136,180
1137,183
1138,184
1139,186
1140,189
1141,190
1142,188
1143,189
1144,189
1145,187
1146,192
1147,192
1148,200
1149,204
1150,207
1151,211
1152,212
1153,214
1154,216
1155,220
1156,221
1157,224
1158,226
1159,225
1160,225
1161,228
1162,229
1163,232
1164,232
1165,234
1166,235
1167,234
1168,233
1169,232
1170,235
1171,235
1172,235
1173,235
1174,235
1175,237
1176,237
1177,234
1178,235
1179,233
1180,233
1181,229
1182,230
1183,233
1184,235
1185,234
1186,237
1187,239
1188,235
1189,234
1190,234
1191,236
1192,235
1193,235
1194,234
1195,234
1196,232
1197,227
1198,224
1199,226
1200,227
1201,225
1202,224
1203,222
1204,221
1205,223
1206,220
1207,219
1208,216
1209,215
1210,217
1211,216
1212,216
1213,215
1214,211
1215,210
1216,209
1217,203
1218,203
1219,200
1220,196
1221,191
1222,188
1223,180
1224,178
1225,173
1226,172
1227,173
1228,170
1229,170
1230,166
1231,160
1232,159
1233,157
1234,154
1235,152
1236,152
1237,147
1238,143
1239,136
1240,135
1241,134
1242,130
1243,124
1244,126
1245,133
1246,131
1247,125
1248,123
1249,122
1250,122
1251,124
1252,119
1253,120
1254,120
1255,112
1256,111
1257,111
1258,111
1259,112
1260,109
1261,108
1262,105
1263,102
1264,97
1265,94
1266,94
1267,89
1268,88
1269,79
1270,78
1271,79
1272,79
1273,76
1274,76
1275,75
1276,73
1277,71
1278,70
1279,69
1280,70
1281,67
1282,69
1283,70
1284,70
1285,72
1286,71
1287,69
1288,71
1289,69
1290,74
1291,74
1292,73
1293,75
1294,75
1295,74
1296,74
1297,74
1298,72
1299,69
1300,68
1301,68
1302,68
1303,68
1304,64
1305,62
1306,61
1307,60
1308,60
1309,55
1310,56
1311,57
1312,59
1313,59
1314,61
1315,61
1316,61
1317,61
1318,61
1319,61
1320,61
1321,62
1322,63
1323,63
1324,66
1325,66
1326,65
1327,63
1328,62
1329,61
1330,62
1331,62
1332,61
1333,60
1334,60
1335,62
1336,61
1337,60
1338,57
1339,63
1340,63
1341,64
1342,64
1343,66
1344,69
1345,66
1346,67
1347,68
1348,70
1349,68
1350,64
1351,62
1352,62
1353,64
1354,65
1355,66
1356,66
1357,66
1358,65
1359,71
1360,72
1361,72
1362,72
1363,73
1364,72
1365,74
1366,76
1367,79
1368,81
1369,84
1370,85
1371,87
1372,88
1373,89
1374,88
1375,87
1376,86
1377,89
1378,97
1379,98
1380,99
1381,101
1382,103
1383,103
1384,102
1385,104
1386,109
1387,111
1388,108
1389,112
1390,109
1391,113
1392,115
1393,114
1394,114
1395,116
1396,118
1397,118
1398,120
1399,127
1400,134
1401,145
1402,146
1403,149
1404,151
1405,157
1406,161
1407,168
1408,168
1409,169
1410,166
1411,175
1412,176
1413,182
1414,187
1415,186
1416,189
1417,194
1418,196
1419,197
1420,197
1421,198
1422,199
1423,198
1424,196
1425,196
1426,196
1427,196
1428,196
1429,195
1430,192
1431,192
1432,192
1433,192
1434,191
1435,191
1436,190
1437,189
1438,190
1439,186
1440,185
1441,183
1442,180
1443,180
1444,178
1445,177
1446,174
1447,172
1448,174
1449,176
1450,177
1451,176
1452,176
1453,177
1454,177
1455,177
1456,176
1457,175
1458,175
1459,176
1460,176
1461,179
1462,178
1463,178
1464,178
1465,177
1466,173
1467,169
1468,169
1469,167
1470,168
1471,171
1472,165
1473,164
1474,164
1475,168
1476,168
1477,166
1478,165
1479,164
1480,164
1481,162
1482,163
1483,161
1484,159
1485,158
1486,155
1487,134
1488,134
1489,133
1490,139
1491,139
1492,136
1493,135
1494,136
1495,133
1496,124
1497,119
1498,117
1499,116
1500,115
1501,108
1502,125
1503,126
1504,126
1505,124
1506,128
1507,128
1508,131
1509,132
1510,139
1511,139
1512,136
1513,140
1514,140
1515,146
1516,145
1517,147
1518,150
1519,152
1520,153
1521,153
1522,156
1523,162
1524,166
1525,170
1526,178
1527,183
1528,184
1529,187
1530,193
1531,195
1532,199
1533,200
1534,209
1535,214
1536,214
1537,218
1538,222
1539,226
1540,227
1541,229
1542,229
1543,230
1544,230
1545,228
1546,227
1547,228
1548,223
1549,223
1550,223
1551,228
1552,230
1553,229
1554,228
1555,228
1556,228
1557,227
1558,230
1559,229
1560,236
1561,242
1562,244
1563,241
1564,240
1565,233
1566,235
1567,237
1568,239
1569,240
1570,239
1571,246
1572,248
1573,247
1574,247
1575,248
1576,254
1577,252
1578,252
1579,252
1580,252
1581,250
1582,246
1583,245
1584,244
1585,244
1586,241
1587,241
1588,242
1589,239
1590,245
1591,250
1592,252
1593,252
1594,251
1595,253
1596,251
1597,260
1598,262
1599,264
1600,261
1601,258
1602,257
1603,252
1604,251
1605,248
1606,242
1607,237
1608,234
1609,232
1610,228
1611,226
1612,225
1613,220
1614,218
1615,217
1616,210
1617,206
1618,206
1619,204
1620,203
1621,201
1622,196
1623,190
1624,184
1625,177
1626,176
1627,172
1628,170
1629,166
1630,159
1631,153
1632,150
1633,148
1634,143
1635,138
1636,136
1637,135
1638,132
1639,131
1640,131
1641,128
1642,132
1643,129
1644,129
1645,128
1646,129
1647,129
1648,128
1649,127
1650,127
1651,124
1652,121
1653,123
1654,123
1655,125
1656,125
1657,124
1658,124
1659,118
1660,116
1661,111
1662,107
1663,105
1664,102
1665,100
1666,96
1667,96
1668,99
1669,100
1670,99
1671,99
1672,97
1673,95
1674,94
1675,92
1676,91
1677,90
1678,91
1679,91
1680,93
1681,92
1682,89
1683,88
1684,75
1685,73
1686,72
1687,68
1688,68
1689,67
1690,67
1691,67
1692,67
1693,66
1694,65
1695,64
1696,63
1697,60
1698,59
1699,59
1700,58
1701,57
1702,56
1703,55
1704,54
1705,51
1706,51
1707,50
1708,50
1709,50
1710,49
1711,49
1712,48
1713,50
1714,51
1715,51
1716,53
1717,53
1718,53
1719,51
1720,51
1721,52
1722,53
1723,53
1724,53
1725,53
1726,53
1727,53
1728,53
1729,54
1730,55
1731,56
1732,57
1733,57
1734,57
1735,56
1736,55
1737,54
1738,53
1739,53
1740,52
1741,51
1742,51
1743,51
1744,51
1745,53
1746,51
1747,50
1748,51
1749,53
1750,52
1751,53
1752,53
1753,51
1754,47
1755,47
1756,46
1757,46
1758,46
1759,53
1760,60
1761,61
1762,61
1763,63
1764,65
1765,68
1766,68
1767,69
1768,68
1769,66
1770,66
1771,68
1772,69
1773,69
1774,71
1775,74
1776,72
1777,71
1778,71
1779,74
1780,75
1781,76
1782,76
1783,80
1784,80
1785,83
1786,91
1787,92
1788,94
1789,94
1790,96
1791,97
1792,98
1793,100
1794,102
1795,102
1796,102
1797,103
1798,113
1799,112
1800,112
1801,112
1802,116
1803,116
1804,117
1805,117
1806,121
1807,123
1808,123
1809,126
1810,131
1811,133
1812,135
1813,138
1814,141
1815,147
1816,146
1817,148
1818,150
1819,152
1820,154
1821,153
1822,153
1823,154
1824,154
1825,154
1826,152
1827,152
1828,171
1829,176
1830,186
1831,187
1832,190
1833,193
1834,194
1835,198
1836,198
1837,200
1838,204
1839,205
1840,206
1841,208
1842,209
1843,210
1844,212
1845,211
1846,215
1847,217
1848,218
1849,218
1850,220
1851,221
1852,221
1853,205
1854,207
1855,211
1856,210
1857,210
1858,209
1859,210
1860,203
1861,212
1862,216
1863,217
1864,219
1865,218
1866,221
1867,222
1868,223
1869,222
1870,222
1871,220
1872,222
1873,221
1874,224
1875,222
1876,222
1877,222
1878,220
1879,220
1880,220
1881,219
1882,223
1883,221
1884,223
1885,221
1886,220
1887,220
1888,223
1889,222
1890,223
1891,224
1892,225
1893,225
1894,224
1895,221
1896,221
1897,222
1898,223
1899,227
1900,225
1901,225
1902,226
1903,223
1904,222
1905,217
1906,229
1907,230
1908,233
1909,234
1910,233
1911,236
1912,235
1913,233
1914,232
1915,229
1916,231
1917,233
1918,233
1919,234
1920,233
1921,230
1922,228
1923,217
1924,219
1925,220
1926,220
1927,220
1928,218
1929,217
1930,210
1931,208
1932,207
1933,203
1934,203
1935,200
1936,200
1937,198
1938,197
1939,199
1940,199
1941,196
1942,194
1943,194
1944,192
1945,189
1946,190
1947,192
1948,191
1949,187
1950,187
1951,187
1952,187
1953,178
1954,176
1955,170
1956,171
1957,171
1958,170
1959,166
1960,163
1961,160
1962,161
1963,162
1964,160
1965,160
1966,160
1967,160
1968,164
1969,168
1970,168
1971,171
1972,170
1973,171
1974,167
1975,167
1976,166
1977,165
1978,165
1979,167
1980,167
1981,167
1982,166
1983,164
1984,162
1985,162
1986,160
1987,162
1988,160
1989,158
1990,157
1991,157
1992,158
1993,158
1994,160
1995,158
1996,157
1997,151
1998,148
1999,145
2000,142
2001,138
2002,137
2003,136
2004,124
2005,125
2006,124
2007,123
2008,124
2009,122
2010,124
2011,123
2012,119
2013,119
2014,116
2015,113
2016,111
2017,108
2018,103
2019,103
2020,101
2021,100
2022,99
2023,99
2024,96
2025,97
2026,96
2027,96
2028,96
2029,94
2030,96
2031,96
2032,98
2033,98
2034,96
2035,92
2036,91
2037,90
2038,91
2039,90
2040,91
2041,92
2042,91
2043,89
2044,88
2045,83
2046,82
2047,84
2048,84
2049,84
2050,83
2051,83
2052,83
2053,85
2054,85
2055,82
2056,82
2057,82
2058,81
2059,81
2060,79
2061,70
2062,71
2063,73
2064,74
2065,71
2066,70
2067,67
2068,64
2069,60
2070,59
2071,57
2072,56
2073,49
2074,48
2075,47
2076,48
2077,47
2078,46
2079,44
2080,43
2081,43
2082,41
2083,44
2084,48
2085,48
2086,49
2087,51
2088,50
2089,51
2090,50
2091,52
2092,50
2093,50
2094,51
2095,48
2096,48
2097,48
2098,47
2099,48
2100,49
2101,51
2102,55
2103,55
2104,54
2105,55
2106,55
2107,55
2108,54
2109,56
2110,56
2111,56
2112,57
2113,58
2114,58
2115,59
2116,60
2117,60
2118,60
2119,60
2120,61
2121,62
2122,62
2123,64
2124,65
2125,66
2126,67
2127,70
2128,70
2129,71
2130,74
2131,76
2132,74
2133,76
2134,78
2135,79
2136,79
2137,81
2138,79
2139,81
2140,80
2141,81
2142,83
2143,85
2144,86
2145,85
2146,84
2147,84
2148,87
2149,89
2150,91
2151,91
2152,90
2153,92
2154,92
2155,94
2156,95
2157,97
2158,98
2159,102
2160,103
2161,107
2162,109
2163,115
2164,118
2165,119
2166,119
2167,123
2168,127
2169,127
2170,127
2171,129
2172,129
2173,133
2174,135
2175,137
2176,139
2177,141
2178,143
2179,144
2180,144
2181,144
2182,143
2183,143
2184,144
2185,146
2186,146
2187,145
2188,143
2189,140
2190,139
2191,140
2192,142
2193,144
2194,142
2195,144
2196,144
2197,147
2198,148
2199,150
2200,155
2201,157
2202,154
2203,159
2204,162
2205,171
2206,171
2207,173
2208,176
2209,179
2210,179
2211,179
2212,177
2213,173
2214,182
2215,184
2216,191
2217,193
2218,193
2219,191
2220,191
2221,191
2222,191
2223,193
2224,193
2225,194
2226,197
2227,195
2228,195
2229,196
2230,196
2231,197
2232,195
2233,196
2234,197
2235,199
2236,200
2237,197
2238,194
2239,192
2240,201
2241,206
2242,205
2243,205
2244,202
2245,210
2246,211
2247,212
2248,214
2249,211
2250,210
2251,206
2252,215
2253,217
2254,223
2255,223
2256,221
2257,222
2258,224
2259,221
2260,221
2261,222
2262,217
2263,208
2264,211
2265,208
2266,208
2267,210
2268,211
2269,211
2270,211
2271,212
2272,207
2273,206
2274,205
2275,204
2276,194
2277,202
2278,206
2279,209
2280,210
2281,214
2282,217
2283,218
2284,217
2285,216
2286,214
2287,210
2288,225
2289,231
2290,241
2291,241
2292,244
2293,246
2294,244
2295,243
2296,242
2297,238
2298,222
2299,237
2300,238
2301,245
2302,250
2303,249
2304,247
2305,239
2306,236
2307,233
2308,232
2309,231
2310,232
2311,229
2312,228
2313,227
2314,226
2315,226
2316,226
2317,226
2318,223
2319,222
2320,223
2321,223
2322,221
2323,219
2324,216
2325,215
2326,214
2327,212
2328,208
2329,207
2330,207
2331,207
2332,204
2333,203
2334,201
2335,199
2336,192
2337,189
2338,189
2339,190
2340,189
2341,184
2342,182
2343,182
2344,182
2345,180
2346,179
2347,177
2348,176
2349,176
2350,173
2351,170
2352,169
2353,165
2354,162
2355,163
2356,163
2357,163
2358,163
2359,164
2360,162
2361,160
2362,159
2363,154
2364,155
2365,157
2366,159
2367,159
2368,159
2369,158
2370,156
2371,155
2372,155
2373,155
2374,154
2375,150
2376,130
2377,130
2378,130
2379,130
2380,127
2381,123
2382,119
2383,116
2384,113
2385,109
2386,104
2387,101
2388,97
2389,92
2390,87
2391,84
2392,78
2393,73
2394,71
2395,68
2396,61
2397,61
2398,58
2399,53
2400,53
2401,52
2402,49
2403,51
2404,49
2405,43
2406,43
2407,43
2408,41
2409,41
2410,41
2411,41
2412,42
2413,42
2414,42
2415,38
2416,39
2417,39
2418,39
2419,39
2420,39
2421,39
2422,39
2423,38
2424,39
2425,39
2426,39
2427,39
2428,39
2429,39
2430,38
2431,38
2432,37
2433,37
2434,37
2435,37
2436,39
2437,39
2438,38
2439,37
2440,38
2441,38
2442,39
2443,40
2444,41
2445,41
2446,43
2447,44
2448,44
2449,42
2450,43
2451,41
2452,40
2453,40
2454,40
2455,39
2456,38
2457,39
2458,40
2459,41
2460,40
2461,40
2462,39
2463,40
2464,39
2465,39
2466,40
2467,39
2468,40
2469,40
2470,38
2471,38
2472,41
2473,41
2474,43
2475,43
2476,45
2477,48
2478,49
2479,50
2480,52
2481,54
2482,54
2483,55
2484,54
2485,55
2486,57
2487,59
2488,59
2489,62
2490,64
2491,66
2492,66
2493,66
2494,67
2495,68
2496,68
2497,68
2498,67
2499,68
2500,69
2501,70
2502,71
2503,68
2504,67
2505,70
2506,70
2507,70
2508,71
2509,75
2510,77
2511,80
2512,84
2513,88
2514,91
2515,100
2516,102
2517,110
2518,117
2519,119
2520,124
2521,128
2522,129
2523,129
2524,128
2525,127
2526,127
2527,129
2528,130
2529,132
2530,136
2531,138
2532,140
2533,141
2534,142
2535,146
2536,146
2537,150
2538,153
2539,154
2540,153
2541,153
2542,165
2543,170
2544,177
2545,181
2546,187
2547,195
2548,199
2549,199
2550,202
2551,208
2552,218
2553,222
2554,224
2555,223
2556,235
2557,237
2558,237
2559,238
2560,244
2561,243
2562,245
2563,245
2564,244
2565,243
2566,249
2567,247
2568,248
2569,246
2570,246
2571,245
2572,245
2573,245
2574,249
2575,249
2576,248
2577,244
2578,240
2579,239
2580,233
2581,240
2582,240
2583,241
2584,241
2585,242
2586,243
2587,243
2588,243
2589,241
2590,241
2591,239
2592,238
2593,238
2594,236
2595,232
2596,232
2597,232
2598,231
2599,229
2600,224
2601,224
2602,225
2603,225
2604,225
2605,223
2606,224
2607,217
2608,218
2609,218
2610,219
2611,214
2612,208
2613,206
2614,196
2615,189
2616,182
2617,181
2618,178
2619,177
2620,176
2621,175
2622,176
2623,178
2624,178
2625,177
2626,176
2627,163
2628,165
2629,165
2630,165
2631,164
2632,161
2633,160
2634,157
2635,157
2636,164
2637,168
2638,163
2639,160
2640,155
2641,153
2642,151
2643,145
2644,135
2645,127
2646,120
2647,118
2648,101
2649,103
2650,103
2651,104
2652,103
2653,102
2654,97
2655,91
2656,91
2657,92
2658,92
2659,92
2660,90
2661,92
2662,91
2663,89
2664,88
2665,87
2666,86
2667,94
2668,96
2669,97
2670,98
2671,98
2672,98
2673,96
2674,96
2675,96
2676,96
2677,98
2678,94
2679,100
2680,103
2681,105
2682,106
2683,106
2684,102
2685,102
2686,98
2687,99
2688,101
2689,102
2690,105
2691,103
2692,106
2693,109
2694,111
2695,111
2696,111
2697,112
2698,115
2699,113
2700,115
2701,114
2702,111
2703,114
2704,115
2705,115
2706,115
2707,114
2708,111
2709,113
2710,114
2711,115
2712,114
2713,115
2714,115
2715,114
2716,114
2717,113
2718,113
2719,112
2720,111
2721,113
2722,112
2723,112
2724,111
2725,112
2726,111
2727,112
2728,112
2729,114
2730,114
2731,113
2732,113
2733,114
2734,113
2735,110
2736,107
2737,105
2738,108
2739,109
2740,109
2741,110
2742,108
2743,107
2744,106
2745,106
2746,107
2747,108
2748,107
2749,107
2750,108
2751,107
2752,107
2753,106
2754,105
2755,105
2756,103
2757,101
2758,101
2759,99
2760,97
2761,96
2762,94
2763,94
2764,93
2765,92
2766,90
2767,88
2768,86
2769,84
2770,83
2771,82
2772,79
2773,78
2774,77
2775,76
2776,75
2777,71
2778,65
2779,64
2780,60
2781,59
2782,57
2783,55
2784,54
2785,54
2786,52
2787,50
2788,43
2789,40
2790,36
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
