Position,LC012705_1_Solanum_lycopersicum_DNA__LTR_retrotransposon_CopiaSL_monotypic_Ch12_2s29__complete_sequence.fa_003
549,58
550,59
551,58
552,58
553,58
554,53
555,54
556,54
557,54
558,53
559,52
560,52
561,52
562,51
563,53
564,53
565,52
566,51
567,52
568,52
569,51
570,50
571,50
572,50
573,49
574,50
575,47
576,47
577,47
578,45
579,47
580,48
581,49
582,49
583,49
584,48
585,48
586,48
587,47
588,47
589,47
590,47
591,46
592,46
593,45
594,39
595,39
596,39
597,40
598,40
599,40
600,39
601,38
602,38
603,39
604,38
605,38
606,35
607,37
608,37
609,37
610,37
611,36
612,37
613,38
614,38
615,37
616,38
617,38
618,38
619,38
620,38
621,37
622,37
623,38
624,38
625,36
626,36
627,37
628,36
629,37
630,37
631,37
632,37
633,35
634,35
635,31
636,28
637,28
638,29
639,29
640,29
641,29
642,29
643,28
644,28
645,28
646,29
647,30
648,30
649,30
650,31
651,30
652,30
653,30
654,30
655,30
656,29
657,29
658,31
659,31
660,31
661,31
662,31
663,33
664,31
665,31
666,31
667,31
668,30
669,31
670,31
671,31
672,31
673,32
674,32
675,31
676,29
677,31
678,31
679,31
680,30
681,29
682,28
683,28
684,27
685,27
686,28
687,28
688,27
689,27
690,28
691,28
692,28
693,28
694,28
695,28
696,28
697,28
698,28
699,28
700,28
701,28
702,30
703,29
704,29
705,28
706,27
707,26
708,26
709,25
710,25
711,25
712,25
713,25
714,24
715,21
716,21
717,21
718,22
719,22
720,22
721,22
722,22
723,22
724,22
725,22
726,22
727,22
728,20
729,22
730,22
731,22
732,22
733,23
734,24
735,25
736,25
737,24
738,24
739,24
740,24
741,23
742,23
743,23
744,23
745,24
746,24
747,24
748,24
749,23
750,23
751,24
752,24
753,23
754,23
755,23
756,24
757,24
758,25
759,24
760,24
761,24
762,23
763,22
764,22
765,22
766,32
767,32
768,32
769,32
770,32
771,31
772,32
773,31
774,31
775,30
776,30
777,29
778,30
779,31
780,31
781,33
782,33
783,33
784,33
785,32
786,32
787,31
788,31
789,31
790,33
791,35
792,36
793,36
794,42
795,42
796,42
797,42
798,42
799,43
800,43
801,43
802,41
803,41
804,41
805,41
806,41
807,41
808,45
809,45
810,45
811,45
812,46
813,45
814,45
815,46
816,47
817,47
818,47
819,47
820,48
821,48
822,47
823,47
824,47
825,47
826,47
827,46
828,48
829,47
830,47
831,47
832,47
833,46
834,44
835,44
836,45
837,45
838,46
839,46
840,46
841,46
842,43
843,45
844,45
845,46
846,46
847,46
848,46
849,45
850,45
851,44
852,44
853,44
854,42
855,41
856,41
857,41
858,41
859,40
860,40
861,39
862,38
863,38
864,37
865,36
866,38
867,38
868,38
869,38
870,37
871,37
872,31
873,32
874,32
875,32
876,32
877,32
878,32
879,31
880,31
881,31
882,31
883,27
884,27
885,27
886,27
887,28
888,28
889,27
890,27
891,26
892,25
893,24
894,23
895,22
896,35
897,36
898,36
899,36
900,36
901,34
902,25
903,25
904,25
905,26
906,26
907,26
908,26
909,29
910,29
911,29
912,29
913,29
914,30
915,30
916,31
917,31
918,32
919,32
920,30
921,30
922,30
923,31
924,31
925,31
926,31
927,30
928,31
929,32
930,32
931,32
932,32
933,30
934,31
935,32
936,32
937,32
938,31
939,30
940,29
941,29
942,29
943,29
944,29
945,29
946,29
947,26
948,28
949,28
950,29
951,29
952,30
953,29
954,29
955,28
956,28
957,28
958,27
959,28
960,29
961,29
962,29
963,28
964,28
965,27
966,27
967,27
968,27
969,27
970,25
971,25
972,22
973,22
974,22
975,22
976,22
977,25
978,25
979,25
980,25
981,28
982,29
983,30
984,32
985,32
986,33
987,33
988,32
989,32
990,32
991,32
992,32
993,32
994,31
995,30
996,30
997,30
998,30
999,30
1000,30
1001,26
1002,26
1003,26
1004,26
1005,26
1006,26
1007,26
1008,26
1009,26
1010,26
1011,25
1012,25
1013,24
1014,24
1015,18
1016,18
1017,18
1018,18
1019,18
1020,18
1021,18
1022,18
1023,31
1024,31
1025,31
1026,31
1027,32
1028,32
1029,32
1030,32
1031,32
1032,32
1033,30
1034,30
1035,30
1036,30
1037,30
1038,29
1039,29
1040,29
1041,29
1042,29
1043,29
1044,29
1045,29
1046,29
1047,28
1048,28
1049,27
1050,27
1051,27
1052,27
1053,26
1054,26
1055,26
1056,25
1057,25
1058,25
1059,25
1060,25
1061,25
1062,25
1063,25
1064,25
1065,25
1066,21
1067,21
1068,21
1069,21
1070,21
1071,21
1072,18
1073,18
1074,17
1075,17
1076,17
1077,17
1078,17
1079,17
1080,15
1081,15
1082,15
1083,9
1084,9
1085,9
1086,9
1087,9
1088,9
1089,9
1090,9
1091,9
1092,9
1093,9
1094,6
1095,6
1096,6
1097,7
1098,7
1099,7
1100,7
1101,7
1102,7
1103,7
1104,7
1105,7
1106,7
1107,9
1108,9
1109,9
1110,9
1111,8
1112,12
1113,12
1114,12
1115,11
1116,11
1117,10
1118,10
1119,13
1120,13
1121,13
1122,13
1123,14
1124,14
1125,14
1126,14
1127,14
1128,14
1129,14
1130,14
1131,14
1132,14
1133,14
1134,14
1135,14
1136,14
1137,14
1138,14
1139,14
1140,14
1141,14
1142,14
1143,14
1144,14
1145,14
1146,14
1147,14
1148,14
1149,14
1150,14
1151,14
1152,14
1153,14
1154,14
1155,14
1156,14
1157,13
1158,13
1159,13
1160,13
1161,13
1162,13
1163,13
1164,13
1165,13
1166,13
1167,13
1168,13
1169,13
1170,13
1171,13
1172,13
1173,13
1174,13
1175,13
1176,13
1177,13
1178,12
1179,12
1180,12
1181,12
1182,12
1183,12
1184,12
1185,10
1186,10
1187,10
1188,10
1189,10
1190,7
1191,7
1192,8
1193,8
1194,8
1195,8
1196,8
1197,8
1198,8
1199,7
1200,7
1201,6
1202,6
1203,5
1204,5
1205,5
1206,5
1207,13
1208,13
1209,13
1210,14
1211,15
1212,13
1213,11
1214,11
1215,11
1216,11
1217,11
1218,11
1219,11
1220,12
1221,12
1222,12
1223,12
1224,12
1225,12
1226,12
1227,12
1228,12
1229,12
1230,12
1231,12
1232,12
1233,12
1234,12
1235,12
1236,23
1237,23
1238,23
1239,23
1240,23
1241,23
1242,23
1243,23
1244,24
1245,24
1246,24
1247,25
1248,26
1249,27
1250,27
1251,27
1252,27
1253,27
1254,25
1255,25
1256,25
1257,24
1258,24
1259,24
1260,24
1261,24
1262,24
1263,24
1264,24
1265,25
1266,26
1267,26
1268,25
1269,25
1270,25
1271,25
1272,26
1273,26
1274,18
1275,18
1276,19
1277,19
1278,19
1279,19
1280,19
1281,19
1282,19
1283,20
1284,20
1285,20
1286,20
1287,19
1288,19
1289,19
1290,19
1291,19
1292,17
1293,18
1294,19
1295,19
1296,18
1297,18
1298,18
1299,18
1300,18
1301,18
1302,18
1303,18
1304,18
1305,18
1306,18
1307,18
1308,18
1309,18
1310,18
1311,18
1312,18
1313,17
1314,16
1315,15
1316,15
1317,15
1318,15
1319,14
1320,14
1321,14
1322,14
1323,14
1324,14
1325,14
1326,16
1327,16
1328,15
1329,14
1330,14
1331,14
1332,14
1333,14
1334,14
1335,12
1336,12
1337,12
1338,12
1339,12
1340,12
1341,12
1342,12
1343,12
1344,12
1345,12
1346,12
1347,12
1348,11
1349,10
1350,10
1351,10
1352,10
1353,10
1354,10
1355,10
1356,3
1357,3
1358,3
1359,3
1360,3
1361,3
1362,3
1363,3
1364,3
1365,3
1366,3
1367,3
1368,3
1369,3
1370,3
1371,3
1372,3
1373,3
1374,3
1375,3
1376,3
1377,3
1378,3
1379,3
1380,3
1381,3
1382,3
1383,3
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,5
1475,5
1476,6
1477,6
1478,6
1479,6
1480,6
1481,6
1482,6
1483,6
1484,6
1485,6
1486,6
1487,6
1488,6
1489,6
1490,6
1491,6
1492,6
1493,6
1494,6
1495,6
1496,6
1497,6
1498,6
1499,6
1500,6
1501,6
1502,6
1503,6
1504,6
1505,6
1506,6
1507,6
1508,6
1509,6
1510,6
1511,6
1512,6
1513,6
1514,6
1515,6
1516,6
1517,6
1518,6
1519,6
1520,6
1521,6
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,12
2100,12
2101,12
2102,32
2103,32
2104,33
2105,34
2106,34
2107,34
2108,34
2109,34
2110,34
2111,42
2112,43
2113,44
2114,44
2115,45
2116,45
2117,45
2118,45
2119,45
2120,45
2121,45
2122,45
2123,45
2124,45
2125,45
2126,45
2127,45
2128,45
2129,45
2130,45
2131,45
2132,45
2133,45
2134,45
2135,45
2136,45
2137,44
2138,44
2139,44
2140,45
2141,43
2142,43
2143,43
2144,43
2145,44
2146,44
2147,43
2148,40
2149,40
2150,40
2151,37
2152,38
2153,38
2154,38
2155,39
2156,39
2157,40
2158,41
2159,41
2160,41
2161,40
2162,41
2163,40
2164,40
2165,39
2166,37
2167,38
2168,38
2169,38
2170,38
2171,36
2172,34
2173,35
2174,36
2175,36
2176,36
2177,36
2178,34
2179,18
2180,18
2181,18
2182,18
2183,19
2184,20
2185,21
2186,20
2187,20
2188,20
2189,20
2190,20
2191,20
2192,19
2193,24
2194,26
2195,30
2196,30
2197,31
2198,31
2199,33
2200,34
2201,35
2202,34
2203,35
2204,37
2205,38
2206,40
2207,45
2208,46
2209,47
2210,47
2211,51
2212,51
2213,50
2214,50
2215,55
2216,56
2217,57
2218,58
2219,59
2220,59
2221,59
2222,59
2223,67
2224,68
2225,70
2226,71
2227,72
2228,73
2229,73
2230,73
2231,73
2232,72
2233,72
2234,72
2235,72
2236,74
2237,74
2238,74
2239,75
2240,75
2241,75
2242,76
2243,77
2244,77
2245,76
2246,76
2247,76
2248,76
2249,76
2250,76
2251,76
2252,76
2253,76
2254,75
2255,72
2256,73
2257,74
2258,74
2259,74
2260,74
2261,75
2262,74
2263,74
2264,74
2265,74
2266,74
2267,74
2268,73
2269,73
2270,73
2271,73
2272,72
2273,72
2274,71
2275,72
2276,71
2277,73
2278,73
2279,73
2280,73
2281,73
2282,73
2283,72
2284,71
2285,73
2286,71
2287,71
2288,71
2289,71
2290,71
2291,72
2292,72
2293,69
2294,66
2295,64
2296,65
2297,64
2298,62
2299,62
2300,61
2301,59
2302,56
2303,56
2304,55
2305,54
2306,45
2307,45
2308,45
2309,44
2310,44
2311,40
2312,39
2313,37
2314,36
2315,36
2316,33
2317,32
2318,31
2319,31
2320,30
2321,29
2322,23
2323,23
2324,20
2325,18
2326,18
2327,18
2328,18
2329,18
2330,24
2331,24
2332,24
2333,24
2334,25
2335,25
2336,23
2337,22
2338,24
2339,24
2340,24
2341,23
2342,24
2343,24
2344,26
2345,27
2346,29
2347,31
2348,31
2349,31
2350,31
2351,30
2352,30
2353,32
2354,34
2355,33
2356,33
2357,34
2358,35
2359,35
2360,35
2361,35
2362,35
2363,37
2364,39
2365,39
2366,39
2367,40
2368,41
2369,41
2370,41
2371,41
2372,41
2373,40
2374,40
2375,40
2376,38
2377,38
2378,39
2379,40
2380,40
2381,41
2382,45
2383,45
2384,44
2385,44
2386,44
2387,43
2388,47
2389,48
2390,48
2391,48
2392,48
2393,48
2394,48
2395,47
2396,49
2397,49
2398,50
2399,50
2400,50
2401,50
2402,50
2403,55
2404,55
2405,56
2406,57
2407,57
2408,56
2409,56
2410,59
2411,59
2412,59
2413,60
2414,60
2415,60
2416,58
2417,58
2418,59
2419,61
2420,62
2421,63
2422,64
2423,64
2424,64
2425,62
2426,62
2427,62
2428,62
2429,62
2430,62
2431,62
2432,62
2433,61
2434,60
2435,60
2436,62
2437,64
2438,64
2439,65
2440,65
2441,63
2442,62
2443,63
2444,65
2445,63
2446,66
2447,66
2448,67
2449,68
2450,68
2451,70
2452,67
2453,68
2454,69
2455,73
2456,73
2457,75
2458,75
2459,73
2460,73
2461,74
2462,74
2463,73
2464,72
2465,81
2466,84
2467,85
2468,91
2469,92
2470,95
2471,95
2472,95
2473,95
2474,95
2475,88
2476,90
2477,90
2478,93
2479,96
2480,96
2481,96
2482,96
2483,96
2484,96
2485,106
2486,106
2487,104
2488,102
2489,105
2490,109
2491,109
2492,110
2493,116
2494,120
2495,121
2496,124
2497,126
2498,125
2499,125
2500,125
2501,125
2502,125
2503,124
2504,123
2505,123
2506,123
2507,123
2508,124
2509,123
2510,123
2511,124
2512,125
2513,126
2514,127
2515,128
2516,128
2517,130
2518,130
2519,130
2520,131
2521,132
2522,134
2523,137
2524,138
2525,139
2526,139
2527,144
2528,144
2529,146
2530,148
2531,148
2532,148
2533,149
2534,149
2535,150
2536,150
2537,153
2538,152
2539,153
2540,154
2541,155
2542,153
2543,151
2544,150
2545,151
2546,147
2547,144
2548,146
2549,145
2550,145
2551,146
2552,148
2553,147
2554,148
2555,144
2556,147
2557,144
2558,143
2559,141
2560,142
2561,138
2562,138
2563,140
2564,137
2565,135
2566,135
2567,133
2568,133
2569,132
2570,126
2571,131
2572,132
2573,136
2574,137
2575,131
2576,132
2577,133
2578,134
2579,134
2580,134
2581,124
2582,126
2583,129
2584,129
2585,129
2586,132
2587,136
2588,135
2589,134
2590,133
2591,132
2592,136
2593,137
2594,133
2595,133
2596,130
2597,130
2598,129
2599,131
2600,131
2601,131
2602,131
2603,131
2604,130
2605,129
2606,129
2607,128
2608,128
2609,128
2610,128
2611,126
2612,124
2613,125
2614,125
2615,123
2616,123
2617,122
2618,119
2619,118
2620,116
2621,116
2622,113
2623,108
2624,108
2625,108
2626,109
2627,102
2628,102
2629,101
2630,100
2631,98
2632,98
2633,96
2634,97
2635,96
2636,96
2637,92
2638,92
2639,91
2640,90
2641,89
2642,109
2643,110
2644,109
2645,107
2646,107
2647,105
2648,106
2649,106
2650,107
2651,105
2652,103
2653,103
2654,100
2655,99
2656,100
2657,100
2658,100
2659,101
2660,102
2661,102
2662,101
2663,97
2664,98
2665,98
2666,95
2667,93
2668,93
2669,92
2670,85
2671,93
2672,95
2673,97
2674,98
2675,97
2676,94
2677,95
2678,95
2679,96
2680,96
2681,92
2682,90
2683,92
2684,92
2685,92
2686,92
2687,89
2688,88
2689,89
2690,86
2691,84
2692,81
2693,83
2694,83
2695,82
2696,85
2697,83
2698,83
2699,85
2700,88
2701,89
2702,91
2703,92
2704,95
2705,94
2706,94
2707,95
2708,95
2709,95
2710,93
2711,90
2712,102
2713,104
2714,108
2715,110
2716,119
2717,121
2718,126
2719,129
2720,132
2721,132
2722,131
2723,133
2724,139
2725,140
2726,144
2727,148
2728,151
2729,155
2730,156
2731,155
2732,154
2733,155
2734,161
2735,163
2736,166
2737,168
2738,170
2739,171
2740,172
2741,173
2742,173
2743,174
2744,176
2745,177
2746,179
2747,181
2748,180
2749,180
2750,179
2751,179
2752,179
2753,177
2754,177
2755,177
2756,177
2757,177
2758,174
2759,182
2760,183
2761,183
2762,183
2763,182
2764,182
2765,182
2766,182
2767,176
2768,176
2769,177
2770,176
2771,178
2772,174
2773,174
2774,171
2775,172
2776,175
2777,176
2778,174
2779,173
2780,173
2781,173
2782,168
2783,165
2784,164
2785,163
2786,162
2787,160
2788,160
2789,160
2790,159
2791,157
2792,149
2793,149
2794,149
2795,147
2796,147
2797,145
2798,142
2799,141
2800,137
2801,135
2802,118
2803,118
2804,146
2805,88
2806,89
2807,90
2808,91
2809,92
2810,92
2811,96
2812,97
2813,97
2814,100
2815,100
2816,101
2817,102
2818,103
2819,103
2820,106
2821,107
2822,108
2823,109
2824,104
2825,108
2826,107
2827,105
2828,106
2829,108
2830,109
2831,109
2832,114
2833,115
2834,116
2835,111
2836,112
2837,117
2838,119
2839,119
2840,122
2841,125
2842,127
2843,127
2844,137
2845,141
2846,147
2847,149
2848,151
2849,155
2850,153
2851,154
2852,158
2853,159
2854,161
2855,163
2856,167
2857,171
2858,171
2859,175
2860,173
2861,178
2862,188
2863,187
2864,188
2865,193
2866,193
2867,195
2868,195
2869,194
2870,196
2871,196
2872,197
2873,195
2874,200
2875,200
2876,204
2877,209
2878,210
2879,213
2880,212
2881,215
2882,219
2883,221
2884,219
2885,222
2886,227
2887,226
2888,225
2889,227
2890,227
2891,226
2892,227
2893,230
2894,237
2895,238
2896,236
2897,236
2898,239
2899,240
2900,239
2901,241
2902,239
2903,237
2904,238
2905,240
2906,240
2907,240
2908,237
2909,237
2910,238
2911,242
2912,248
2913,249
2914,248
2915,249
2916,250
2917,250
2918,249
2919,249
2920,251
2921,250
2922,251
2923,248
2924,248
2925,248
2926,246
2927,243
2928,244
2929,243
2930,240
2931,241
2932,242
2933,242
2934,240
2935,236
2936,235
2937,225
2938,230
2939,230
2940,231
2941,230
2942,221
2943,217
2944,209
2945,208
2946,204
2947,202
2948,202
2949,197
2950,197
2951,187
2952,190
2953,194
2954,194
2955,190
2956,187
2957,185
2958,187
2959,185
2960,184
2961,181
2962,170
2963,169
2964,170
2965,169
2966,168
2967,164
2968,163
2969,163
2970,161
2971,159
