Position,ENA_ABO36636_ABO36636_1_Solanum_lycopersicum_(tomato)_copia_LTR_rider.fa_001
502,50
503,49
504,49
505,54
506,54
507,55
508,57
509,58
510,60
511,61
512,62
513,61
514,62
515,60
516,61
517,59
518,60
519,60
520,60
521,60
522,59
523,59
524,59
525,60
526,60
527,59
528,59
529,59
530,60
531,60
532,60
533,60
534,60
535,60
536,60
537,60
538,60
539,60
540,58
541,58
542,58
543,58
544,58
545,59
546,58
547,58
548,58
549,58
550,57
551,57
552,57
553,57
554,55
555,55
556,53
557,52
558,53
559,53
560,53
561,52
562,51
563,51
564,49
565,45
566,45
567,44
568,44
569,45
570,43
571,41
572,41
573,41
574,41
575,41
576,40
577,40
578,40
579,40
580,40
581,38
582,37
583,37
584,37
585,36
586,35
587,35
588,34
589,34
590,33
591,29
592,28
593,28
594,28
595,28
596,28
597,27
598,25
599,25
600,25
601,24
602,20
603,20
604,19
605,20
606,20
607,19
608,16
609,16
610,17
611,16
612,16
613,16
614,17
615,18
616,15
617,14
618,14
619,14
620,14
621,14
622,14
623,14
624,14
625,14
626,16
627,16
628,17
629,17
630,17
631,20
632,20
633,20
634,21
635,21
636,21
637,21
638,25
639,25
640,25
641,25
642,26
643,27
644,28
645,29
646,31
647,34
648,37
649,40
650,41
651,42
652,42
653,44
654,45
655,45
656,47
657,52
658,55
659,57
660,59
661,64
662,70
663,75
664,79
665,82
666,85
667,87
668,88
669,88
670,89
671,95
672,95
673,96
674,97
675,100
676,100
677,100
678,103
679,104
680,107
681,108
682,110
683,111
684,118
685,121
686,122
687,123
688,124
689,126
690,129
691,134
692,140
693,142
694,145
695,146
696,151
697,153
698,154
699,159
700,162
701,164
702,165
703,169
704,171
705,172
706,172
707,172
708,173
709,173
710,171
711,171
712,172
713,172
714,171
715,171
716,170
717,171
718,174
719,175
720,176
721,176
722,177
723,177
724,180
725,178
726,179
727,180
728,179
729,179
730,180
731,179
732,179
733,179
734,178
735,178
736,180
737,179
738,176
739,177
740,177
741,177
742,177
743,174
744,171
745,171
746,168
747,161
748,160
749,159
750,156
751,157
752,157
753,157
754,156
755,151
756,150
757,149
758,142
759,142
760,139
761,137
762,133
763,127
764,123
765,122
766,120
767,120
768,118
769,120
770,124
771,126
772,128
773,129
774,133
775,133
776,136
777,140
778,140
779,140
780,145
781,147
782,146
783,147
784,142
785,139
786,133
787,134
788,134
789,119
790,119
791,119
792,109
793,115
794,115
795,117
796,109
797,109
798,109
799,111
800,110
801,105
802,105
803,106
804,105
805,105
806,107
807,107
808,106
809,106
810,106
811,109
812,108
813,108
814,107
815,107
816,107
817,103
818,102
819,101
820,102
821,102
822,102
823,101
824,97
825,96
826,95
827,96
828,96
829,97
830,98
831,98
832,98
833,98
834,99
835,98
836,99
837,100
838,101
839,102
840,104
841,103
842,103
843,102
844,104
845,109
846,110
847,110
848,110
849,111
850,112
851,113
852,113
853,112
854,114
855,115
856,115
857,115
858,115
859,115
860,117
861,118
862,118
863,119
864,120
865,120
866,121
867,119
868,117
869,119
870,114
871,113
872,111
873,112
874,107
875,107
876,107
877,91
878,92
879,92
880,93
881,91
882,93
883,95
884,102
885,105
886,108
887,108
888,109
889,111
890,111
891,113
892,111
893,114
894,116
895,117
896,118
897,117
898,117
899,112
900,111
901,111
902,109
903,109
904,109
905,109
906,109
907,105
908,106
909,106
910,106
911,105
912,104
913,104
914,105
915,104
916,103
917,103
918,104
919,106
920,106
921,106
922,107
923,107
924,108
925,109
926,109
927,109
928,108
929,108
930,108
931,108
932,108
933,107
934,113
935,112
936,112
937,114
938,114
939,113
940,112
941,112
942,112
943,114
944,105
945,106
946,106
947,106
948,106
949,107
950,107
951,106
952,106
953,107
954,105
955,105
956,105
957,106
958,102
959,100
960,99
961,99
962,98
963,93
964,93
965,93
966,94
967,91
968,92
969,92
970,92
971,92
972,93
973,95
974,96
975,96
976,97
977,99
978,99
979,92
980,93
981,90
982,90
983,85
984,84
985,82
986,78
987,78
988,81
989,82
990,80
991,82
992,84
993,86
994,87
995,89
996,90
997,95
998,95
999,93
1000,94
1001,97
1002,97
1003,97
1004,100
1005,100
1006,103
1007,105
1008,106
1009,107
1010,108
1011,111
1012,112
1013,112
1014,113
1015,115
1016,116
1017,118
1018,118
1019,117
1020,117
1021,120
1022,122
1023,124
1024,123
1025,129
1026,130
1027,130
1028,131
1029,135
1030,132
1031,131
1032,132
1033,132
1034,132
1035,140
1036,140
1037,144
1038,145
1039,146
1040,146
1041,146
1042,146
1043,151
1044,156
1045,158
1046,158
1047,163
1048,163
1049,165
1050,166
1051,168
1052,168
1053,167
1054,168
1055,166
1056,167
1057,166
1058,173
1059,190
1060,194
1061,207
1062,214
1063,216
1064,219
1065,224
1066,227
1067,224
1068,234
1069,240
1070,239
1071,241
1072,242
1073,245
1074,246
1075,246
1076,247
1077,251
1078,257
1079,258
1080,259
1081,258
1082,261
1083,261
1084,260
1085,258
1086,264
1087,265
1088,266
1089,268
1090,267
1091,268
1092,263
1093,262
1094,263
1095,263
1096,263
1097,259
1098,256
1099,257
1100,257
1101,255
1102,255
1103,254
1104,250
1105,251
1106,250
1107,249
1108,248
1109,244
1110,243
1111,242
1112,242
1113,241
1114,236
1115,235
1116,236
1117,237
1118,234
1119,231
1120,233
1121,231
1122,228
1123,231
1124,229
1125,228
1126,217
1127,225
1128,226
1129,226
1130,226
1131,225
1132,225
1133,224
1134,221
1135,219
1136,218
1137,218
1138,217
1139,217
1140,215
1141,216
1142,215
1143,212
1144,211
1145,211
1146,206
1147,206
1148,212
1149,211
1150,216
1151,221
1152,221
1153,222
1154,224
1155,218
1156,222
1157,226
1158,231
1159,226
1160,220
1161,217
1162,212
1163,213
1164,211
1165,206
1166,201
1167,204
1168,200
1169,195
1170,194
1171,193
1172,190
1173,186
1174,185
1175,184
1176,180
1177,179
1178,176
1179,175
1180,171
1181,171
1182,170
1183,169
1184,170
1185,169
1186,170
1187,170
1188,168
1189,168
1190,169
1191,170
1192,172
1193,173
1194,173
1195,174
1196,173
1197,173
1198,175
1199,175
1200,175
1201,177
1202,178
1203,180
1204,180
1205,179
1206,176
1207,177
1208,178
1209,178
1210,178
1211,178
1212,177
1213,176
1214,176
1215,176
1216,178
1217,176
1218,177
1219,175
1220,174
1221,173
1222,165
1223,166
1224,167
1225,168
1226,163
1227,163
1228,164
1229,164
1230,165
1231,163
1232,162
1233,161
1234,158
1235,155
1236,154
1237,154
1238,154
1239,152
1240,150
1241,152
1242,150
1243,150
1244,148
1245,150
1246,144
1247,142
1248,119
1249,125
1250,126
1251,130
1252,129
1253,125
1254,121
1255,116
1256,113
1257,107
1258,105
1259,110
1260,110
1261,112
1262,111
1263,112
1264,116
1265,115
1266,111
1267,111
1268,113
1269,113
1270,111
1271,111
1272,112
1273,113
1274,114
1275,113
1276,114
1277,111
1278,115
1279,114
1280,114
1281,117
1282,117
1283,118
1284,120
1285,117
1286,114
1287,113
1288,112
1289,113
1290,112
1291,110
1292,107
1293,109
1294,117
1295,124
1296,124
1297,123
1298,122
1299,122
1300,117
1301,118
1302,118
1303,157
1304,163
1305,166
1306,168
1307,174
1308,178
1309,183
1310,186
1311,192
1312,193
1313,198
1314,200
1315,202
1316,202
1317,205
1318,209
1319,214
1320,214
1321,215
1322,215
1323,216
1324,217
1325,217
1326,219
1327,219
1328,219
1329,223
1330,223
1331,223
1332,224
1333,225
1334,226
1335,227
1336,227
1337,229
1338,228
1339,227
1340,226
1341,227
1342,228
1343,229
1344,227
1345,226
1346,228
1347,227
1348,224
1349,223
1350,216
1351,219
1352,223
1353,224
1354,222
1355,223
1356,226
1357,222
1358,219
1359,218
1360,217
1361,215
1362,212
1363,214
1364,209
1365,207
1366,207
1367,204
1368,204
1369,205
1370,205
1371,209
1372,208
1373,208
1374,209
1375,209
1376,208
1377,210
1378,214
1379,216
1380,214
1381,216
1382,213
1383,216
1384,221
1385,225
1386,225
1387,229
1388,230
1389,231
1390,230
1391,230
1392,203
1393,217
1394,218
1395,222
1396,218
1397,218
1398,215
1399,211
1400,207
1401,197
1402,196
1403,197
1404,193
1405,190
1406,190
1407,182
1408,182
1409,178
1410,176
1411,172
1412,171
1413,171
1414,168
1415,165
1416,157
1417,161
1418,160
1419,158
1420,157
1421,154
1422,154
1423,157
1424,156
1425,155
1426,156
1427,156
1428,153
1429,152
1430,154
1431,153
1432,153
1433,155
1434,158
1435,161
1436,159
1437,158
1438,161
1439,161
1440,164
1441,163
1442,163
1443,161
1444,162
1445,161
1446,164
1447,166
1448,167
1449,167
1450,168
1451,170
1452,168
1453,169
1454,169
1455,169
1456,170
1457,173
1458,176
1459,175
1460,179
1461,177
1462,179
1463,180
1464,178
1465,178
1466,178
1467,177
1468,175
1469,173
1470,172
1471,171
1472,170
1473,168
1474,169
1475,168
1476,167
1477,160
1478,159
1479,155
1480,152
1481,150
1482,150
1483,146
1484,142
1485,140
1486,139
1487,135
1488,132
1489,131
1490,126
1491,122
1492,119
1493,117
1494,116
1495,118
1496,117
1497,115
1498,114
1499,114
1500,114
1501,114
1502,115
1503,118
1504,119
1505,118
1506,121
1507,120
1508,120
1509,118
1510,122
1511,125
1512,124
1513,122
1514,122
1515,125
1516,123
1517,126
1518,125
1519,126
1520,126
1521,130
1522,129
1523,129
1524,135
1525,134
1526,133
1527,135
1528,135
1529,131
1530,130
1531,130
1532,129
1533,128
1534,127
1535,125
1536,125
1537,123
1538,124
1539,122
1540,120
1541,120
1542,115
1543,117
1544,119
1545,121
1546,119
1547,115
1548,115
1549,116
1550,110
1551,110
1552,110
1553,110
1554,112
1555,110
1556,107
1557,109
1558,111
1559,109
1560,108
1561,108
1562,108
1563,108
1564,108
1565,109
1566,109
1567,110
1568,110
1569,109
1570,108
1571,110
1572,108
1573,108
1574,108
1575,109
1576,109
1577,110
1578,110
1579,114
1580,114
1581,114
1582,114
1583,115
1584,115
1585,117
1586,118
1587,119
1588,119
1589,121
1590,122
1591,121
1592,120
1593,120
1594,123
1595,124
1596,124
1597,125
1598,128
1599,131
1600,134
1601,135
1602,135
1603,136
1604,137
1605,138
1606,137
1607,137
1608,135
1609,132
1610,129
1611,138
1612,139
1613,138
1614,146
1615,151
1616,153
1617,159
1618,160
1619,160
1620,158
1621,161
1622,157
1623,156
1624,155
1625,155
1626,156
1627,158
1628,160
1629,161
1630,163
1631,164
1632,163
1633,163
1634,160
1635,158
1636,166
1637,166
1638,167
1639,165
1640,165
1641,163
1642,163
1643,164
1644,164
1645,163
1646,163
1647,159
1648,161
1649,162
1650,162
1651,163
1652,162
1653,161
1654,159
1655,162
1656,161
1657,164
1658,166
1659,165
1660,166
1661,168
1662,168
1663,168
1664,167
1665,169
1666,172
1667,183
1668,190
1669,195
1670,200
1671,201
1672,208
1673,208
1674,216
1675,226
1676,227
1677,228
1678,234
1679,234
1680,233
1681,235
1682,239
1683,239
1684,240
1685,237
1686,233
1687,247
1688,254
1689,261
1690,261
1691,261
1692,263
1693,258
1694,260
1695,261
1696,261
1697,258
1698,258
1699,250
1700,249
1701,248
1702,249
1703,248
1704,244
1705,244
1706,240
1707,241
1708,240
1709,228
1710,228
1711,228
1712,228
1713,216
1714,217
1715,217
1716,215
1717,212
1718,211
1719,207
1720,206
1721,205
1722,205
1723,205
1724,204
1725,204
1726,203
1727,203
1728,202
1729,197
1730,197
1731,196
1732,192
1733,189
1734,188
1735,188
1736,187
1737,186
1738,186
1739,186
1740,185
1741,185
1742,183
1743,184
1744,183
1745,183
1746,183
1747,184
1748,177
1749,176
1750,176
1751,176
1752,177
1753,177
1754,177
1755,175
1756,172
1757,170
1758,169
1759,168
1760,165
1761,162
1762,161
1763,160
1764,158
1765,154
1766,151
1767,144
1768,137
1769,133
1770,121
1771,123
1772,115
1773,108
1774,102
1775,91
1776,90
1777,89
1778,87
1779,84
1780,84
1781,83
1782,84
1783,81
1784,83
1785,84
1786,82
1787,79
1788,75
1789,71
1790,75
1791,77
1792,77
1793,78
1794,76
1795,77
1796,78
1797,80
1798,81
1799,79
1800,85
1801,85
1802,89
1803,89
1804,89
1805,91
1806,94
1807,95
1808,95
1809,96
1810,95
1811,96
1812,97
1813,95
1814,94
1815,94
1816,94
1817,101
1818,104
1819,109
1820,112
1821,116
1822,119
1823,124
1824,123
1825,127
1826,132
1827,135
1828,136
1829,138
1830,142
1831,142
1832,143
1833,145
1834,146
1835,151
1836,151
1837,151
1838,154
1839,155
1840,155
1841,155
1842,155
1843,154
1844,155
1845,155
1846,158
1847,158
1848,158
1849,156
1850,156
1851,154
1852,155
1853,155
1854,155
1855,155
1856,155
1857,155
1858,155
1859,155
1860,155
1861,155
1862,155
1863,154
1864,154
1865,154
1866,154
1867,154
1868,153
1869,153
1870,152
1871,152
1872,156
1873,156
1874,154
1875,153
1876,153
1877,153
1878,153
1879,153
1880,154
1881,153
1882,149
1883,148
1884,136
1885,138
1886,140
1887,140
1888,138
1889,133
1890,126
1891,125
1892,123
1893,122
1894,121
1895,120
1896,119
1897,117
1898,114
1899,114
1900,108
1901,104
1902,104
1903,102
1904,101
1905,94
1906,92
1907,91
1908,90
1909,90
1910,89
1911,88
1912,89
1913,89
1914,87
1915,89
1916,89
1917,85
1918,82
1919,77
1920,76
1921,73
1922,67
1923,64
1924,61
1925,57
1926,53
1927,49
1928,50
1929,48
1930,42
1931,42
1932,42
1933,42
1934,37
1935,36
1936,37
1937,35
1938,31
1939,31
1940,30
1941,30
1942,30
1943,30
1944,30
1945,31
1946,31
1947,31
1948,31
1949,31
1950,33
1951,33
1952,33
1953,33
1954,34
1955,35
1956,35
1957,35
1958,35
1959,35
1960,34
1961,34
1962,37
1963,38
1964,39
1965,43
1966,45
1967,46
1968,47
1969,48
1970,49
1971,50
1972,56
1973,57
1974,58
1975,60
1976,62
1977,63
1978,67
1979,66
1980,69
1981,71
1982,70
1983,72
1984,72
1985,73
1986,78
1987,80
1988,80
1989,83
1990,86
1991,89
1992,89
1993,89
1994,98
1995,100
1996,103
1997,104
1998,108
1999,112
2000,114
2001,114
2002,119
2003,120
2004,123
2005,123
2006,123
2007,125
2008,126
2009,127
2010,127
2011,128
2012,129
2013,127
2014,130
2015,129
2016,133
2017,138
2018,139
2019,141
2020,140
2021,140
2022,140
2023,139
2024,145
2025,144
2026,144
2027,143
2028,142
2029,146
2030,145
2031,144
2032,144
2033,145
2034,147
2035,147
2036,147
2037,148
2038,148
2039,149
2040,149
2041,151
2042,154
2043,155
2044,156
2045,154
2046,155
2047,158
2048,158
2049,158
2050,159
2051,159
2052,160
2053,160
2054,160
2055,160
2056,160
2057,158
2058,159
2059,160
2060,159
2061,157
2062,154
2063,153
2064,152
2065,150
2066,148
2067,147
2068,147
2069,145
2070,142
2071,142
2072,138
2073,138
2074,136
2075,133
2076,129
2077,125
2078,124
2079,124
2080,118
2081,118
2082,118
2083,118
2084,116
2085,109
2086,107
2087,106
2088,105
2089,105
2090,102
2091,100
2092,96
2093,93
2094,92
2095,90
2096,86
2097,84
2098,80
2099,76
2100,75
2101,70
2102,70
2103,68
2104,65
2105,65
2106,63
2107,63
2108,61
2109,59
2110,58
2111,57
2112,56
2113,53
2114,53
2115,50
2116,48
2117,43
2118,42
2119,41
2120,41
2121,39
2122,39
2123,36
2124,35
2125,35
2126,36
2127,35
2128,34
2129,33
2130,33
2131,33
2132,33
2133,32
2134,29
2135,29
2136,24
2137,24
2138,24
2139,24
2140,23
2141,21
2142,18
2143,17
2144,15
2145,14
2146,12
2147,11
2148,10
2149,10
2150,12
2151,13
2152,14
2153,15
2154,14
2155,15
2156,15
2157,16
2158,17
2159,17
2160,19
2161,22
2162,26
2163,32
2164,34
2165,39
2166,47
2167,50
2168,60
2169,61
2170,65
2171,70
2172,76
2173,83
2174,87
2175,87
2176,87
2177,87
2178,87
2179,87
2180,87
2181,87
2182,107
2183,111
2184,114
2185,114
2186,114
2187,114
2188,121
2189,124
2190,126
2191,127
2192,129
2193,131
2194,138
2195,139
2196,139
2197,139
2198,138
2199,138
2200,139
2201,139
2202,141
2203,141
2204,141
2205,141
2206,141
2207,141
2208,142
2209,142
2210,142
2211,142
2212,142
2213,142
2214,142
2215,142
2216,142
2217,142
2218,142
2219,142
2220,142
2221,142
2222,143
2223,143
2224,143
2225,143
2226,143
2227,143
2228,143
2229,143
2230,143
2231,143
2232,143
2233,143
2234,143
2235,143
2236,143
2237,143
2238,143
2239,143
2240,143
2241,143
2242,143
2243,143
2244,141
2245,141
2246,141
2247,141
2248,140
2249,139
2250,138
2251,137
2252,134
2253,134
2254,132
2255,124
2256,124
2257,123
2258,122
2259,121
2260,119
2261,117
2262,114
2263,108
2264,105
2265,99
2266,94
2267,88
2268,71
2269,69
2270,68
2271,67
2272,62
2273,60
2274,57
2275,57
2276,52
2277,45
2278,42
2279,39
2280,38
2281,34
2282,32
2283,32
2284,29
2285,29
2286,27
2287,22
2288,21
2289,17
2290,16
2291,15
2292,13
2293,11
2294,3
2295,4
2296,5
2297,5
2298,5
2299,5
2300,5
2301,5
2302,10
2303,13
2304,16
2305,16
2306,20
2307,20
2308,19
2309,21
2310,21
2311,20
2312,20
2313,20
2314,20
2315,20
2316,20
2317,20
2318,20
2319,20
2320,20
2321,21
2322,21
2323,22
2324,22
2325,23
2326,24
2327,24
2328,24
2329,24
2330,25
2331,25
2332,25
2333,25
2334,25
2335,25
2336,26
2337,26
2338,26
2339,26
2340,26
2341,27
2342,27
2343,27
2344,29
2345,29
2346,29
2347,30
2348,30
2349,30
2350,30
2351,30
2352,30
2353,30
2354,30
2355,30
2356,30
2357,30
2358,30
2359,30
2360,30
2361,30
2362,30
2363,30
2364,30
2365,30
2366,30
2367,30
2368,30
2369,30
2370,30
2371,30
2372,30
2373,30
2374,30
2375,30
2376,30
2377,30
2378,30
2379,30
2380,30
2381,31
2382,32
2383,32
2384,33
2385,32
2386,33
2387,33
2388,32
2389,33
2390,35
2391,35
2392,36
2393,36
2394,37
2395,36
2396,36
2397,36
2398,33
2399,33
2400,32
2401,26
2402,26
2403,26
2404,26
2405,26
2406,22
2407,23
2408,22
2409,21
2410,21
2411,21
2412,21
2413,21
2414,19
2415,19
2416,19
2417,19
2418,19
2419,19
2420,19
2421,19
2422,19
2423,19
2424,18
2425,18
2426,18
2427,18
2428,18
2429,18
2430,18
2431,18
2432,18
2433,18
2434,20
2435,20
2436,20
2437,20
2438,20
2439,20
2440,19
2441,19
2442,19
2443,18
2444,18
2445,18
2446,18
2447,17
2448,17
2449,17
2450,17
2451,17
2452,17
2453,17
2454,16
2455,16
2456,16
2457,16
2458,15
2459,15
2460,15
2461,14
2462,14
2463,14
2464,13
2465,13
2466,13
2467,13
2468,13
2469,13
2470,13
2471,13
2472,13
2473,12
2474,12
2475,12
2476,12
2477,12
2478,12
2479,12
2480,12
2481,11
2482,10
2483,10
2484,9
2485,9
2486,7
2487,7
2488,7
2489,6
2490,4
2491,4
2492,4
2493,4
2494,4
2495,4
2496,4
2497,4
2498,4
2499,5
2500,5
2501,5
2502,5
2503,5
2504,5
2505,5
2506,4
2507,4
2508,4
2509,4
2510,4
2511,4
2512,4
2513,4
2514,4
2515,4
2516,4
2517,4
2518,4
2519,4
2520,5
2521,7
2522,8
2523,9
2524,10
2525,11
2526,10
2527,11
2528,11
2529,12
2530,12
2531,12
2532,14
2533,17
2534,17
2535,18
2536,19
2537,21
2538,21
2539,20
2540,19
2541,21
2542,21
2543,22
2544,22
2545,22
2546,22
2547,22
2548,23
2549,24
2550,26
2551,30
2552,33
2553,41
2554,43
2555,44
2556,44
2557,46
2558,46
2559,46
2560,46
2561,46
2562,47
2563,47
2564,47
2565,47
2566,47
2567,47
2568,47
2569,48
2570,48
2571,48
2572,48
2573,48
2574,48
2575,48
2576,48
2577,49
2578,50
2579,50
2580,50
2581,51
2582,51
2583,52
2584,54
2585,54
2586,54
2587,54
2588,54
2589,55
2590,57
2591,58
2592,59
2593,62
2594,63
2595,62
2596,62
2597,62
2598,64
2599,65
2600,66
2601,67
2602,67
2603,67
2604,67
2605,70
2606,70
2607,71
2608,71
2609,72
2610,73
2611,73
2612,73
2613,73
2614,73
2615,73
2616,71
2617,73
2618,73
2619,75
2620,74
2621,77
2622,78
2623,78
2624,79
2625,80
2626,85
2627,86
2628,87
2629,97
2630,107
2631,112
2632,126
2633,139
2634,150
2635,157
2636,163
2637,170
2638,177
2639,183
2640,190
2641,205
2642,213
2643,227
2644,236
2645,243
2646,248
2647,258
2648,267
2649,278
2650,287
2651,290
2652,294
2653,300
2654,305
2655,314
2656,329
2657,338
2658,347
2659,355
2660,362
2661,369
2662,380
2663,387
2664,391
2665,394
2666,394
2667,395
2668,395
2669,397
2670,398
2671,399
2672,400
2673,402
2674,406
2675,406
2676,406
2677,404
2678,408
2679,410
2680,410
2681,409
2682,409
2683,408
2684,407
2685,407
2686,407
2687,407
2688,407
2689,406
2690,404
2691,403
2692,402
2693,397
2694,397
2695,397
2696,398
2697,398
2698,398
2699,395
2700,394
2701,395
2702,394
2703,394
2704,394
2705,393
2706,393
2707,394
2708,392
2709,392
2710,391
2711,391
2712,391
2713,391
2714,389
2715,389
2716,389
2717,389
2718,387
2719,386
2720,386
2721,383
2722,382
2723,382
2724,381
2725,378
2726,373
2727,369
2728,368
2729,345
2730,345
2731,338
2732,321
2733,277
2734,277
2735,265
2736,265
2737,265
2738,261
2739,255
2740,241
2741,209
2742,209
2743,209
2744,193
2745,170
2746,170
2747,139
2748,138
2749,138
2750,138
2751,126
2752,126
2753,108
2754,106
2755,82
2756,82
2757,72
2758,57
2759,57
2760,52
2761,46
2762,29
2763,21
2764,21
2765,21
2766,21
2767,21
2768,20
2769,20
2770,20
2771,19
2772,16
2773,15
2774,13
2775,10
2776,10
2777,10
2778,7
2779,7
2780,7
2781,7
2782,7
2783,7
2784,7
2785,7
2786,7
2787,7
2788,7
2789,7
2790,7
2791,7
2792,7
2793,7
2794,7
2795,7
2796,7
2797,7
2798,6
2799,6
2800,7
2801,6
2802,5
2803,5
2804,5
2805,5
2806,4
2807,4
2808,4
2809,4
2810,4
2811,4
2812,4
2813,4
2814,4
2815,4
2816,4
2817,4
2818,4
2819,4
2820,4
2821,4
2822,4
2823,5
2824,5
2825,5
2826,5
2827,5
2828,5
2829,5
2830,5
2831,5
2832,5
2833,5
2834,5
2835,5
2836,5
2837,5
2838,5
2839,5
2840,5
2841,5
2842,5
2843,5
2844,5
2845,5
2846,5
2847,5
2848,5
2849,5
2850,5
2851,5
2852,5
2853,5
2854,5
2855,5
2856,5
2857,5
2858,5
2859,5
2860,5
2861,5
2862,6
2863,6
2864,6
2865,6
2866,5
2867,5
2868,5
2869,5
2870,5
2871,5
2872,5
2873,5
2874,5
2875,5
2876,5
2877,4
2878,4
2879,4
2880,4
2881,4
2882,4
2883,4
2884,4
2885,4
2886,4
2887,3
2888,3
2889,4
2890,4
2891,4
2892,4
2893,5
2894,5
2895,5
2896,5
2897,6
2898,4
2899,4
2900,4
2901,4
2902,4
2903,4
2904,4
2905,4
2906,4
2907,4
2908,5
2909,7
2910,8
2911,11
2912,11
2913,11
2914,11
2915,11
2916,11
2917,11
2918,12
2919,12
2920,14
2921,14
2922,15
2923,16
2924,16
2925,19
2926,21
2927,21
2928,21
2929,21
2930,21
2931,21
2932,21
2933,21
2934,21
2935,21
2936,21
2937,21
2938,24
2939,25
2940,25
2941,27
2942,28
2943,28
2944,30
2945,31
2946,31
2947,31
2948,34
2949,33
2950,34
2951,34
2952,37
2953,38
2954,39
2955,40
2956,40
2957,42
2958,43
2959,48
2960,51
2961,58
2962,59
2963,64
2964,72
2965,75
2966,82
2967,86
2968,92
2969,98
2970,101
2971,111
2972,120
2973,121
2974,127
2975,134
2976,139
2977,146
2978,146
