Position,EU195798_2_Solanum_lycopersicum_retrotransposon_Kielia__complete_sequence.fa_004
592,30
593,29
594,31
595,31
596,31
597,31
598,32
599,32
600,31
601,31
602,31
603,31
604,31
605,31
606,31
607,31
608,31
609,31
610,31
611,31
612,31
613,30
614,30
615,30
616,30
617,30
618,28
619,27
620,27
621,27
622,27
623,27
624,27
625,27
626,27
627,27
628,25
629,25
630,25
631,25
632,25
633,24
634,24
635,24
636,24
637,24
638,24
639,24
640,23
641,23
642,22
643,21
644,20
645,16
646,15
647,14
648,12
649,10
650,10
651,11
652,11
653,11
654,12
655,12
656,12
657,11
658,11
659,11
660,10
661,9
662,7
663,8
664,9
665,8
666,8
667,8
668,8
669,6
670,6
671,6
672,7
673,7
674,7
675,7
676,7
677,7
678,7
679,7
680,7
681,7
682,7
683,7
684,7
685,7
686,8
687,8
688,8
689,8
690,8
691,8
692,8
693,8
694,9
695,10
696,10
697,11
698,11
699,11
700,11
701,10
702,10
703,11
704,11
705,11
706,11
707,11
708,11
709,12
710,12
711,12
712,12
713,13
714,14
715,16
716,16
717,16
718,16
719,16
720,16
721,16
722,16
723,17
724,17
725,17
726,17
727,18
728,18
729,18
730,18
731,18
732,20
733,20
734,20
735,22
736,22
737,22
738,23
739,24
740,24
741,27
742,28
743,29
744,29
745,30
746,32
747,32
748,32
749,33
750,32
751,32
752,33
753,33
754,33
755,33
756,34
757,34
758,35
759,35
760,35
761,35
762,35
763,34
764,35
765,35
766,35
767,35
768,35
769,36
770,35
771,37
772,36
773,36
774,36
775,38
776,41
777,42
778,42
779,44
780,44
781,44
782,47
783,60
784,60
785,63
786,68
787,75
788,77
789,84
790,87
791,93
792,97
793,101
794,108
795,108
796,108
797,114
798,122
799,129
800,133
801,135
802,139
803,140
804,139
805,139
806,139
807,162
808,162
809,167
810,171
811,171
812,172
813,171
814,168
815,169
816,169
817,171
818,173
819,175
820,176
821,176
822,178
823,178
824,178
825,182
826,184
827,183
828,183
829,182
830,182
831,182
832,182
833,181
834,181
835,181
836,182
837,182
838,181
839,178
840,174
841,174
842,174
843,174
844,173
845,172
846,170
847,170
848,170
849,170
850,169
851,169
852,168
853,167
854,167
855,167
856,166
857,165
858,165
859,165
860,165
861,164
862,164
863,164
864,164
865,164
866,164
867,165
868,165
869,165
870,163
871,164
872,164
873,164
874,164
875,162
876,160
877,160
878,157
879,158
880,158
881,153
882,145
883,142
884,141
885,138
886,133
887,127
888,121
889,119
890,113
891,110
892,106
893,101
894,95
895,91
896,89
897,86
898,80
899,73
900,68
901,65
902,61
903,57
904,54
905,45
906,38
907,39
908,38
909,36
910,34
911,33
912,32
913,33
914,33
915,36
916,36
917,33
918,34
919,33
920,32
921,31
922,30
923,27
924,28
925,26
926,26
927,26
928,27
929,26
930,26
931,26
932,26
933,26
934,26
935,27
936,26
937,26
938,26
939,26
940,27
941,29
942,30
943,30
944,30
945,30
946,30
947,31
948,32
949,32
950,32
951,32
952,31
953,31
954,31
955,31
956,30
957,32
958,32
959,32
960,32
961,32
962,34
963,35
964,36
965,36
966,36
967,35
968,36
969,33
970,33
971,33
972,33
973,32
974,32
975,33
976,33
977,33
978,33
979,32
980,32
981,32
982,32
983,33
984,32
985,32
986,32
987,31
988,31
989,31
990,31
991,31
992,31
993,31
994,30
995,30
996,31
997,31
998,31
999,31
1000,30
1001,30
1002,30
1003,29
1004,29
1005,29
1006,28
1007,28
1008,28
1009,28
1010,26
1011,26
1012,24
1013,23
1014,23
1015,22
1016,24
1017,24
1018,24
1019,25
1020,25
1021,24
1022,24
1023,24
1024,24
1025,24
1026,24
1027,23
1028,24
1029,24
1030,24
1031,24
1032,24
1033,25
1034,25
1035,25
1036,23
1037,24
1038,23
1039,23
1040,23
1041,23
1042,22
1043,22
1044,22
1045,22
1046,22
1047,22
1048,22
1049,22
1050,23
1051,23
1052,24
1053,24
1054,23
1055,23
1056,21
1057,21
1058,23
1059,23
1060,23
1061,23
1062,23
1063,22
1064,23
1065,23
1066,23
1067,22
1068,22
1069,22
1070,22
1071,22
1072,22
1073,22
1074,21
1075,21
1076,21
1077,21
1078,21
1079,21
1080,21
1081,21
1082,22
1083,22
1084,23
1085,23
1086,24
1087,24
1088,24
1089,25
1090,25
1091,25
1092,26
1093,26
1094,30
1095,30
1096,30
1097,30
1098,30
1099,33
1100,35
1101,35
1102,35
1103,35
1104,35
1105,35
1106,35
1107,37
1108,39
1109,46
1110,50
1111,51
1112,51
1113,54
1114,55
1115,57
1116,55
1117,56
1118,58
1119,60
1120,61
1121,62
1122,63
1123,63
1124,62
1125,62
1126,62
1127,61
1128,62
1129,62
1130,63
1131,65
1132,65
1133,66
1134,66
1135,68
1136,70
1137,73
1138,73
1139,76
1140,78
1141,77
1142,78
1143,79
1144,78
1145,79
1146,79
1147,81
1148,82
1149,85
1150,87
1151,88
1152,88
1153,90
1154,90
1155,93
1156,93
1157,93
1158,94
1159,96
1160,98
1161,98
1162,99
1163,99
1164,98
1165,99
1166,99
1167,99
1168,99
1169,99
1170,100
1171,104
1172,104
1173,105
1174,107
1175,107
1176,107
1177,106
1178,106
1179,106
1180,106
1181,108
1182,110
1183,111
1184,111
1185,110
1186,111
1187,109
1188,111
1189,111
1190,111
1191,111
1192,109
1193,107
1194,107
1195,106
1196,107
1197,107
1198,105
1199,103
1200,102
1201,102
1202,99
1203,99
1204,98
1205,97
1206,96
1207,93
1208,90
1209,87
1210,85
1211,84
1212,84
1213,82
1214,81
1215,79
1216,77
1217,75
1218,74
1219,79
1220,76
1221,77
1222,78
1223,79
1224,78
1225,79
1226,82
1227,85
1228,85
1229,88
1230,86
1231,87
1232,89
1233,90
1234,90
1235,90
1236,87
1237,86
1238,83
1239,84
1240,84
1241,81
1242,81
1243,81
1244,78
1245,85
1246,85
1247,86
1248,87
1249,85
1250,84
1251,84
1252,85
1253,82
1254,81
1255,82
1256,83
1257,82
1258,79
1259,81
1260,80
1261,81
1262,81
1263,82
1264,80
1265,79
1266,79
1267,79
1268,80
1269,79
1270,79
1271,76
1272,76
1273,75
1274,74
1275,74
1276,74
1277,74
1278,74
1279,74
1280,73
1281,71
1282,70
1283,69
1284,69
1285,66
1286,65
1287,64
1288,64
1289,62
1290,62
1291,62
1292,62
1293,61
1294,61
1295,60
1296,60
1297,60
1298,60
1299,60
1300,60
1301,60
1302,60
1303,60
1304,60
1305,60
1306,60
1307,59
1308,59
1309,59
1310,59
1311,59
1312,59
1313,59
1314,58
1315,57
1316,57
1317,56
1318,56
1319,52
1320,53
1321,51
1322,52
1323,52
1324,51
1325,53
1326,48
1327,49
1328,49
1329,41
1330,40
1331,42
1332,42
1333,42
1334,43
1335,46
1336,46
1337,50
1338,52
1339,54
1340,56
1341,57
1342,59
1343,60
1344,61
1345,67
1346,66
1347,66
1348,66
1349,65
1350,64
1351,66
1352,65
1353,64
1354,60
1355,59
1356,58
1357,60
1358,61
1359,60
1360,60
1361,59
1362,60
1363,62
1364,62
1365,62
1366,63
1367,64
1368,64
1369,64
1370,65
1371,66
1372,67
1373,68
1374,69
1375,69
1376,71
1377,74
1378,76
1379,78
1380,80
1381,82
1382,83
1383,83
1384,84
1385,84
1386,103
1387,106
1388,106
1389,108
1390,110
1391,114
1392,114
1393,115
1394,120
1395,123
1396,124
1397,126
1398,133
1399,134
1400,135
1401,136
1402,134
1403,134
1404,134
1405,134
1406,136
1407,138
1408,138
1409,140
1410,141
1411,142
1412,142
1413,143
1414,144
1415,146
1416,145
1417,146
1418,143
1419,141
1420,142
1421,146
1422,145
1423,142
1424,144
1425,145
1426,146
1427,146
1428,145
1429,146
1430,147
1431,147
1432,148
1433,145
1434,145
1435,142
1436,142
1437,141
1438,137
1439,138
1440,142
1441,140
1442,138
1443,130
1444,130
1445,130
1446,130
1447,132
1448,132
1449,131
1450,132
1451,132
1452,132
1453,135
1454,135
1455,138
1456,139
1457,139
1458,138
1459,142
1460,142
1461,144
1462,143
1463,143
1464,143
1465,144
1466,146
1467,147
1468,147
1469,147
1470,146
1471,147
1472,151
1473,150
1474,151
1475,152
1476,151
1477,150
1478,146
1479,146
1480,145
1481,147
1482,143
1483,144
1484,141
1485,134
1486,134
1487,139
1488,141
1489,141
1490,140
1491,141
1492,137
1493,138
1494,136
1495,134
1496,137
1497,139
1498,138
1499,139
1500,138
1501,139
1502,139
1503,141
1504,140
1505,141
1506,137
1507,136
1508,139
1509,140
1510,140
1511,157
1512,163
1513,168
1514,169
1515,171
1516,171
1517,173
1518,174
1519,175
1520,178
1521,176
1522,173
1523,175
1524,176
1525,179
1526,177
1527,178
1528,180
1529,181
1530,182
1531,182
1532,182
1533,179
1534,185
1535,185
1536,184
1537,183
1538,184
1539,182
1540,180
1541,183
1542,184
1543,185
1544,183
1545,183
1546,183
1547,183
1548,183
1549,185
1550,184
1551,184
1552,184
1553,183
1554,184
1555,182
1556,181
1557,180
1558,179
1559,176
1560,176
1561,171
1562,172
1563,172
1564,172
1565,171
1566,166
1567,166
1568,166
1569,166
1570,164
1571,160
1572,158
1573,158
1574,158
1575,158
1576,153
1577,153
1578,145
1579,148
1580,149
1581,148
1582,146
1583,144
1584,142
1585,143
1586,142
1587,136
1588,137
1589,134
1590,130
1591,131
1592,132
1593,132
1594,132
1595,132
1596,131
1597,128
1598,126
1599,125
1600,128
1601,130
1602,134
1603,131
1604,131
1605,131
1606,131
1607,134
1608,140
1609,137
1610,144
1611,138
1612,136
1613,137
1614,136
1615,135
1616,135
1617,132
1618,129
1619,131
1620,132
1621,133
1622,133
1623,131
1624,130
1625,130
1626,132
1627,131
1628,131
1629,129
1630,126
1631,125
1632,126
1633,123
1634,122
1635,123
1636,122
1637,122
1638,123
1639,125
1640,126
1641,126
1642,126
1643,125
1644,125
1645,125
1646,125
1647,125
1648,125
1649,127
1650,124
1651,124
1652,124
1653,124
1654,124
1655,124
1656,124
1657,124
1658,124
1659,123
1660,123
1661,122
1662,122
1663,122
1664,122
1665,122
1666,123
1667,123
1668,123
1669,123
1670,123
1671,122
1672,120
1673,120
1674,118
1675,118
1676,119
1677,120
1678,118
1679,118
1680,118
1681,119
1682,119
1683,117
1684,118
1685,116
1686,115
1687,114
1688,114
1689,115
1690,115
1691,110
1692,110
1693,109
1694,105
1695,106
1696,108
1697,110
1698,108
1699,108
1700,83
1701,90
1702,93
1703,98
1704,96
1705,93
1706,93
1707,89
1708,85
1709,80
1710,81
1711,85
1712,85
1713,98
1714,100
1715,103
1716,107
1717,108
1718,108
1719,113
1720,109
1721,108
1722,110
1723,112
1724,111
1725,113
1726,113
1727,113
1728,113
1729,114
1730,118
1731,119
1732,121
1733,126
1734,126
1735,129
1736,132
1737,130
1738,133
1739,136
1740,137
1741,137
1742,137
1743,137
1744,137
1745,140
1746,148
1747,151
1748,152
1749,152
1750,152
1751,152
1752,152
1753,152
1754,152
1755,185
1756,189
1757,197
1758,203
1759,208
1760,214
1761,222
1762,225
1763,228
1764,234
1765,238
1766,239
1767,242
1768,246
1769,251
1770,257
1771,256
1772,258
1773,261
1774,263
1775,265
1776,267
1777,268
1778,270
1779,271
1780,273
1781,277
1782,278
1783,281
1784,282
1785,284
1786,286
1787,287
1788,292
1789,293
1790,293
1791,294
1792,295
1793,294
1794,295
1795,294
1796,294
1797,295
1798,291
1799,293
1800,293
1801,292
1802,279
1803,283
1804,283
1805,284
1806,283
1807,281
1808,281
1809,280
1810,277
1811,275
1812,268
1813,263
1814,260
1815,260
1816,256
1817,256
1818,251
1819,245
1820,247
1821,247
1822,248
1823,250
1824,251
1825,252
1826,254
1827,254
1828,255
1829,253
1830,258
1831,258
1832,255
1833,254
1834,248
1835,252
1836,255
1837,258
1838,256
1839,253
1840,253
1841,259
1842,256
1843,255
1844,232
1845,238
1846,239
1847,238
1848,236
1849,237
1850,232
1851,231
1852,229
1853,223
1854,223
1855,221
1856,218
1857,211
1858,211
1859,204
1860,201
1861,197
1862,195
1863,193
1864,185
1865,184
1866,183
1867,183
1868,178
1869,174
1870,172
1871,170
1872,173
1873,171
1874,167
1875,170
1876,166
1877,164
1878,169
1879,166
1880,166
1881,165
1882,165
1883,163
1884,164
1885,163
1886,163
1887,162
1888,159
1889,156
1890,158
1891,162
1892,160
1893,162
1894,164
1895,166
1896,165
1897,163
1898,163
1899,161
1900,161
1901,164
1902,167
1903,170
1904,171
1905,172
1906,171
1907,172
1908,177
1909,177
1910,178
1911,177
1912,181
1913,181
1914,182
1915,182
1916,182
1917,181
1918,180
1919,180
1920,180
1921,179
1922,175
1923,173
1924,169
1925,162
1926,162
1927,159
1928,159
1929,158
1930,156
1931,156
1932,154
1933,154
1934,154
1935,149
1936,146
1937,143
1938,141
1939,140
1940,137
1941,133
1942,130
1943,129
1944,128
1945,127
1946,126
1947,127
1948,129
1949,127
1950,127
1951,127
1952,126
1953,125
1954,124
1955,124
1956,120
1957,120
1958,124
1959,124
1960,124
1961,126
1962,129
1963,131
1964,129
1965,129
1966,128
1967,127
1968,126
1969,125
1970,125
1971,125
1972,123
1973,124
1974,121
1975,121
1976,120
1977,119
1978,117
1979,114
1980,114
1981,113
1982,112
1983,113
1984,114
1985,115
1986,113
1987,115
1988,114
1989,116
1990,115
1991,111
1992,111
1993,108
1994,103
1995,108
1996,109
1997,111
1998,113
1999,110
2000,112
2001,115
2002,108
2003,107
2004,108
2005,108
2006,106
2007,103
2008,99
2009,101
2010,100
2011,100
2012,103
2013,104
2014,105
2015,105
2016,105
2017,104
2018,105
2019,105
2020,105
2021,104
2022,106
2023,107
2024,107
2025,106
2026,106
2027,106
2028,108
2029,109
2030,110
2031,113
2032,113
2033,113
2034,114
2035,114
2036,114
2037,114
2038,115
2039,117
2040,118
2041,118
2042,119
2043,120
2044,119
2045,119
2046,119
2047,115
2048,116
2049,116
2050,119
2051,121
2052,123
2053,122
2054,122
2055,124
2056,124
2057,124
2058,122
2059,123
2060,121
2061,121
2062,119
2063,129
2064,135
2065,136
2066,139
2067,143
2068,150
2069,153
2070,158
2071,157
2072,158
2073,162
2074,161
2075,165
2076,165
2077,163
2078,165
2079,169
2080,173
2081,175
2082,176
2083,174
2084,172
2085,171
2086,170
2087,163
2088,175
2089,176
2090,179
2091,178
2092,177
2093,177
2094,176
2095,178
2096,179
2097,179
2098,177
2099,176
2100,173
2101,172
2102,172
2103,172
2104,167
2105,169
2106,169
2107,171
2108,171
2109,167
2110,174
2111,173
2112,178
2113,181
2114,183
2115,183
2116,184
2117,183
2118,189
2119,192
2120,196
2121,201
2122,208
2123,207
2124,216
2125,216
2126,221
2127,231
2128,229
2129,226
2130,232
2131,237
2132,238
2133,240
2134,238
2135,238
2136,237
2137,235
2138,231
2139,237
2140,239
2141,242
2142,245
2143,244
2144,245
2145,246
2146,246
2147,248
2148,250
2149,247
2150,247
2151,241
2152,241
2153,240
2154,241
2155,240
2156,242
2157,243
2158,240
2159,239
2160,239
2161,226
2162,223
2163,226
2164,222
2165,218
2166,215
2167,215
2168,211
2169,212
2170,210
2171,208
2172,210
2173,210
2174,208
2175,205
2176,196
2177,196
2178,195
2179,193
2180,190
2181,187
2182,187
2183,186
2184,180
2185,175
2186,175
2187,174
2188,174
2189,170
2190,171
2191,169
2192,169
2193,168
2194,167
2195,164
2196,163
2197,161
2198,163
2199,162
2200,161
2201,161
2202,161
2203,161
2204,162
2205,163
2206,162
2207,160
2208,156
2209,153
2210,149
2211,145
2212,141
2213,139
2214,136
2215,135
2216,136
2217,136
2218,131
2219,128
2220,123
2221,115
2222,108
2223,109
2224,100
2225,92
2226,86
2227,79
2228,78
2229,78
2230,74
2231,68
2232,69
2233,69
2234,67
2235,65
2236,67
2237,67
2238,70
2239,72
2240,73
2241,72
2242,69
2243,70
2244,69
2245,70
2246,72
2247,73
2248,73
2249,74
2250,75
2251,76
2252,80
2253,80
2254,80
2255,80
2256,80
2257,79
2258,78
2259,80
2260,81
2261,80
2262,81
2263,79
2264,80
2265,83
2266,83
2267,83
2268,77
2269,84
2270,90
2271,94
2272,100
2273,102
2274,105
2275,114
2276,115
2277,121
2278,125
2279,131
2280,133
2281,134
2282,134
2283,132
2284,132
2285,134
2286,133
2287,134
2288,133
2289,133
2290,133
2291,133
2292,133
2293,135
2294,136
2295,136
2296,135
2297,135
2298,137
2299,138
2300,138
2301,138
2302,138
2303,136
2304,137
2305,137
2306,137
2307,137
2308,139
2309,139
2310,139
2311,139
2312,139
2313,138
2314,138
2315,135
2316,135
2317,135
2318,136
2319,136
2320,136
2321,136
2322,136
2323,136
2324,137
2325,137
2326,135
2327,135
2328,134
2329,134
2330,134
2331,134
2332,135
2333,134
2334,133
2335,133
2336,120
2337,121
2338,124
2339,124
2340,123
2341,123
2342,123
2343,122
2344,121
2345,119
2346,115
2347,114
2348,114
2349,113
2350,111
2351,110
2352,106
2353,106
2354,106
2355,105
2356,102
2357,101
2358,101
2359,99
2360,97
2361,97
2362,97
2363,98
2364,97
2365,95
2366,95
2367,95
2368,94
2369,91
2370,83
2371,82
2372,75
2373,69
2374,61
2375,60
2376,57
2377,58
2378,57
2379,51
2380,52
2381,54
2382,55
2383,55
2384,57
2385,57
2386,55
2387,55
2388,55
2389,56
2390,56
2391,56
2392,56
2393,57
2394,57
2395,58
2396,58
2397,55
2398,56
2399,56
2400,56
2401,58
2402,59
2403,59
2404,59
2405,60
2406,62
2407,63
2408,63
2409,62
2410,62
2411,61
2412,61
2413,63
2414,63
2415,63
2416,63
2417,64
2418,66
2419,66
2420,66
2421,67
2422,67
2423,66
2424,70
2425,70
2426,73
2427,76
2428,76
2429,76
2430,78
2431,80
2432,82
2433,85
2434,85
2435,88
2436,88
2437,88
2438,91
2439,99
2440,99
2441,101
2442,102
2443,103
2444,103
2445,103
2446,111
2447,111
2448,112
2449,119
2450,124
2451,124
2452,128
2453,128
2454,133
2455,137
2456,140
2457,142
2458,143
2459,144
2460,144
2461,146
2462,145
2463,145
2464,145
2465,145
2466,146
2467,146
2468,150
2469,147
2470,149
2471,150
2472,150
2473,150
2474,148
2475,147
2476,146
2477,144
2478,142
2479,142
2480,141
2481,138
2482,137
2483,136
2484,137
2485,137
2486,139
2487,140
2488,143
2489,141
2490,142
2491,143
2492,145
2493,145
2494,145
2495,147
2496,147
2497,147
2498,146
2499,145
2500,145
2501,144
2502,143
2503,143
2504,145
2505,142
2506,142
2507,141
2508,141
2509,140
2510,139
2511,141
2512,142
2513,142
2514,141
2515,142
2516,142
2517,141
2518,138
2519,138
2520,137
2521,135
2522,134
2523,133
2524,132
2525,132
2526,129
2527,126
2528,126
2529,125
2530,122
2531,119
2532,109
2533,109
2534,110
2535,110
2536,109
2537,106
2538,100
2539,98
2540,97
2541,95
2542,94
2543,92
2544,88
2545,86
2546,85
2547,84
2548,82
2549,76
2550,71
2551,70
2552,67
2553,65
2554,61
2555,58
2556,55
2557,53
2558,51
2559,49
2560,47
2561,46
2562,45
2563,45
2564,45
2565,44
2566,44
2567,39
2568,39
2569,39
2570,37
2571,35
2572,34
2573,32
2574,32
2575,32
2576,32
2577,31
2578,31
2579,30
2580,28
2581,28
2582,27
2583,29
2584,29
2585,28
2586,26
2587,24
2588,22
2589,23
2590,23
2591,23
2592,23
2593,21
2594,21
2595,20
2596,20
2597,19
2598,18
2599,17
2600,17
2601,17
2602,17
2603,17
2604,14
2605,15
2606,12
2607,13
2608,12
2609,14
2610,14
2611,14
2612,14
2613,14
2614,21
2615,23
2616,27
2617,29
2618,32
2619,36
2620,40
2621,40
2622,47
2623,50
2624,54
2625,56
2626,62
2627,63
2628,63
2629,63
2630,63
2631,63
2632,63
2633,63
2634,82
2635,85
2636,86
2637,89
2638,89
2639,90
2640,96
2641,97
2642,99
2643,100
2644,100
2645,103
2646,105
2647,105
2648,105
2649,105
2650,105
2651,105
2652,105
2653,105
2654,105
2655,105
2656,105
2657,105
2658,104
2659,104
2660,104
2661,104
2662,105
2663,105
2664,105
2665,105
2666,105
2667,106
2668,106
2669,106
2670,106
2671,106
2672,106
2673,106
2674,107
2675,107
2676,107
2677,107
2678,107
2679,105
2680,105
2681,105
2682,106
2683,106
2684,106
2685,106
2686,105
2687,105
2688,105
2689,105
2690,105
2691,105
2692,105
2693,104
2694,104
2695,104
2696,104
2697,104
2698,103
2699,103
2700,103
2701,103
2702,103
2703,103
2704,102
2705,102
2706,101
2707,98
2708,98
2709,98
2710,98
2711,97
2712,96
2713,94
2714,85
2715,84
2716,81
2717,79
2718,74
2719,68
2720,58
2721,58
2722,56
2723,52
2724,51
2725,49
2726,45
2727,44
2728,41
2729,37
2730,35
2731,33
2732,33
2733,31
2734,28
2735,27
2736,25
2737,23
2738,22
2739,22
2740,18
2741,16
2742,15
2743,14
2744,14
2745,10
2746,8
2747,9
2748,11
2749,13
2750,14
2751,18
2752,18
2753,18
2754,19
2755,21
2756,23
2757,25
2758,26
2759,27
2760,27
2761,31
2762,31
2763,33
2764,33
2765,33
2766,33
2767,32
2768,32
2769,32
2770,32
2771,32
2772,31
2773,32
2774,33
2775,33
2776,34
2777,34
2778,35
2779,35
2780,36
2781,35
2782,35
2783,35
2784,36
2785,36
2786,36
2787,36
2788,38
2789,37
2790,38
2791,38
2792,38
2793,38
2794,39
2795,40
2796,40
2797,40
2798,40
2799,40
2800,40
2801,40
2802,40
2803,40
2804,40
2805,40
2806,40
2807,40
2808,40
2809,40
2810,41
2811,42
2812,42
2813,42
2814,42
2815,42
2816,42
2817,43
2818,44
2819,45
2820,45
2821,45
2822,44
2823,44
2824,44
2825,44
2826,44
2827,44
2828,45
2829,46
2830,46
2831,46
2832,46
2833,46
2834,47
2835,47
2836,48
2837,46
2838,46
2839,45
2840,46
2841,46
2842,46
2843,46
2844,46
2845,46
2846,48
2847,47
2848,45
2849,43
2850,40
2851,37
2852,36
2853,35
2854,35
2855,35
2856,37
2857,35
2858,34
2859,32
2860,28
2861,28
2862,29
2863,29
2864,29
2865,29
2866,31
2867,31
2868,31
2869,31
2870,30
2871,30
2872,30
2873,30
2874,30
2875,30
2876,26
2877,27
2878,27
2879,27
2880,27
2881,27
2882,27
2883,27
2884,27
2885,26
2886,26
2887,27
2888,27
2889,27
2890,27
2891,25
2892,25
2893,25
2894,25
2895,25
2896,25
2897,25
2898,25
2899,25
2900,25
2901,25
2902,25
2903,25
2904,25
2905,26
2906,26
2907,25
2908,23
2909,23
2910,24
2911,24
2912,24
2913,24
2914,24
2915,24
2916,24
2917,23
2918,22
2919,21
2920,21
2921,21
2922,19
2923,19
2924,19
2925,19
2926,19
2927,19
2928,18
2929,18
2930,18
2931,19
2932,19
2933,19
2934,18
2935,17
2936,16
2937,16
2938,15
2939,15
2940,15
2941,15
2942,14
2943,14
2944,14
2945,14
2946,13
2947,11
2948,11
2949,11
2950,11
2951,11
2952,11
2953,11
2954,11
2955,11
2956,11
2957,10
2958,10
2959,10
2960,10
2961,10
2962,10
2963,10
2964,10
2965,11
2966,11
2967,11
2968,10
2969,10
2970,9
2971,9
2972,9
2973,7
2974,9
2975,11
2976,12
2977,13
2978,13
2979,13
2980,15
2981,16
