Position,AY678298_1_c29086-23326_Lycopersicon_esculentum_clone_56B23_chromosome_6__gypsy.fa_007
269,4
270,4
271,4
272,4
273,4
274,4
275,4
276,4
277,3
278,3
279,3
280,3
281,3
282,3
283,3
284,2
285,2
286,2
287,2
288,2
289,2
290,1
291,1
292,1
293,1
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,1
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,2
670,2
671,2
672,2
673,2
674,2
675,2
676,2
677,2
678,2
679,2
680,2
681,2
682,2
683,2
684,2
685,2
686,2
687,2
688,2
689,2
690,2
691,2
692,2
693,2
694,2
695,2
696,2
697,2
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,3
732,3
733,3
734,3
735,3
736,3
737,3
738,3
739,3
740,3
741,3
742,3
743,3
744,3
745,3
746,3
747,2
748,2
749,2
750,2
751,2
752,2
753,2
754,2
755,1
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,2
827,3
828,3
829,3
830,3
831,3
832,3
833,3
834,3
835,3
836,3
837,3
838,3
839,3
840,3
841,3
842,3
843,3
844,3
845,3
846,3
847,3
848,3
849,3
850,3
851,3
852,3
853,3
854,3
855,3
856,4
857,4
858,4
859,4
860,13
861,13
862,13
863,13
864,13
865,13
866,13
867,13
868,13
869,13
870,13
871,13
872,13
873,13
874,13
875,13
876,13
877,13
878,13
879,13
880,27
881,28
882,46
883,46
884,47
885,47
886,47
887,47
888,50
889,50
890,50
891,54
892,54
893,56
894,81
895,83
896,83
897,87
898,87
899,90
900,91
901,93
902,94
903,94
904,96
905,97
906,97
907,97
908,98
909,102
910,106
911,107
912,108
913,109
914,111
915,113
916,114
917,112
918,112
919,111
920,107
921,106
922,106
923,108
924,109
925,108
926,106
927,106
928,106
929,106
930,100
931,96
932,96
933,95
934,83
935,90
936,90
937,90
938,94
939,109
940,110
941,111
942,114
943,116
944,117
945,118
946,118
947,118
948,118
949,122
950,122
951,119
952,119
953,133
954,135
955,136
956,137
957,137
958,138
959,139
960,139
961,141
962,137
963,137
964,139
965,140
966,141
967,143
968,145
969,146
970,147
971,153
972,157
973,157
974,157
975,157
976,158
977,157
978,157
979,156
980,156
981,153
982,153
983,152
984,151
985,152
986,149
987,148
988,148
989,146
990,144
991,144
992,144
993,142
994,141
995,139
996,135
997,135
998,135
999,129
1000,115
1001,113
1002,112
1003,112
1004,112
1005,113
1006,113
1007,113
1008,112
1009,112
1010,112
1011,111
1012,110
1013,107
1014,106
1015,105
1016,105
1017,105
1018,103
1019,101
1020,101
1021,100
1022,100
1023,98
1024,97
1025,89
1026,87
1027,85
1028,83
1029,58
1030,58
1031,58
1032,57
1033,57
1034,49
1035,49
1036,49
1037,49
1038,49
1039,49
1040,49
1041,49
1042,49
1043,49
1044,48
1045,48
1046,48
1047,48
1048,48
1049,47
1050,46
1051,44
1052,43
1053,43
1054,42
1055,39
1056,38
1057,24
1058,22
1059,22
1060,22
1061,22
1062,12
1063,12
1064,12
1065,12
1066,5
1067,5
1068,5
1069,5
1070,5
1071,5
1072,5
1073,5
1074,4
1075,4
1076,4
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,1
1172,1
1173,2
1174,2
1175,2
1176,2
1177,2
1178,2
1179,2
1180,2
1181,2
1182,15
1183,16
1184,16
1185,17
1186,23
1187,24
1188,24
1189,24
1190,24
1191,24
1192,24
1193,24
1194,24
1195,24
1196,24
1197,24
1198,24
1199,24
1200,36
1201,50
1202,50
1203,50
1204,50
1205,50
1206,52
1207,55
1208,55
1209,57
1210,67
1211,67
1212,67
1213,67
1214,67
1215,72
1216,73
1217,111
1218,116
1219,117
1220,119
1221,120
1222,121
1223,121
1224,122
1225,123
1226,140
1227,140
1228,141
1229,142
1230,143
1231,144
1232,146
1233,148
1234,149
1235,151
1236,149
1237,149
1238,148
1239,148
1240,148
1241,149
1242,150
1243,150
1244,149
1245,148
1246,148
1247,149
1248,147
1249,145
1250,145
1251,144
1252,147
1253,146
1254,146
1255,145
1256,143
1257,143
1258,143
1259,141
1260,139
1261,137
1262,135
1263,130
1264,129
1265,129
1266,127
1267,127
1268,124
1269,124
1270,123
1271,123
1272,119
1273,116
1274,116
1275,116
1276,116
1277,116
1278,114
1279,114
1280,101
1281,100
1282,75
1283,74
1284,72
1285,27
1286,27
1287,27
1288,27
1289,27
1290,27
1291,27
1292,26
1293,26
1294,26
1295,29
1296,29
1297,29
1298,30
1299,30
1300,30
1301,31
1302,32
1303,32
1304,32
1305,32
1306,32
1307,32
1308,32
1309,28
1310,28
1311,28
1312,27
1313,27
1314,27
1315,27
1316,26
1317,25
1318,23
1319,23
1320,22
1321,22
1322,22
1323,22
1324,20
1325,19
1326,19
1327,19
1328,19
1329,19
1330,18
1331,17
1332,17
1333,17
1334,17
1335,17
1336,16
1337,15
1338,12
1339,12
1340,12
1341,11
1342,11
1343,11
1344,11
1345,5
1346,5
1347,5
1348,5
1349,5
1350,5
1351,5
1352,14
1353,14
1354,14
1355,14
1356,14
1357,14
1358,15
1359,15
1360,15
1361,15
1362,15
1363,15
1364,15
1365,15
1366,15
1367,15
1368,15
1369,15
1370,15
1371,15
1372,15
1373,15
1374,13
1375,13
1376,13
1377,13
1378,13
1379,13
1380,13
1381,13
1382,13
1383,12
1384,12
1385,12
1386,12
1387,12
1388,12
1389,12
1390,12
1391,11
1392,11
1393,11
1394,11
1395,11
1396,11
1397,9
1398,9
1399,9
1400,9
1401,9
1402,9
1403,9
1404,9
1405,9
1406,9
1407,10
1408,10
1409,10
1410,10
1411,10
1412,10
1413,10
1414,10
1415,10
1416,10
1417,9
1418,9
1419,9
1420,9
1421,8
1422,8
1423,8
1424,8
1425,8
1426,8
1427,8
1428,8
1429,8
1430,7
1431,7
1432,7
1433,7
1434,6
1435,5
1436,5
1437,5
1438,5
1439,5
1440,5
1441,5
1442,6
1443,6
1444,5
1445,5
1446,5
1447,5
1448,3
1449,3
1450,3
1451,3
1452,3
1453,3
1454,3
1455,3
1456,3
1457,3
1458,3
1459,3
1460,4
1461,4
1462,4
1463,4
1464,4
1465,4
1466,4
1467,4
1468,4
1469,4
1470,4
1471,4
1472,4
1473,4
1474,4
1475,4
1476,4
1477,4
1478,2
1479,2
1480,2
1481,2
1482,2
1483,2
1484,2
1485,2
1486,8
1487,11
1488,11
1489,11
1490,11
1491,11
1492,11
1493,11
1494,11
1495,11
1496,11
1497,11
1498,12
1499,12
1500,12
1501,14
1502,14
1503,15
1504,16
1505,16
1506,16
1507,16
1508,16
1509,16
1510,16
1511,16
1512,21
1513,21
1514,23
1515,37
1516,37
1517,37
1518,37
1519,37
1520,38
1521,39
1522,39
1523,39
1524,39
1525,43
1526,46
1527,47
1528,47
1529,47
1530,48
1531,48
1532,48
1533,48
1534,50
1535,48
1536,48
1537,48
1538,54
1539,56
1540,57
1541,61
1542,61
1543,62
1544,62
1545,64
1546,66
1547,68
1548,69
1549,69
1550,70
1551,69
1552,73
1553,74
1554,74
1555,74
1556,74
1557,74
1558,73
1559,71
1560,73
1561,73
1562,78
1563,76
1564,76
1565,74
1566,74
1567,74
1568,74
1569,75
1570,75
1571,78
1572,78
1573,83
1574,82
1575,83
1576,81
1577,81
1578,82
1579,82
1580,82
1581,83
1582,83
1583,83
1584,83
1585,86
1586,86
1587,86
1588,86
1589,85
1590,85
1591,82
1592,81
1593,80
1594,79
1595,78
1596,78
1597,75
1598,75
1599,73
1600,69
1601,69
1602,69
1603,69
1604,69
1605,69
1606,68
1607,66
1608,66
1609,66
1610,66
1611,63
1612,63
1613,62
1614,58
1615,59
1616,59
1617,59
1618,59
1619,61
1620,58
1621,58
1622,58
1623,58
1624,57
1625,57
1626,57
1627,57
1628,56
1629,55
1630,45
1631,46
1632,46
1633,46
1634,46
1635,47
1636,47
1637,36
1638,36
1639,38
1640,39
1641,39
1642,38
1643,38
1644,38
1645,38
1646,37
1647,37
1648,38
1649,37
1650,37
1651,37
1652,37
1653,33
1654,20
1655,20
1656,20
1657,20
1658,19
1659,19
1660,18
1661,16
1662,13
1663,12
1664,12
1665,12
1666,13
1667,13
1668,13
1669,13
1670,13
1671,13
1672,13
1673,13
1674,13
1675,13
1676,28
1677,34
1678,34
1679,34
1680,35
1681,35
1682,38
1683,38
1684,40
1685,42
1686,43
1687,43
1688,43
1689,42
1690,44
1691,44
1692,45
1693,46
1694,49
1695,49
1696,49
1697,49
1698,49
1699,49
1700,49
1701,49
1702,49
1703,49
1704,46
1705,46
1706,46
1707,46
1708,46
1709,46
1710,46
1711,46
1712,46
1713,45
1714,45
1715,42
1716,42
1717,42
1718,42
1719,41
1720,41
1721,41
1722,41
1723,41
1724,40
1725,40
1726,38
1727,38
1728,37
1729,37
1730,35
1731,29
1732,29
1733,28
1734,27
1735,27
1736,27
1737,27
1738,25
1739,15
1740,15
1741,15
1742,15
1743,15
1744,15
1745,15
1746,15
1747,15
1748,15
1749,15
1750,15
1751,14
1752,13
1753,13
1754,13
1755,12
1756,12
1757,11
1758,10
1759,10
1760,10
1761,10
1762,10
1763,10
1764,9
1765,9
1766,9
1767,4
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,1
1818,1
1819,1
1820,1
1821,2
1822,2
1823,2
1824,2
1825,5
1826,6
1827,6
1828,16
1829,17
1830,23
1831,31
1832,35
1833,36
1834,36
1835,36
1836,36
1837,36
1838,36
1839,36
1840,36
1841,36
1842,36
1843,36
1844,36
1845,36
1846,37
1847,37
1848,37
1849,37
1850,37
1851,37
1852,37
1853,37
1854,37
1855,36
1856,33
1857,30
1858,27
1859,13
1860,8
1861,5
1862,5
1863,5
1864,5
1865,5
1866,4
1867,4
1868,3
1869,3
1870,3
1871,3
1872,3
1873,3
1874,3
1875,2
1876,2
1877,2
1878,2
1879,2
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,2
1960,2
1961,2
1962,2
1963,2
1964,2
1965,2
1966,2
1967,2
1968,2
1969,2
1970,2
1971,5
1972,5
1973,5
1974,5
1975,7
1976,8
1977,8
1978,8
1979,8
1980,8
1981,8
1982,8
1983,8
1984,8
1985,8
1986,8
1987,9
1988,9
1989,10
1990,10
1991,10
1992,10
1993,10
1994,10
1995,10
1996,10
1997,12
1998,12
1999,12
2000,12
2001,12
2002,12
2003,13
2004,13
2005,13
2006,13
2007,13
2008,13
2009,13
2010,13
2011,13
2012,13
2013,13
2014,13
2015,13
2016,13
2017,13
2018,13
2019,13
2020,13
2021,13
2022,13
2023,13
2024,13
2025,13
2026,13
2027,13
2028,13
2029,13
2030,12
2031,12
2032,12
2033,12
2034,11
2035,10
2036,10
2037,10
2038,10
2039,10
2040,10
2041,10
2042,4
2043,4
2044,4
2045,4
2046,5
2047,5
2048,5
2049,4
2050,4
2051,4
2052,4
2053,4
2054,4
2055,4
2056,4
2057,4
2058,4
2059,4
2060,4
2061,4
2062,4
2063,4
2064,5
2065,5
2066,5
2067,5
2068,5
2069,5
2070,5
2071,5
2072,5
2073,5
2074,5
2075,5
2076,5
2077,5
2078,5
2079,5
2080,5
2081,5
2082,5
2083,5
2084,5
2085,5
2086,4
2087,4
2088,4
2089,4
2090,4
2091,4
2092,4
2093,4
2094,2
2095,2
2096,2
2097,2
2098,2
2099,2
2100,2
2101,2
2102,2
2103,2
2104,2
2105,2
2106,2
2107,2
2108,2
2109,2
2110,2
2111,2
2112,2
2113,2
2114,2
2115,2
2116,2
2117,2
2118,2
2119,2
2120,2
2121,2
2122,2
2123,2
2124,1
2125,1
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,3
2300,4
2301,4
2302,4
2303,4
2304,6
2305,6
2306,6
2307,6
2308,6
2309,6
2310,6
2311,6
2312,7
2313,7
2314,7
2315,7
2316,7
2317,7
2318,7
2319,7
2320,7
2321,7
2322,7
2323,11
2324,11
2325,11
2326,12
2327,12
2328,12
2329,12
2330,12
2331,12
2332,12
2333,12
2334,12
2335,12
2336,12
2337,12
2338,12
2339,12
2340,12
2341,12
2342,12
2343,12
2344,12
2345,12
2346,12
2347,12
2348,12
2349,12
2350,12
2351,12
2352,12
2353,12
2354,12
2355,12
2356,12
2357,12
2358,12
2359,11
2360,11
2361,11
2362,11
2363,11
2364,11
2365,11
2366,11
2367,11
2368,11
2369,11
2370,11
2371,11
2372,10
2373,10
2374,10
2375,9
2376,8
2377,8
2378,7
2379,2
2380,2
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,1
2400,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,3
2414,4
2415,4
2416,4
2417,4
2418,4
2419,4
2420,4
2421,4
2422,4
2423,4
2424,5
2425,5
2426,5
2427,5
2428,5
2429,5
2430,5
2431,5
2432,5
2433,5
2434,5
2435,9
2436,10
2437,10
2438,11
2439,10
2440,10
2441,10
2442,10
2443,10
2444,10
2445,11
2446,11
2447,11
2448,11
2449,11
2450,11
2451,11
2452,11
2453,11
2454,12
2455,12
2456,12
2457,12
2458,12
2459,12
2460,12
2461,12
2462,12
2463,12
2464,12
2465,12
2466,12
2467,12
2468,12
2469,12
2470,12
2471,12
2472,12
2473,11
2474,8
2475,8
2476,8
2477,8
2478,8
2479,8
2480,8
2481,8
2482,8
2483,8
2484,8
2485,8
2486,8
2487,6
2488,6
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
