Position,EU195798_2_Solanum_lycopersicum_retrotransposon_Kielia__complete_sequence.fa_007
271,72
272,72
273,70
274,71
275,72
276,72
277,72
278,72
279,73
280,72
281,74
282,77
283,76
284,77
285,77
286,77
287,77
288,80
289,79
290,79
291,79
292,79
293,78
294,79
295,78
296,80
297,79
298,78
299,76
300,75
301,70
302,71
303,73
304,73
305,72
306,72
307,72
308,72
309,69
310,68
311,67
312,68
313,68
314,69
315,69
316,75
317,75
318,73
319,71
320,74
321,75
322,76
323,79
324,78
325,77
326,77
327,75
328,80
329,80
330,84
331,84
332,84
333,85
334,86
335,86
336,86
337,89
338,89
339,90
340,92
341,91
342,92
343,95
344,93
345,93
346,93
347,92
348,96
349,96
350,95
351,95
352,95
353,94
354,94
355,93
356,90
357,93
358,98
359,99
360,99
361,99
362,98
363,97
364,97
365,94
366,94
367,96
368,96
369,96
370,95
371,95
372,96
373,95
374,95
375,94
376,93
377,93
378,94
379,94
380,93
381,91
382,89
383,88
384,88
385,89
386,87
387,87
388,88
389,88
390,90
391,90
392,90
393,89
394,87
395,86
396,85
397,85
398,85
399,85
400,87
401,88
402,88
403,88
404,67
405,55
406,51
407,45
408,44
409,40
410,40
411,40
412,40
413,40
414,41
415,41
416,42
417,43
418,53
419,75
420,92
421,108
422,119
423,132
424,151
425,163
426,182
427,199
428,215
429,225
430,228
431,239
432,250
433,259
434,262
435,266
436,275
437,278
438,280
439,283
440,288
441,292
442,294
443,303
444,313
445,328
446,336
447,342
448,350
449,359
450,373
451,383
452,384
453,385
454,386
455,388
456,387
457,389
458,390
459,391
460,391
461,391
462,393
463,393
464,393
465,395
466,395
467,395
468,395
469,394
470,396
471,395
472,395
473,397
474,397
475,397
476,396
477,397
478,397
479,397
480,398
481,401
482,401
483,400
484,399
485,398
486,395
487,397
488,393
489,393
490,393
491,394
492,391
493,393
494,394
495,394
496,390
497,391
498,389
499,390
500,390
501,389
502,389
503,387
504,383
505,383
506,383
507,381
508,382
509,376
510,376
511,378
512,371
513,367
514,296
515,294
516,293
517,292
518,292
519,273
520,222
521,222
522,222
523,221
524,220
525,214
526,205
527,200
528,190
529,184
530,165
531,166
532,167
533,164
534,160
535,156
536,149
537,146
538,142
539,133
540,134
541,130
542,101
543,101
544,102
545,100
546,101
547,100
548,94
549,86
550,77
551,71
552,71
553,71
554,74
555,73
556,73
557,75
558,75
559,76
560,76
561,76
562,76
563,77
564,76
565,77
566,77
567,78
568,78
569,76
570,75
571,74
572,73
573,74
574,73
575,75
576,76
577,76
578,76
579,74
580,73
581,73
582,73
583,73
584,72
585,70
586,70
587,69
588,69
589,68
590,67
591,64
592,65
593,65
594,64
595,61
596,61
597,59
598,59
599,58
600,57
601,58
602,59
603,58
604,57
605,57
606,56
607,56
608,56
609,55
610,55
611,52
612,50
613,50
614,50
615,51
616,51
617,51
618,50
619,49
620,47
621,47
622,47
623,46
624,46
625,46
626,45
627,44
628,44
629,43
630,42
631,42
632,41
633,41
634,40
635,41
636,39
637,39
638,39
639,39
640,38
641,38
642,38
643,38
644,37
645,31
646,32
647,32
648,32
649,30
650,28
651,27
652,27
653,27
654,26
655,26
656,26
657,25
658,24
659,25
660,25
661,25
662,23
663,26
664,29
665,29
666,29
667,29
668,29
669,29
670,29
671,29
672,28
673,28
674,28
675,28
676,27
677,27
678,27
679,27
680,28
681,28
682,28
683,28
684,33
685,34
686,34
687,34
688,35
689,35
690,36
691,36
692,36
693,35
694,35
695,36
696,36
697,36
698,36
699,36
700,35
701,35
702,35
703,35
704,35
705,35
706,36
707,37
708,37
709,36
710,37
711,37
712,38
713,39
714,39
715,39
716,39
717,38
718,39
719,39
720,39
721,39
722,39
723,41
724,42
725,44
726,45
727,45
728,45
729,45
730,45
731,45
732,45
733,46
734,47
735,48
736,49
737,49
738,48
739,48
740,48
741,46
742,47
743,50
744,47
745,47
746,44
747,43
748,44
749,44
750,44
751,45
752,46
753,46
754,45
755,45
756,44
757,47
758,45
759,45
760,45
761,45
762,45
763,45
764,44
765,44
766,44
767,44
768,44
769,46
770,47
771,49
772,49
773,49
774,50
775,50
776,52
777,54
778,54
779,55
780,54
781,55
782,56
783,71
784,72
785,82
786,88
787,101
788,101
789,113
790,120
791,126
792,138
793,147
794,152
795,153
796,156
797,189
798,203
799,211
800,223
801,232
802,244
803,256
804,253
805,253
806,250
807,293
808,295
809,312
810,316
811,321
812,324
813,329
814,333
815,338
816,338
817,342
818,348
819,349
820,357
821,357
822,363
823,363
824,361
825,375
826,382
827,382
828,383
829,382
830,381
831,381
832,381
833,378
834,377
835,377
836,378
837,378
838,378
839,377
840,376
841,377
842,376
843,376
844,376
845,376
846,377
847,377
848,376
849,375
850,374
851,373
852,373
853,373
854,373
855,372
856,369
857,369
858,369
859,369
860,369
861,369
862,369
863,369
864,368
865,368
866,367
867,367
868,366
869,364
870,362
871,362
872,365
873,363
874,361
875,361
876,360
877,359
878,359
879,358
880,358
881,353
882,347
883,343
884,340
885,328
886,323
887,308
888,297
889,292
890,286
891,280
892,270
893,261
894,255
895,244
896,235
897,219
898,206
899,196
900,184
901,174
902,160
903,148
904,136
905,119
906,104
907,102
908,95
909,88
910,84
911,85
912,84
913,80
914,76
915,73
916,68
917,63
918,62
919,57
920,52
921,47
922,42
923,36
924,33
925,29
926,29
927,29
928,28
929,30
930,30
931,30
932,30
933,31
934,31
935,31
936,32
937,32
938,33
939,35
940,36
941,36
942,37
943,37
944,37
945,37
946,37
947,37
948,37
949,37
950,37
951,37
952,37
953,37
954,35
955,35
956,35
957,37
958,37
959,39
960,40
961,39
962,39
963,40
964,39
965,37
966,37
967,37
968,37
969,37
970,37
971,37
972,37
973,37
974,36
975,39
976,40
977,41
978,39
979,39
980,38
981,38
982,37
983,37
984,37
985,37
986,37
987,37
988,37
989,38
990,38
991,39
992,39
993,39
994,39
995,38
996,38
997,38
998,38
999,38
1000,38
1001,39
1002,39
1003,39
1004,41
1005,41
1006,41
1007,42
1008,41
1009,39
1010,38
1011,37
1012,37
1013,38
1014,39
1015,39
1016,39
1017,36
1018,38
1019,38
1020,37
1021,37
1022,36
1023,36
1024,36
1025,36
1026,37
1027,37
1028,37
1029,37
1030,37
1031,36
1032,37
1033,36
1034,36
1035,35
1036,35
1037,35
1038,31
1039,30
1040,31
1041,31
1042,30
1043,32
1044,32
1045,33
1046,35
1047,35
1048,35
1049,35
1050,36
1051,37
1052,37
1053,38
1054,37
1055,37
1056,36
1057,36
1058,36
1059,36
1060,36
1061,38
1062,38
1063,37
1064,38
1065,37
1066,37
1067,38
1068,38
1069,38
1070,37
1071,35
1072,34
1073,34
1074,34
1075,35
1076,34
1077,34
1078,34
1079,34
1080,34
1081,35
1082,35
1083,38
1084,39
1085,40
1086,42
1087,40
1088,40
1089,40
1090,40
1091,41
1092,41
1093,44
1094,45
1095,46
1096,47
1097,50
1098,51
1099,52
1100,52
1101,54
1102,53
1103,55
1104,57
1105,60
1106,57
1107,58
1108,57
1109,58
1110,57
1111,56
1112,57
1113,58
1114,58
1115,64
1116,72
1117,73
1118,73
1119,72
1120,75
1121,76
1122,79
1123,79
1124,80
1125,82
1126,83
1127,85
1128,85
1129,85
1130,85
1131,86
1132,87
1133,87
1134,89
1135,89
1136,90
1137,89
1138,89
1139,89
1140,89
1141,89
1142,91
1143,92
1144,92
1145,92
1146,93
1147,92
1148,93
1149,94
1150,96
1151,95
1152,95
1153,96
1154,97
1155,97
1156,97
1157,98
1158,98
1159,98
1160,97
1161,94
1162,94
1163,94
1164,94
1165,97
1166,97
1167,98
1168,99
1169,101
1170,101
1171,100
1172,101
1173,102
1174,104
1175,106
1176,108
1177,108
1178,109
1179,110
1180,108
1181,109
1182,109
1183,107
1184,108
1185,108
1186,106
1187,106
1188,106
1189,106
1190,104
1191,104
1192,102
1193,99
1194,99
1195,98
1196,98
1197,96
1198,94
1199,91
1200,91
1201,91
1202,87
1203,87
1204,88
1205,88
1206,87
1207,81
1208,80
1209,78
1210,77
1211,77
1212,75
1213,75
1214,72
1215,69
1216,66
1217,66
1218,66
1219,69
1220,70
1221,73
1222,75
1223,74
1224,74
1225,73
1226,75
1227,76
1228,78
1229,81
1230,81
1231,82
1232,84
1233,86
1234,86
1235,88
1236,88
1237,89
1238,86
1239,87
1240,87
1241,84
1242,84
1243,84
1244,83
1245,89
1246,90
1247,90
1248,92
1249,90
1250,90
1251,90
1252,90
1253,89
1254,90
1255,90
1256,90
1257,88
1258,90
1259,91
1260,93
1261,90
1262,91
1263,90
1264,88
1265,89
1266,88
1267,88
1268,87
1269,87
1270,87
1271,87
1272,87
1273,86
1274,86
1275,84
1276,82
1277,81
1278,81
1279,80
1280,77
1281,76
1282,76
1283,76
1284,76
1285,75
1286,75
1287,74
1288,74
1289,74
1290,74
1291,74
1292,74
1293,72
1294,72
1295,71
1296,71
1297,71
1298,71
1299,71
1300,70
1301,70
1302,70
1303,70
1304,70
1305,69
1306,69
1307,68
1308,68
1309,68
1310,66
1311,65
1312,62
1313,63
1314,61
1315,60
1316,61
1317,58
1318,58
1319,55
1320,51
1321,49
1322,48
1323,48
1324,48
1325,49
1326,42
1327,43
1328,43
1329,41
1330,41
1331,41
1332,42
1333,42
1334,46
1335,48
1336,50
1337,50
1338,49
1339,51
1340,52
1341,52
1342,53
1343,56
1344,59
1345,60
1346,61
1347,63
1348,63
1349,63
1350,63
1351,60
1352,59
1353,59
1354,56
1355,55
1356,54
1357,52
1358,52
1359,52
1360,52
1361,52
1362,53
1363,52
1364,52
1365,52
1366,53
1367,54
1368,54
1369,55
1370,56
1371,59
1372,61
1373,61
1374,61
1375,62
1376,67
1377,70
1378,70
1379,71
1380,71
1381,72
1382,72
1383,72
1384,73
1385,74
1386,85
1387,86
1388,86
1389,89
1390,89
1391,89
1392,92
1393,92
1394,94
1395,94
1396,99
1397,100
1398,101
1399,102
1400,105
1401,107
1402,107
1403,107
1404,107
1405,107
1406,109
1407,109
1408,107
1409,106
1410,112
1411,112
1412,112
1413,112
1414,113
1415,113
1416,113
1417,113
1418,109
1419,108
1420,111
1421,114
1422,115
1423,112
1424,115
1425,115
1426,116
1427,116
1428,114
1429,117
1430,117
1431,113
1432,115
1433,113
1434,115
1435,114
1436,115
1437,115
1438,114
1439,117
1440,118
1441,115
1442,113
1443,112
1444,113
1445,114
1446,115
1447,116
1448,117
1449,117
1450,119
1451,120
1452,121
1453,122
1454,124
1455,126
1456,127
1457,125
1458,120
1459,119
1460,121
1461,122
1462,124
1463,125
1464,125
1465,125
1466,126
1467,127
1468,128
1469,130
1470,131
1471,132
1472,133
1473,136
1474,141
1475,141
1476,141
1477,143
1478,145
1479,146
1480,145
1481,147
1482,145
1483,145
1484,143
1485,139
1486,140
1487,150
1488,155
1489,155
1490,156
1491,155
1492,156
1493,157
1494,148
1495,149
1496,152
1497,150
1498,150
1499,149
1500,150
1501,147
1502,150
1503,155
1504,155
1505,156
1506,151
1507,151
1508,150
1509,151
1510,153
1511,168
1512,170
1513,173
1514,176
1515,175
1516,174
1517,175
1518,175
1519,175
1520,175
1521,174
1522,174
1523,175
1524,173
1525,173
1526,172
1527,171
1528,171
1529,172
1530,170
1531,172
1532,172
1533,171
1534,172
1535,172
1536,171
1537,170
1538,171
1539,172
1540,171
1541,171
1542,172
1543,173
1544,170
1545,169
1546,170
1547,169
1548,170
1549,170
1550,168
1551,171
1552,171
1553,171
1554,170
1555,170
1556,170
1557,169
1558,168
1559,168
1560,166
1561,158
1562,157
1563,157
1564,158
1565,158
1566,155
1567,151
1568,151
1569,152
1570,149
1571,143
1572,144
1573,143
1574,142
1575,142
1576,139
1577,139
1578,131
1579,135
1580,138
1581,140
1582,139
1583,136
1584,135
1585,135
1586,135
1587,133
1588,130
1589,131
1590,130
1591,130
1592,125
1593,129
1594,129
1595,130
1596,130
1597,130
1598,129
1599,129
1600,135
1601,134
1602,140
1603,142
1604,142
1605,144
1606,142
1607,146
1608,156
1609,157
1610,168
1611,165
1612,165
1613,163
1614,158
1615,159
1616,157
1617,156
1618,155
1619,153
1620,152
1621,154
1622,154
1623,155
1624,154
1625,154
1626,152
1627,151
1628,148
1629,148
1630,147
1631,150
1632,152
1633,153
1634,155
1635,158
1636,161
1637,163
1638,166
1639,167
1640,168
1641,169
1642,170
1643,170
1644,170
1645,170
1646,169
1647,169
1648,169
1649,169
1650,170
1651,169
1652,168
1653,168
1654,168
1655,167
1656,168
1657,167
1658,165
1659,166
1660,166
1661,165
1662,166
1663,165
1664,164
1665,162
1666,165
1667,166
1668,166
1669,165
1670,165
1671,164
1672,160
1673,160
1674,156
1675,156
1676,159
1677,160
1678,159
1679,159
1680,157
1681,158
1682,161
1683,160
1684,159
1685,159
1686,152
1687,151
1688,149
1689,149
1690,149
1691,146
1692,146
1693,142
1694,142
1695,140
1696,142
1697,142
1698,138
1699,138
1700,111
1701,119
1702,119
1703,122
1704,122
1705,120
1706,118
1707,108
1708,102
1709,99
1710,96
1711,100
1712,101
1713,106
1714,107
1715,109
1716,113
1717,113
1718,110
1719,115
1720,115
1721,114
1722,117
1723,118
1724,118
1725,117
1726,117
1727,118
1728,118
1729,119
1730,120
1731,118
1732,118
1733,117
1734,119
1735,120
1736,121
1737,121
1738,122
1739,121
1740,118
1741,118
1742,116
1743,114
1744,116
1745,118
1746,124
1747,125
1748,125
1749,125
1750,123
1751,123
1752,122
1753,122
1754,122
1755,172
1756,177
1757,189
1758,198
1759,201
1760,204
1761,209
1762,211
1763,214
1764,225
1765,227
1766,228
1767,227
1768,230
1769,231
1770,234
1771,234
1772,233
1773,234
1774,233
1775,236
1776,236
1777,237
1778,241
1779,244
1780,244
1781,249
1782,249
1783,249
1784,250
1785,252
1786,253
1787,255
1788,256
1789,260
1790,264
1791,266
1792,270
1793,272
1794,274
1795,274
1796,274
1797,274
1798,274
1799,273
1800,270
1801,271
1802,268
1803,270
1804,270
1805,271
1806,272
1807,271
1808,272
1809,268
1810,266
1811,263
1812,261
1813,265
1814,262
1815,260
1816,258
1817,255
1818,248
1819,247
1820,247
1821,252
1822,253
1823,255
1824,255
1825,256
1826,260
1827,260
1828,263
1829,266
1830,264
1831,265
1832,265
1833,267
1834,265
1835,265
1836,267
1837,267
1838,270
1839,271
1840,272
1841,271
1842,267
1843,264
1844,253
1845,273
1846,275
1847,277
1848,277
1849,274
1850,262
1851,252
1852,243
1853,229
1854,228
1855,229
1856,223
1857,213
1858,214
1859,209
1860,210
1861,206
1862,205
1863,202
1864,195
1865,196
1866,194
1867,196
1868,194
1869,193
1870,191
1871,194
1872,196
1873,195
1874,192
1875,191
1876,187
1877,185
1878,185
1879,181
1880,181
1881,181
1882,184
1883,182
1884,181
1885,183
1886,187
1887,189
1888,188
1889,185
1890,183
1891,182
1892,177
1893,176
1894,175
1895,175
1896,175
1897,176
1898,178
1899,180
1900,180
1901,185
1902,188
1903,192
1904,195
1905,199
1906,202
1907,204
1908,206
1909,209
1910,212
1911,212
1912,211
1913,210
1914,213
1915,216
1916,217
1917,219
1918,220
1919,218
1920,216
1921,211
1922,210
1923,209
1924,210
1925,210
1926,210
1927,209
1928,207
1929,205
1930,205
1931,203
1932,201
1933,197
1934,197
1935,195
1936,195
1937,196
1938,193
1939,191
1940,189
1941,183
1942,173
1943,169
1944,166
1945,164
1946,163
1947,162
1948,165
1949,165
1950,160
1951,160
1952,164
1953,163
1954,162
1955,162
1956,160
1957,161
1958,165
1959,165
1960,166
1961,165
1962,166
1963,172
1964,173
1965,169
1966,168
1967,169
1968,169
1969,173
1970,169
1971,167
1972,167
1973,169
1974,169
1975,168
1976,168
1977,168
1978,171
1979,169
1980,168
1981,165
1982,165
1983,162
1984,160
1985,160
1986,161
1987,159
1988,159
1989,161
1990,162
1991,163
1992,163
1993,163
1994,158
1995,162
1996,162
1997,163
1998,160
1999,146
2000,146
2001,149
2002,146
2003,145
2004,147
2005,148
2006,149
2007,146
2008,138
2009,139
2010,141
2011,135
2012,136
2013,136
2014,138
2015,138
2016,137
2017,138
2018,139
2019,138
2020,139
2021,138
2022,138
2023,139
2024,138
2025,134
2026,135
2027,140
2028,140
2029,144
2030,145
2031,147
2032,149
2033,149
2034,152
2035,155
2036,153
2037,156
2038,156
2039,159
2040,160
2041,162
2042,162
2043,164
2044,163
2045,164
2046,166
2047,166
2048,167
2049,168
2050,169
2051,171
2052,173
2053,174
2054,175
2055,177
2056,177
2057,178
2058,175
2059,171
2060,169
2061,170
2062,165
2063,179
2064,185
2065,192
2066,197
2067,199
2068,204
2069,209
2070,209
2071,212
2072,215
2073,216
2074,217
2075,220
2076,223
2077,231
2078,232
2079,235
2080,239
2081,240
2082,247
2083,247
2084,250
2085,248
2086,245
2087,239
2088,254
2089,258
2090,258
2091,255
2092,255
2093,256
2094,256
2095,258
2096,257
2097,258
2098,259
2099,259
2100,258
2101,256
2102,256
2103,258
2104,258
2105,256
2106,255
2107,258
2108,259
2109,259
2110,258
2111,254
2112,257
2113,256
2114,254
2115,252
2116,251
2117,260
2118,265
2119,272
2120,286
2121,291
2122,297
2123,299
2124,303
2125,305
2126,304
2127,312
2128,311
2129,309
2130,316
2131,316
2132,315
2133,317
2134,318
2135,318
2136,317
2137,314
2138,305
2139,326
2140,330
2141,327
2142,329
2143,330
2144,337
2145,337
2146,337
2147,337
2148,335
2149,334
2150,333
2151,330
2152,329
2153,326
2154,327
2155,330
2156,328
2157,327
2158,327
2159,326
2160,327
2161,308
2162,309
2163,310
2164,308
2165,298
2166,299
2167,300
2168,296
2169,297
2170,291
2171,289
2172,289
2173,288
2174,287
2175,288
2176,272
2177,271
2178,271
2179,271
2180,269
2181,264
2182,263
2183,264
2184,259
2185,259
2186,259
2187,259
2188,255
2189,252
2190,250
2191,250
2192,246
2193,245
2194,244
2195,245
2196,244
2197,244
2198,242
2199,240
2200,235
2201,235
2202,232
2203,231
2204,230
2205,231
2206,231
2207,229
2208,227
2209,227
2210,226
2211,223
2212,220
2213,220
2214,219
2215,219
2216,217
2217,210
2218,205
2219,200
2220,186
2221,177
2222,167
2223,167
2224,160
2225,154
2226,148
2227,140
2228,140
2229,140
2230,137
2231,135
2232,132
2233,133
2234,130
2235,129
2236,131
2237,128
2238,126
2239,128
2240,128
2241,131
2242,130
2243,129
2244,126
2245,128
2246,128
2247,131
2248,134
2249,135
2250,140
2251,141
2252,141
2253,143
2254,144
2255,143
2256,143
2257,144
2258,143
2259,143
2260,140
2261,144
2262,140
2263,141
2264,144
2265,146
2266,145
2267,142
2268,140
2269,146
2270,157
2271,161
2272,172
2273,173
2274,175
2275,187
2276,187
2277,192
2278,198
2279,211
2280,213
2281,214
2282,216
2283,217
2284,222
2285,223
2286,223
2287,221
2288,220
2289,217
2290,221
2291,221
2292,222
2293,221
2294,220
2295,221
2296,223
2297,222
2298,225
2299,225
2300,226
2301,226
2302,225
2303,220
2304,222
2305,222
2306,222
2307,222
2308,222
2309,222
2310,221
2311,223
2312,223
2313,223
2314,221
2315,221
2316,224
2317,225
2318,225
2319,225
2320,225
2321,224
2322,222
2323,222
2324,221
2325,222
2326,219
2327,218
2328,217
2329,216
2330,215
2331,215
2332,215
2333,211
2334,207
2335,207
2336,195
2337,195
2338,195
2339,194
2340,190
2341,187
2342,183
2343,181
2344,176
2345,174
2346,174
2347,172
2348,169
2349,170
2350,166
2351,166
2352,164
2353,162
2354,161
2355,157
2356,156
2357,150
2358,149
2359,149
2360,148
2361,148
2362,147
2363,146
2364,147
2365,145
2366,140
2367,137
2368,133
2369,130
2370,120
2371,109
2372,102
2373,94
2374,92
2375,84
2376,80
2377,75
2378,69
2379,64
2380,62
2381,61
2382,54
2383,54
2384,54
2385,56
2386,54
2387,54
2388,53
2389,59
2390,56
2391,58
2392,60
2393,59
2394,58
2395,58
2396,60
2397,60
2398,64
2399,65
2400,66
2401,65
2402,64
2403,63
2404,65
2405,66
2406,67
2407,68
2408,66
2409,66
2410,67
2411,67
2412,68
2413,71
2414,72
2415,72
2416,71
2417,72
2418,75
2419,75
2420,75
2421,73
2422,74
2423,76
2424,82
2425,83
2426,84
2427,84
2428,86
2429,87
2430,89
2431,93
2432,95
2433,97
2434,97
2435,101
2436,101
2437,103
2438,109
2439,116
2440,116
2441,121
2442,129
2443,131
2444,131
2445,131
2446,140
2447,147
2448,151
2449,153
2450,155
2451,157
2452,161
2453,161
2454,165
2455,169
2456,173
2457,177
2458,178
2459,182
2460,183
2461,187
2462,190
2463,195
2464,197
2465,197
2466,200
2467,201
2468,205
2469,203
2470,206
2471,210
2472,209
2473,209
2474,206
2475,206
2476,207
2477,210
2478,209
2479,209
2480,210
2481,216
2482,215
2483,216
2484,215
2485,214
2486,215
2487,217
2488,219
2489,219
2490,220
2491,222
2492,225
2493,229
2494,229
2495,231
2496,232
2497,230
2498,232
2499,233
2500,231
2501,232
2502,236
2503,234
2504,234
2505,234
2506,233
2507,235
2508,237
2509,237
2510,238
2511,239
2512,238
2513,235
2514,235
2515,235
2516,236
2517,235
2518,232
2519,232
2520,232
2521,233
2522,233
2523,231
2524,230
2525,228
2526,228
2527,226
2528,222
2529,221
2530,218
2531,214
2532,206
2533,206
2534,206
2535,207
2536,203
2537,197
2538,196
2539,194
2540,192
2541,189
2542,180
2543,174
2544,171
2545,169
2546,163
2547,157
2548,155
2549,152
2550,148
2551,146
2552,141
2553,138
2554,136
2555,131
2556,128
2557,126
2558,123
2559,123
2560,118
2561,114
2562,109
2563,105
2564,103
2565,102
2566,100
2567,98
2568,98
2569,98
2570,94
2571,88
2572,90
2573,89
2574,88
2575,87
2576,86
2577,84
2578,84
2579,82
2580,80
2581,80
2582,79
2583,78
2584,78
2585,77
2586,75
2587,72
2588,64
2589,65
2590,66
2591,64
2592,60
2593,57
2594,56
2595,50
2596,48
2597,44
2598,44
2599,41
2600,38
2601,38
2602,36
2603,34
2604,31
2605,31
2606,34
2607,39
2608,38
2609,38
2610,41
2611,41
2612,41
2613,42
2614,53
2615,60
2616,66
2617,70
2618,74
2619,83
2620,87
2621,88
2622,90
2623,97
2624,99
2625,108
2626,110
2627,110
2628,111
2629,112
2630,111
2631,112
2632,112
2633,112
2634,130
2635,130
2636,132
2637,132
2638,133
2639,134
2640,137
2641,138
2642,138
2643,141
2644,143
2645,143
2646,147
2647,147
2648,147
2649,147
2650,147
2651,147
2652,148
2653,150
2654,151
2655,152
2656,152
2657,151
2658,151
2659,151
2660,151
2661,150
2662,150
2663,150
2664,150
2665,149
2666,148
2667,151
2668,151
2669,151
2670,151
2671,151
2672,150
2673,151
2674,151
2675,151
2676,151
2677,151
2678,150
2679,149
2680,148
2681,149
2682,149
2683,148
2684,148
2685,148
2686,148
2687,148
2688,148
2689,146
2690,146
2691,146
2692,145
2693,145
2694,145
2695,145
2696,145
2697,144
2698,144
2699,141
2700,139
2701,139
2702,138
2703,138
2704,135
2705,135
2706,131
2707,125
2708,124
2709,123
2710,122
2711,119
2712,118
2713,115
2714,104
2715,98
2716,95
2717,90
2718,85
2719,74
2720,65
2721,61
2722,59
2723,52
2724,49
2725,46
2726,44
2727,41
2728,37
2729,32
2730,27
2731,26
2732,25
2733,24
2734,23
2735,22
2736,21
2737,21
2738,20
2739,19
2740,18
2741,16
2742,15
2743,13
2744,13
2745,12
2746,10
2747,11
2748,12
2749,12
2750,12
2751,12
2752,13
2753,13
2754,12
2755,14
2756,14
2757,15
2758,17
2759,19
2760,19
2761,21
2762,21
2763,24
2764,24
2765,24
2766,24
2767,24
2768,24
2769,24
2770,24
2771,24
2772,25
2773,25
2774,25
2775,25
2776,26
2777,28
2778,28
2779,28
2780,29
2781,30
2782,30
2783,30
2784,30
2785,32
2786,32
2787,33
2788,33
2789,33
2790,33
2791,33
2792,33
2793,33
2794,33
2795,33
2796,34
2797,34
2798,34
2799,34
2800,34
2801,34
2802,34
2803,34
2804,34
2805,35
2806,35
2807,35
2808,35
2809,35
2810,35
2811,35
2812,35
2813,35
2814,35
2815,37
2816,37
2817,37
2818,37
2819,38
2820,38
2821,38
2822,38
2823,38
2824,40
2825,40
2826,40
2827,40
2828,40
2829,40
2830,40
2831,40
2832,40
2833,42
2834,43
2835,44
2836,45
2837,45
2838,43
2839,43
2840,43
2841,44
2842,45
2843,46
2844,45
2845,45
2846,46
2847,45
2848,44
2849,43
2850,41
2851,40
2852,40
2853,38
2854,38
2855,38
2856,38
2857,36
2858,34
2859,33
2860,31
2861,29
2862,27
2863,27
2864,27
2865,27
2866,27
2867,27
2868,27
2869,27
2870,27
2871,27
2872,27
2873,27
2874,24
2875,24
2876,23
2877,24
2878,24
2879,24
2880,25
2881,25
2882,26
2883,26
2884,27
2885,27
2886,27
2887,27
2888,27
2889,28
2890,28
2891,28
2892,29
2893,29
2894,29
2895,29
2896,29
2897,28
2898,28
2899,29
2900,29
2901,29
2902,29
2903,28
2904,28
2905,27
2906,28
2907,28
2908,28
2909,28
2910,28
2911,27
2912,27
2913,26
2914,26
2915,26
2916,26
2917,26
2918,25
2919,25
2920,25
2921,25
2922,25
2923,24
2924,24
2925,24
2926,24
2927,24
2928,23
2929,22
2930,20
2931,20
2932,19
2933,18
2934,17
2935,16
2936,16
2937,15
2938,15
2939,15
2940,15
2941,14
2942,12
2943,12
2944,13
2945,13
2946,12
2947,12
2948,12
2949,12
2950,12
2951,12
2952,12
2953,12
2954,12
2955,11
2956,11
2957,11
2958,10
2959,10
2960,10
2961,10
2962,10
2963,10
2964,9
2965,9
2966,9
2967,9
2968,9
2969,10
2970,10
2971,10
2972,11
2973,13
2974,14
2975,16
2976,17
2977,17
2978,16
2979,18
2980,19
2981,19
