Position,LC012705_1_Solanum_lycopersicum_DNA__LTR_retrotransposon_CopiaSL_monotypic_Ch12_2s29__complete_sequence.fa_001
500,22
501,22
502,22
503,22
504,23
505,23
506,23
507,23
508,21
509,21
510,21
511,21
512,21
513,19
514,18
515,18
516,18
517,18
518,17
519,17
520,17
521,17
522,17
523,17
524,17
525,17
526,17
527,17
528,17
529,17
530,17
531,17
532,17
533,17
534,17
535,17
536,17
537,17
538,17
539,17
540,17
541,16
542,17
543,17
544,16
545,16
546,15
547,14
548,14
549,13
550,13
551,13
552,13
553,13
554,13
555,12
556,12
557,12
558,13
559,13
560,13
561,13
562,14
563,14
564,14
565,14
566,13
567,12
568,12
569,12
570,12
571,12
572,12
573,12
574,10
575,7
576,7
577,7
578,7
579,6
580,6
581,6
582,6
583,6
584,6
585,6
586,6
587,6
588,6
589,6
590,6
591,6
592,6
593,6
594,5
595,5
596,5
597,5
598,5
599,5
600,5
601,5
602,5
603,5
604,4
605,4
606,4
607,4
608,4
609,4
610,4
611,4
612,4
613,4
614,5
615,5
616,5
617,5
618,5
619,5
620,6
621,6
622,6
623,6
624,6
625,6
626,6
627,6
628,6
629,6
630,6
631,6
632,6
633,7
634,7
635,7
636,7
637,7
638,7
639,8
640,8
641,8
642,7
643,8
644,8
645,8
646,8
647,8
648,8
649,9
650,9
651,9
652,9
653,9
654,9
655,9
656,9
657,9
658,8
659,8
660,8
661,7
662,7
663,7
664,8
665,8
666,8
667,8
668,8
669,8
670,8
671,8
672,8
673,9
674,9
675,10
676,12
677,12
678,12
679,13
680,13
681,13
682,14
683,14
684,15
685,14
686,14
687,14
688,14
689,15
690,15
691,16
692,18
693,18
694,20
695,21
696,21
697,21
698,21
699,21
700,21
701,20
702,20
703,20
704,21
705,21
706,22
707,23
708,23
709,23
710,23
711,23
712,22
713,21
714,21
715,20
716,20
717,20
718,26
719,28
720,30
721,33
722,33
723,36
724,37
725,38
726,38
727,38
728,38
729,48
730,49
731,51
732,52
733,53
734,56
735,57
736,58
737,59
738,61
739,60
740,60
741,60
742,64
743,67
744,76
745,78
746,81
747,81
748,83
749,84
750,87
751,97
752,103
753,104
754,108
755,111
756,115
757,117
758,119
759,120
760,123
761,126
762,129
763,131
764,132
765,133
766,141
767,143
768,147
769,149
770,155
771,163
772,165
773,169
774,175
775,180
776,182
777,185
778,187
779,191
780,195
781,201
782,203
783,204
784,211
785,214
786,219
787,219
788,224
789,229
790,234
791,237
792,241
793,249
794,252
795,255
796,258
797,259
798,262
799,270
800,272
801,274
802,276
803,277
804,281
805,284
806,288
807,289
808,290
809,293
810,295
811,297
812,296
813,296
814,301
815,305
816,306
817,309
818,310
819,309
820,311
821,313
822,308
823,309
824,311
825,313
826,313
827,311
828,313
829,316
830,317
831,315
832,315
833,316
834,312
835,311
836,311
837,306
838,304
839,305
840,303
841,298
842,289
843,289
844,289
845,288
846,288
847,287
848,284
849,284
850,271
851,259
852,259
853,258
854,255
855,256
856,255
857,252
858,252
859,253
860,246
861,242
862,240
863,236
864,235
865,222
866,222
867,222
868,222
869,220
870,204
871,204
872,179
873,180
874,180
875,181
876,181
877,181
878,181
879,175
880,170
881,171
882,167
883,166
884,159
885,156
886,148
887,148
888,137
889,132
890,132
891,116
892,116
893,117
894,109
895,105
896,104
897,103
898,102
899,96
900,93
901,87
902,88
903,89
904,81
905,77
906,77
907,72
908,69
909,68
910,68
911,62
912,55
913,55
914,56
915,54
916,52
917,48
918,46
919,44
920,34
921,35
922,35
923,36
924,33
925,28
926,28
927,28
928,26
929,24
930,22
931,21
932,20
933,19
934,19
935,19
936,19
937,19
938,19
939,19
940,19
941,18
942,18
943,18
944,18
945,17
946,17
947,16
948,16
949,16
950,16
951,16
952,16
953,16
954,16
955,15
956,14
957,13
958,13
959,13
960,13
961,13
962,13
963,12
964,12
965,2
966,2
967,2
968,2
969,1
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,62
1047,62
1048,65
1049,65
1050,66
1051,67
1052,69
1053,70
1054,72
1055,74
1056,76
1057,77
1058,77
1059,77
1060,80
1061,81
1062,81
1063,82
1064,83
1065,83
1066,83
1067,83
1068,83
1069,83
1070,83
1071,83
1072,83
1073,85
1074,85
1075,83
1076,83
1077,81
1078,81
1079,81
1080,79
1081,77
1082,77
1083,69
1084,69
1085,69
1086,69
1087,69
1088,72
1089,72
1090,72
1091,72
1092,72
1093,72
1094,69
1095,46
1096,46
1097,46
1098,46
1099,46
1100,46
1101,57
1102,57
1103,61
1104,61
1105,61
1106,61
1107,65
1108,65
1109,65
1110,65
1111,66
1112,67
1113,95
1114,96
1115,102
1116,104
1117,104
1118,104
1119,108
1120,117
1121,119
1122,120
1123,121
1124,125
1125,128
1126,129
1127,140
1128,140
1129,141
1130,154
1131,160
1132,165
1133,168
1134,172
1135,175
1136,179
1137,184
1138,189
1139,192
1140,196
1141,204
1142,205
1143,209
1144,210
1145,216
1146,220
1147,223
1148,228
1149,232
1150,236
1151,236
1152,239
1153,239
1154,246
1155,250
1156,254
1157,259
1158,258
1159,260
1160,270
1161,268
1162,271
1163,274
1164,276
1165,276
1166,279
1167,284
1168,290
1169,293
1170,297
1171,298
1172,304
1173,309
1174,309
1175,310
1176,321
1177,320
1178,322
1179,325
1180,326
1181,325
1182,327
1183,328
1184,327
1185,325
1186,330
1187,331
1188,333
1189,331
1190,333
1191,329
1192,332
1193,333
1194,338
1195,338
1196,337
1197,337
1198,338
1199,341
1200,343
1201,341
1202,341
1203,333
1204,340
1205,343
1206,342
1207,343
1208,344
1209,344
1210,346
1211,344
1212,339
1213,340
1214,339
1215,338
1216,330
1217,332
1218,333
1219,334
1220,334
1221,334
1222,334
1223,336
1224,332
1225,328
1226,321
1227,318
1228,315
1229,307
1230,298
1231,295
1232,293
1233,291
1234,289
1235,281
1236,278
1237,274
1238,271
1239,267
1240,265
1241,260
1242,255
1243,252
1244,246
1245,241
1246,237
1247,235
1248,231
1249,224
1250,219
1251,218
1252,216
1253,212
1254,208
1255,204
1256,201
1257,198
1258,196
1259,191
1260,186
1261,181
1262,177
1263,173
1264,173
1265,170
1266,162
1267,159
1268,157
1269,154
1270,151
1271,149
1272,145
1273,142
1274,137
1275,132
1276,129
1277,127
1278,123
1279,121
1280,120
1281,120
1282,119
1283,116
1284,114
1285,113
1286,109
1287,110
1288,110
1289,109
1290,105
1291,105
1292,103
1293,104
1294,102
1295,101
1296,98
1297,97
1298,95
1299,93
1300,91
1301,90
1302,87
1303,86
1304,82
1305,81
1306,79
1307,74
1308,73
1309,71
1310,70
1311,71
1312,70
1313,69
1314,67
1315,66
1316,65
1317,63
1318,63
1319,62
1320,61
1321,57
1322,58
1323,57
1324,57
1325,57
1326,56
1327,55
1328,54
1329,54
1330,53
1331,53
1332,52
1333,51
1334,50
1335,50
1336,49
1337,45
1338,44
1339,44
1340,44
1341,43
1342,42
1343,41
1344,40
1345,40
1346,40
1347,39
1348,39
1349,38
1350,22
1351,21
1352,21
1353,21
1354,21
1355,21
1356,19
1357,18
1358,18
1359,18
1360,17
1361,17
1362,16
1363,15
1364,15
1365,14
1366,14
1367,14
1368,14
1369,14
1370,14
1371,14
1372,14
1373,13
1374,12
1375,12
1376,12
1377,11
1378,10
1379,10
1380,10
1381,10
1382,9
1383,8
1384,8
1385,2
1386,2
1387,2
1388,2
1389,2
1390,2
1391,2
1392,2
1393,2
1394,2
1395,2
1396,2
1397,2
1398,2
1399,2
1400,2
1401,2
1402,2
1403,2
1404,2
1405,3
1406,3
1407,3
1408,3
1409,3
1410,3
1411,3
1412,2
1413,2
1414,2
1415,2
1416,2
1417,2
1418,2
1419,2
1420,3
1421,3
1422,3
1423,4
1424,4
1425,4
1426,4
1427,4
1428,30
1429,37
1430,37
1431,37
1432,37
1433,37
1434,37
1435,37
1436,37
1437,37
1438,37
1439,37
1440,38
1441,38
1442,38
1443,38
1444,39
1445,39
1446,39
1447,42
1448,43
1449,43
1450,46
1451,46
1452,46
1453,46
1454,46
1455,49
1456,49
1457,49
1458,49
1459,49
1460,49
1461,49
1462,49
1463,49
1464,49
1465,49
1466,49
1467,49
1468,48
1469,48
1470,48
1471,48
1472,50
1473,50
1474,54
1475,54
1476,54
1477,54
1478,55
1479,55
1480,55
1481,55
1482,55
1483,55
1484,55
1485,54
1486,54
1487,54
1488,54
1489,54
1490,54
1491,53
1492,53
1493,53
1494,53
1495,53
1496,52
1497,52
1498,50
1499,47
1500,46
1501,46
1502,44
1503,44
1504,33
1505,33
1506,33
1507,33
1508,33
1509,33
1510,33
1511,33
1512,30
1513,30
1514,29
1515,29
1516,24
1517,24
1518,23
1519,22
1520,22
1521,21
1522,10
1523,10
1524,10
1525,10
1526,10
1527,10
1528,10
1529,10
1530,10
1531,10
1532,10
1533,10
1534,10
1535,10
1536,10
1537,9
1538,8
1539,2
1540,2
1541,2
1542,2
1543,2
1544,2
1545,2
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,1
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,2
1937,2
1938,2
1939,2
1940,2
1941,2
1942,2
1943,2
1944,2
1945,2
1946,2
1947,2
1948,2
1949,2
1950,2
1951,3
1952,3
1953,3
1954,3
1955,3
1956,3
1957,3
1958,3
1959,3
1960,3
1961,4
1962,4
1963,4
1964,4
1965,4
1966,4
1967,4
1968,4
1969,4
1970,4
1971,4
1972,4
1973,4
1974,4
1975,4
1976,4
1977,4
1978,4
1979,5
1980,5
1981,5
1982,5
1983,5
1984,5
1985,5
1986,5
1987,5
1988,5
1989,5
1990,5
1991,6
1992,7
1993,7
1994,7
1995,7
1996,7
1997,7
1998,7
1999,7
2000,7
2001,7
2002,7
2003,7
2004,7
2005,7
2006,7
2007,7
2008,7
2009,7
2010,7
2011,7
2012,7
2013,7
2014,7
2015,6
2016,6
2017,6
2018,6
2019,6
2020,6
2021,6
2022,6
2023,6
2024,6
2025,6
2026,6
2027,5
2028,5
2029,5
2030,5
2031,5
2032,5
2033,5
2034,5
2035,3
2036,3
2037,3
2038,3
2039,3
2040,3
2041,3
2042,2
2043,2
2044,2
2045,2
2046,2
2047,2
2048,2
2049,2
2050,2
2051,2
2052,2
2053,2
2054,2
2055,2
2056,2
2057,2
2058,2
2059,2
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2066,1
2067,1
2068,1
2069,1
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,7
2100,7
2101,49
2102,53
2103,55
2104,55
2105,56
2106,59
2107,59
2108,59
2109,61
2110,61
2111,64
2112,64
2113,65
2114,69
2115,70
2116,70
2117,70
2118,70
2119,70
2120,72
2121,73
2122,74
2123,75
2124,76
2125,77
2126,77
2127,79
2128,79
2129,80
2130,81
2131,83
2132,82
2133,82
2134,82
2135,84
2136,84
2137,84
2138,85
2139,84
2140,83
2141,79
2142,80
2143,81
2144,81
2145,80
2146,80
2147,80
2148,79
2149,79
2150,79
2151,76
2152,76
2153,76
2154,76
2155,75
2156,75
2157,77
2158,77
2159,76
2160,74
2161,74
2162,73
2163,72
2164,72
2165,72
2166,70
2167,70
2168,70
2169,71
2170,71
2171,70
2172,70
2173,76
2174,77
2175,78
2176,79
2177,78
2178,74
2179,67
2180,68
2181,70
2182,72
2183,73
2184,74
2185,67
2186,67
2187,71
2188,72
2189,72
2190,71
2191,72
2192,70
2193,75
2194,83
2195,85
2196,86
2197,90
2198,94
2199,99
2200,102
2201,101
2202,101
2203,105
2204,112
2205,117
2206,125
2207,130
2208,135
2209,141
2210,146
2211,149
2212,149
2213,148
2214,147
2215,171
2216,176
2217,181
2218,184
2219,190
2220,188
2221,187
2222,183
2223,209
2224,212
2225,216
2226,217
2227,224
2228,227
2229,229
2230,230
2231,231
2232,235
2233,239
2234,240
2235,240
2236,241
2237,239
2238,239
2239,237
2240,248
2241,248
2242,248
2243,248
2244,250
2245,253
2246,254
2247,256
2248,258
2249,258
2250,258
2251,259
2252,259
2253,267
2254,268
2255,268
2256,271
2257,275
2258,277
2259,280
2260,280
2261,280
2262,282
2263,283
2264,285
2265,286
2266,286
2267,289
2268,290
2269,290
2270,289
2271,289
2272,288
2273,289
2274,287
2275,291
2276,294
2277,293
2278,293
2279,291
2280,287
2281,298
2282,303
2283,306
2284,311
2285,309
2286,313
2287,314
2288,311
2289,311
2290,313
2291,315
2292,316
2293,313
2294,307
2295,305
2296,302
2297,302
2298,299
2299,302
2300,302
2301,309
2302,300
2303,304
2304,308
2305,303
2306,287
2307,290
2308,290
2309,287
2310,285
2311,283
2312,277
2313,272
2314,263
2315,266
2316,261
2317,257
2318,260
2319,260
2320,258
2321,253
2322,243
2323,243
2324,226
2325,210
2326,210
2327,210
2328,245
2329,250
2330,255
2331,261
2332,270
2333,281
2334,286
2335,289
2336,293
2337,293
2338,303
2339,309
2340,315
2341,321
2342,326
2343,329
2344,330
2345,338
2346,338
2347,347
2348,346
2349,349
2350,354
2351,357
2352,364
2353,372
2354,377
2355,383
2356,386
2357,387
2358,389
2359,391
2360,394
2361,402
2362,406
2363,409
2364,415
2365,416
2366,422
2367,423
2368,421
2369,422
2370,423
2371,425
2372,429
2373,429
2374,426
2375,429
2376,429
2377,435
2378,437
2379,433
2380,428
2381,430
2382,434
2383,430
2384,430
2385,428
2386,423
2387,418
2388,425
2389,426
2390,427
2391,428
2392,427
2393,428
2394,424
2395,414
2396,414
2397,417
2398,418
2399,418
2400,410
2401,401
2402,400
2403,382
2404,383
2405,386
2406,388
2407,387
2408,381
2409,381
2410,382
2411,384
2412,385
2413,385
2414,379
2415,379
2416,371
2417,357
2418,359
2419,359
2420,359
2421,360
2422,349
2423,352
2424,353
2425,351
2426,349
2427,332
2428,325
2429,318
2430,318
2431,308
2432,297
2433,293
2434,287
2435,287
2436,288
2437,274
2438,274
2439,268
2440,266
2441,260
2442,254
2443,254
2444,250
2445,252
2446,248
2447,243
2448,242
2449,237
2450,237
2451,235
2452,224
2453,226
2454,225
2455,220
2456,221
2457,224
2458,222
2459,226
2460,218
2461,219
2462,215
2463,209
2464,192
2465,200
2466,208
2467,211
2468,217
2469,219
2470,223
2471,227
2472,233
2473,230
2474,231
2475,234
2476,246
2477,245
2478,249
2479,251
2480,256
2481,255
2482,254
2483,253
2484,248
2485,272
2486,271
2487,272
2488,272
2489,273
2490,277
2491,273
2492,276
2493,279
2494,280
2495,282
2496,283
2497,284
2498,287
2499,289
2500,290
2501,290
2502,291
2503,287
2504,289
2505,291
2506,293
2507,292
2508,291
2509,293
2510,292
2511,294
2512,298
2513,302
2514,301
2515,303
2516,307
2517,314
2518,317
2519,322
2520,324
2521,325
2522,328
2523,328
2524,330
2525,332
2526,332
2527,337
2528,341
2529,345
2530,345
2531,347
2532,349
2533,348
2534,350
2535,349
2536,351
2537,352
2538,350
2539,351
2540,350
2541,349
2542,351
2543,350
2544,345
2545,351
2546,342
2547,339
2548,340
2549,336
2550,338
2551,340
2552,334
2553,332
2554,328
2555,325
2556,322
2557,325
2558,322
2559,322
2560,326
2561,325
2562,325
2563,342
2564,339
2565,337
2566,342
2567,347
2568,344
2569,340
2570,314
2571,340
2572,344
2573,352
2574,356
2575,346
2576,353
2577,361
2578,370
2579,366
2580,366
2581,341
2582,349
2583,371
2584,383
2585,389
2586,394
2587,399
2588,400
2589,405
2590,406
2591,406
2592,414
2593,412
2594,418
2595,421
2596,423
2597,423
2598,421
2599,429
2600,428
2601,428
2602,431
2603,429
2604,428
2605,430
2606,433
2607,436
2608,435
2609,429
2610,429
2611,427
2612,423
2613,424
2614,424
2615,421
2616,418
2617,411
2618,408
2619,406
2620,403
2621,401
2622,398
2623,388
2624,394
2625,394
2626,398
2627,383
2628,385
2629,385
2630,381
2631,380
2632,379
2633,380
2634,378
2635,379
2636,379
2637,375
2638,375
2639,373
2640,375
2641,372
2642,372
2643,369
2644,373
2645,366
2646,362
2647,361
2648,359
2649,360
2650,358
2651,353
2652,352
2653,356
2654,359
2655,361
2656,357
2657,352
2658,345
2659,348
2660,345
2661,346
2662,342
2663,328
2664,327
2665,325
2666,320
2667,320
2668,320
2669,312
2670,288
2671,307
2672,315
2673,321
2674,319
2675,323
2676,320
2677,312
2678,304
2679,296
2680,298
2681,297
2682,296
2683,299
2684,297
2685,298
2686,299
2687,298
2688,296
2689,296
2690,295
2691,294
2692,296
2693,290
2694,288
2695,300
2696,304
2697,306
2698,312
2699,314
2700,322
2701,343
2702,358
2703,358
2704,371
2705,383
2706,386
2707,392
2708,394
2709,398
2710,394
2711,389
2712,424
2713,434
2714,447
2715,454
2716,461
2717,472
2718,475
2719,484
2720,499
2721,507
2722,520
2723,521
2724,527
2725,541
2726,545
2727,550
2728,557
2729,562
2730,564
2731,574
2732,587
2733,593
2734,601
2735,604
2736,611
2737,614
2738,624
2739,627
2740,628
2741,632
2742,631
2743,636
2744,635
2745,639
2746,641
2747,642
2748,649
2749,653
2750,654
2751,657
2752,661
2753,660
2754,659
2755,660
2756,657
2757,651
2758,641
2759,651
2760,652
2761,659
2762,659
2763,658
2764,660
2765,660
2766,656
2767,653
2768,647
2769,646
2770,640
2771,636
2772,625
2773,620
2774,605
2775,606
2776,610
2777,608
2778,606
2779,605
2780,602
2781,594
2782,581
2783,576
2784,570
2785,565
2786,559
2787,554
2788,549
2789,548
2790,540
2791,534
2792,515
2793,502
2794,500
2795,492
2796,489
2797,484
2798,473
2799,465
2800,449
2801,432
2802,426
2803,410
2804,393
2805,163
2806,165
2807,166
2808,166
2809,167
2810,167
2811,167
2812,168
2813,169
2814,170
2815,177
2816,179
2817,180
2818,183
2819,186
2820,187
2821,189
2822,191
2823,187
2824,179
2825,177
2826,175
2827,169
2828,169
2829,168
2830,171
2831,172
2832,175
2833,180
2834,197
2835,198
2836,199
2837,199
2838,205
2839,207
2840,214
2841,212
2842,211
2843,213
2844,219
2845,223
2846,240
2847,251
2848,252
2849,269
2850,278
2851,285
2852,284
2853,296
2854,296
2855,302
2856,320
2857,330
2858,337
2859,346
2860,348
2861,358
2862,366
2863,374
2864,380
2865,387
2866,391
2867,397
2868,402
2869,403
2870,411
2871,412
2872,412
2873,411
2874,436
2875,438
2876,447
2877,461
2878,466
2879,477
2880,483
2881,488
2882,495
2883,497
2884,500
2885,506
2886,513
2887,521
2888,522
2889,533
2890,533
2891,542
2892,541
2893,552
2894,563
2895,563
2896,571
2897,581
2898,583
2899,583
2900,587
2901,594
2902,593
2903,592
2904,593
2905,599
2906,598
2907,600
2908,600
2909,610
2910,611
2911,613
2912,622
2913,624
2914,623
2915,621
2916,624
2917,628
2918,627
2919,628
2920,629
2921,619
2922,621
2923,621
2924,623
2925,629
2926,624
2927,628
2928,625
2929,621
2930,617
2931,615
2932,612
2933,605
2934,592
2935,585
2936,585
2937,554
2938,577
2939,582
2940,588
2941,583
2942,578
2943,573
2944,560
2945,556
2946,537
2947,529
2948,518
2949,506
2950,492
2951,465
2952,465
2953,466
2954,466
2955,456
2956,441
2957,422
2958,420
2959,415
2960,406
2961,397
2962,378
2963,373
2964,366
2965,364
2966,364
2967,356
2968,352
2969,343
2970,343
2971,341
