Position,LC012705_1_Solanum_lycopersicum_DNA__LTR_retrotransposon_CopiaSL_monotypic_Ch12_2s29__complete_sequence.fa_002
345,17
346,17
347,17
348,17
349,16
350,16
351,16
352,16
353,16
354,16
355,16
356,17
357,17
358,17
359,17
360,17
361,17
362,17
363,17
364,17
365,16
366,18
367,18
368,18
369,17
370,17
371,17
372,17
373,18
374,18
375,18
376,18
377,18
378,18
379,18
380,18
381,19
382,19
383,19
384,20
385,17
386,16
387,17
388,17
389,17
390,17
391,17
392,16
393,16
394,15
395,15
396,14
397,14
398,13
399,13
400,13
401,13
402,13
403,12
404,13
405,13
406,13
407,13
408,13
409,13
410,13
411,13
412,13
413,13
414,13
415,13
416,13
417,13
418,13
419,11
420,11
421,11
422,12
423,12
424,12
425,12
426,11
427,12
428,12
429,12
430,12
431,12
432,12
433,12
434,12
435,12
436,12
437,12
438,12
439,12
440,12
441,12
442,11
443,11
444,11
445,11
446,11
447,11
448,11
449,11
450,11
451,11
452,11
453,12
454,12
455,12
456,11
457,11
458,11
459,12
460,13
461,13
462,12
463,10
464,12
465,12
466,12
467,12
468,11
469,12
470,12
471,12
472,13
473,13
474,13
475,13
476,13
477,13
478,13
479,13
480,12
481,14
482,14
483,14
484,13
485,13
486,13
487,13
488,13
489,13
490,13
491,13
492,13
493,13
494,13
495,13
496,13
497,14
498,14
499,14
500,15
501,14
502,14
503,14
504,14
505,14
506,14
507,15
508,15
509,15
510,15
511,20
512,20
513,20
514,20
515,21
516,21
517,21
518,21
519,21
520,21
521,21
522,21
523,20
524,19
525,19
526,19
527,19
528,20
529,20
530,20
531,20
532,20
533,20
534,20
535,20
536,19
537,19
538,19
539,19
540,19
541,19
542,19
543,19
544,19
545,19
546,18
547,18
548,18
549,17
550,18
551,18
552,18
553,18
554,18
555,18
556,17
557,17
558,16
559,15
560,15
561,15
562,15
563,15
564,15
565,15
566,11
567,11
568,11
569,11
570,10
571,9
572,9
573,9
574,9
575,6
576,6
577,6
578,6
579,6
580,6
581,6
582,6
583,6
584,6
585,6
586,6
587,6
588,6
589,6
590,5
591,5
592,5
593,5
594,5
595,5
596,4
597,4
598,4
599,4
600,4
601,4
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,4
643,4
644,4
645,4
646,4
647,4
648,4
649,4
650,4
651,4
652,4
653,4
654,4
655,4
656,4
657,4
658,4
659,4
660,4
661,5
662,5
663,6
664,7
665,7
666,7
667,7
668,7
669,7
670,7
671,7
672,7
673,7
674,7
675,8
676,8
677,8
678,8
679,8
680,8
681,7
682,8
683,8
684,8
685,8
686,8
687,8
688,8
689,8
690,8
691,8
692,8
693,8
694,8
695,9
696,9
697,9
698,9
699,9
700,9
701,10
702,10
703,10
704,10
705,10
706,10
707,10
708,10
709,9
710,9
711,9
712,9
713,9
714,9
715,9
716,9
717,9
718,12
719,13
720,13
721,13
722,13
723,13
724,13
725,13
726,13
727,13
728,13
729,14
730,14
731,14
732,15
733,17
734,17
735,17
736,17
737,17
738,17
739,17
740,17
741,15
742,15
743,17
744,17
745,17
746,18
747,18
748,18
749,18
750,18
751,18
752,18
753,18
754,18
755,18
756,18
757,19
758,19
759,18
760,18
761,18
762,18
763,17
764,16
765,16
766,19
767,19
768,19
769,19
770,20
771,20
772,20
773,20
774,20
775,19
776,19
777,19
778,19
779,20
780,21
781,21
782,21
783,22
784,23
785,22
786,22
787,22
788,22
789,22
790,24
791,24
792,24
793,23
794,24
795,24
796,24
797,24
798,24
799,24
800,24
801,25
802,25
803,25
804,25
805,25
806,25
807,25
808,25
809,25
810,25
811,25
812,25
813,25
814,27
815,27
816,26
817,26
818,24
819,23
820,23
821,23
822,23
823,24
824,24
825,24
826,24
827,23
828,23
829,23
830,22
831,22
832,22
833,22
834,21
835,21
836,21
837,21
838,21
839,21
840,21
841,21
842,18
843,19
844,21
845,21
846,21
847,21
848,21
849,21
850,22
851,22
852,23
853,24
854,24
855,24
856,24
857,24
858,24
859,22
860,23
861,24
862,24
863,23
864,23
865,19
866,19
867,19
868,19
869,19
870,19
871,19
872,16
873,16
874,16
875,17
876,18
877,18
878,18
879,18
880,17
881,17
882,17
883,16
884,16
885,15
886,16
887,17
888,16
889,16
890,16
891,15
892,15
893,15
894,15
895,15
896,15
897,15
898,15
899,15
900,15
901,14
902,14
903,14
904,14
905,15
906,15
907,15
908,15
909,15
910,15
911,15
912,13
913,13
914,13
915,13
916,13
917,13
918,13
919,13
920,11
921,11
922,11
923,11
924,11
925,11
926,11
927,11
928,11
929,11
930,11
931,11
932,10
933,10
934,10
935,10
936,10
937,10
938,10
939,10
940,10
941,9
942,9
943,9
944,9
945,9
946,9
947,5
948,5
949,5
950,5
951,5
952,5
953,5
954,5
955,5
956,5
957,5
958,5
959,4
960,4
961,4
962,4
963,4
964,4
965,1
966,1
967,1
968,1
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,61
1047,61
1048,63
1049,63
1050,63
1051,64
1052,64
1053,65
1054,67
1055,67
1056,69
1057,69
1058,69
1059,69
1060,69
1061,70
1062,70
1063,70
1064,71
1065,71
1066,71
1067,71
1068,71
1069,71
1070,71
1071,71
1072,71
1073,71
1074,70
1075,70
1076,70
1077,69
1078,69
1079,69
1080,68
1081,66
1082,66
1083,60
1084,60
1085,60
1086,60
1087,60
1088,61
1089,61
1090,60
1091,60
1092,59
1093,58
1094,52
1095,30
1096,30
1097,30
1098,30
1099,30
1100,30
1101,37
1102,37
1103,39
1104,39
1105,39
1106,40
1107,43
1108,44
1109,44
1110,44
1111,44
1112,45
1113,46
1114,48
1115,50
1116,51
1117,51
1118,52
1119,52
1120,52
1121,52
1122,52
1123,52
1124,52
1125,53
1126,53
1127,54
1128,54
1129,50
1130,50
1131,51
1132,50
1133,51
1134,51
1135,50
1136,50
1137,49
1138,49
1139,49
1140,49
1141,52
1142,52
1143,51
1144,51
1145,49
1146,47
1147,46
1148,46
1149,45
1150,45
1151,46
1152,46
1153,46
1154,48
1155,48
1156,49
1157,47
1158,47
1159,47
1160,48
1161,46
1162,45
1163,44
1164,44
1165,44
1166,43
1167,43
1168,43
1169,44
1170,44
1171,43
1172,44
1173,44
1174,44
1175,44
1176,44
1177,44
1178,44
1179,44
1180,44
1181,42
1182,42
1183,42
1184,42
1185,42
1186,41
1187,42
1188,41
1189,40
1190,37
1191,34
1192,35
1193,35
1194,35
1195,36
1196,36
1197,36
1198,36
1199,34
1200,33
1201,33
1202,33
1203,29
1204,33
1205,34
1206,34
1207,35
1208,34
1209,34
1210,35
1211,34
1212,33
1213,33
1214,34
1215,34
1216,34
1217,36
1218,36
1219,37
1220,38
1221,39
1222,40
1223,40
1224,41
1225,40
1226,40
1227,40
1228,41
1229,42
1230,41
1231,40
1232,38
1233,39
1234,39
1235,39
1236,38
1237,38
1238,38
1239,38
1240,38
1241,39
1242,39
1243,40
1244,40
1245,41
1246,41
1247,41
1248,43
1249,44
1250,43
1251,43
1252,44
1253,43
1254,43
1255,44
1256,45
1257,45
1258,46
1259,45
1260,45
1261,46
1262,46
1263,47
1264,48
1265,48
1266,49
1267,49
1268,50
1269,50
1270,51
1271,52
1272,52
1273,52
1274,52
1275,52
1276,54
1277,53
1278,53
1279,55
1280,56
1281,56
1282,57
1283,57
1284,57
1285,59
1286,58
1287,58
1288,58
1289,59
1290,59
1291,59
1292,57
1293,58
1294,58
1295,59
1296,60
1297,60
1298,61
1299,61
1300,61
1301,61
1302,59
1303,59
1304,58
1305,57
1306,56
1307,54
1308,54
1309,54
1310,54
1311,54
1312,53
1313,53
1314,53
1315,52
1316,51
1317,51
1318,51
1319,50
1320,49
1321,46
1322,47
1323,47
1324,48
1325,48
1326,48
1327,47
1328,46
1329,45
1330,44
1331,44
1332,44
1333,43
1334,43
1335,42
1336,42
1337,39
1338,39
1339,38
1340,38
1341,37
1342,37
1343,36
1344,35
1345,35
1346,35
1347,34
1348,31
1349,29
1350,17
1351,16
1352,12
1353,13
1354,13
1355,13
1356,12
1357,12
1358,12
1359,12
1360,10
1361,10
1362,10
1363,10
1364,10
1365,10
1366,13
1367,13
1368,13
1369,13
1370,12
1371,11
1372,11
1373,11
1374,11
1375,11
1376,11
1377,11
1378,11
1379,10
1380,10
1381,9
1382,9
1383,9
1384,8
1385,7
1386,7
1387,7
1388,7
1389,6
1390,6
1391,6
1392,6
1393,6
1394,6
1395,6
1396,6
1397,6
1398,6
1399,6
1400,6
1401,6
1402,6
1403,6
1404,6
1405,6
1406,6
1407,6
1408,6
1409,6
1410,7
1411,7
1412,4
1413,5
1414,5
1415,5
1416,5
1417,5
1418,5
1419,6
1420,6
1421,6
1422,6
1423,6
1424,6
1425,6
1426,6
1427,6
1428,36
1429,43
1430,43
1431,44
1432,44
1433,44
1434,44
1435,44
1436,44
1437,44
1438,44
1439,44
1440,44
1441,44
1442,44
1443,44
1444,44
1445,44
1446,44
1447,46
1448,46
1449,46
1450,48
1451,48
1452,48
1453,48
1454,48
1455,49
1456,49
1457,49
1458,49
1459,49
1460,49
1461,49
1462,49
1463,49
1464,49
1465,49
1466,49
1467,49
1468,46
1469,46
1470,46
1471,46
1472,46
1473,46
1474,46
1475,46
1476,46
1477,46
1478,46
1479,46
1480,46
1481,46
1482,46
1483,46
1484,46
1485,46
1486,46
1487,46
1488,46
1489,45
1490,44
1491,44
1492,44
1493,44
1494,43
1495,43
1496,43
1497,43
1498,41
1499,41
1500,37
1501,35
1502,33
1503,32
1504,18
1505,18
1506,18
1507,18
1508,18
1509,18
1510,18
1511,18
1512,17
1513,16
1514,16
1515,15
1516,14
1517,13
1518,12
1519,11
1520,11
1521,11
1522,3
1523,3
1524,3
1525,3
1526,3
1527,2
1528,2
1529,2
1530,2
1531,2
1532,2
1533,2
1534,2
1535,2
1536,2
1537,2
1538,2
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,1
1979,1
1980,1
1981,1
1982,1
1983,1
1984,1
1985,1
1986,1
1987,1
1988,1
1989,2
1990,2
1991,2
1992,2
1993,2
1994,2
1995,2
1996,2
1997,2
1998,2
1999,2
2000,2
2001,2
2002,2
2003,2
2004,2
2005,2
2006,2
2007,2
2008,2
2009,3
2010,3
2011,3
2012,3
2013,3
2014,3
2015,3
2016,3
2017,3
2018,3
2019,3
2020,3
2021,3
2022,3
2023,3
2024,3
2025,3
2026,3
2027,3
2028,3
2029,3
2030,3
2031,3
2032,3
2033,3
2034,2
2035,2
2036,2
2037,2
2038,2
2039,2
2040,2
2041,2
2042,2
2043,2
2044,2
2045,2
2046,2
2047,2
2048,2
2049,2
2050,2
2051,2
2052,2
2053,2
2054,2
2055,2
2056,2
2057,2
2058,2
2059,2
2060,2
2061,2
2062,2
2063,2
2064,2
2065,2
2066,2
2067,2
2068,2
2069,2
2070,2
2071,2
2072,2
2073,2
2074,2
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,1
2099,3
2100,3
2101,34
2102,37
2103,37
2104,38
2105,39
2106,39
2107,39
2108,39
2109,38
2110,38
2111,42
2112,42
2113,42
2114,46
2115,48
2116,48
2117,48
2118,48
2119,49
2120,50
2121,51
2122,51
2123,53
2124,54
2125,57
2126,58
2127,59
2128,59
2129,62
2130,63
2131,64
2132,64
2133,65
2134,65
2135,66
2136,66
2137,64
2138,62
2139,62
2140,63
2141,63
2142,63
2143,63
2144,63
2145,62
2146,61
2147,60
2148,60
2149,58
2150,57
2151,54
2152,54
2153,55
2154,55
2155,55
2156,55
2157,55
2158,56
2159,56
2160,55
2161,55
2162,53
2163,53
2164,53
2165,54
2166,53
2167,53
2168,54
2169,56
2170,56
2171,55
2172,55
2173,57
2174,57
2175,57
2176,58
2177,57
2178,56
2179,53
2180,54
2181,54
2182,55
2183,58
2184,59
2185,58
2186,60
2187,61
2188,62
2189,64
2190,65
2191,66
2192,66
2193,68
2194,72
2195,75
2196,77
2197,83
2198,88
2199,93
2200,95
2201,96
2202,95
2203,96
2204,106
2205,108
2206,111
2207,117
2208,122
2209,129
2210,131
2211,137
2212,137
2213,135
2214,131
2215,146
2216,154
2217,156
2218,161
2219,167
2220,165
2221,164
2222,158
2223,176
2224,182
2225,186
2226,193
2227,198
2228,199
2229,201
2230,203
2231,203
2232,204
2233,204
2234,205
2235,207
2236,207
2237,206
2238,206
2239,205
2240,215
2241,215
2242,217
2243,219
2244,219
2245,219
2246,220
2247,221
2248,221
2249,221
2250,221
2251,221
2252,219
2253,224
2254,224
2255,224
2256,226
2257,228
2258,229
2259,232
2260,232
2261,233
2262,235
2263,237
2264,238
2265,239
2266,239
2267,240
2268,240
2269,242
2270,242
2271,244
2272,244
2273,243
2274,243
2275,245
2276,247
2277,248
2278,247
2279,247
2280,245
2281,252
2282,255
2283,258
2284,263
2285,259
2286,261
2287,264
2288,256
2289,258
2290,261
2291,264
2292,265
2293,266
2294,263
2295,264
2296,263
2297,258
2298,259
2299,262
2300,261
2301,261
2302,253
2303,255
2304,257
2305,259
2306,248
2307,248
2308,248
2309,248
2310,247
2311,244
2312,243
2313,241
2314,234
2315,237
2316,233
2317,225
2318,228
2319,230
2320,232
2321,228
2322,218
2323,218
2324,201
2325,183
2326,183
2327,183
2328,222
2329,227
2330,230
2331,237
2332,243
2333,248
2334,248
2335,250
2336,254
2337,258
2338,268
2339,272
2340,279
2341,287
2342,295
2343,302
2344,304
2345,311
2346,317
2347,327
2348,333
2349,338
2350,344
2351,349
2352,355
2353,365
2354,368
2355,373
2356,375
2357,377
2358,382
2359,385
2360,389
2361,395
2362,397
2363,402
2364,409
2365,413
2366,417
2367,423
2368,422
2369,425
2370,428
2371,430
2372,434
2373,438
2374,443
2375,445
2376,443
2377,445
2378,447
2379,451
2380,449
2381,452
2382,452
2383,449
2384,451
2385,450
2386,448
2387,436
2388,445
2389,448
2390,451
2391,450
2392,451
2393,454
2394,445
2395,435
2396,436
2397,438
2398,440
2399,439
2400,433
2401,431
2402,431
2403,429
2404,431
2405,434
2406,439
2407,439
2408,436
2409,437
2410,433
2411,436
2412,435
2413,434
2414,423
2415,422
2416,418
2417,409
2418,413
2419,415
2420,415
2421,411
2422,398
2423,401
2424,404
2425,401
2426,395
2427,382
2428,379
2429,372
2430,373
2431,365
2432,360
2433,355
2434,351
2435,345
2436,345
2437,330
2438,332
2439,326
2440,314
2441,300
2442,300
2443,303
2444,295
2445,292
2446,286
2447,278
2448,279
2449,267
2450,270
2451,268
2452,257
2453,259
2454,256
2455,251
2456,254
2457,251
2458,250
2459,252
2460,243
2461,244
2462,236
2463,230
2464,207
2465,217
2466,220
2467,222
2468,224
2469,224
2470,228
2471,224
2472,222
2473,219
2474,222
2475,226
2476,243
2477,240
2478,244
2479,253
2480,254
2481,250
2482,245
2483,242
2484,239
2485,258
2486,259
2487,261
2488,259
2489,261
2490,263
2491,255
2492,258
2493,260
2494,262
2495,265
2496,264
2497,262
2498,261
2499,263
2500,258
2501,257
2502,258
2503,258
2504,257
2505,258
2506,256
2507,256
2508,256
2509,258
2510,259
2511,261
2512,263
2513,265
2514,268
2515,268
2516,270
2517,271
2518,274
2519,279
2520,279
2521,276
2522,278
2523,282
2524,283
2525,284
2526,287
2527,293
2528,297
2529,298
2530,300
2531,301
2532,299
2533,303
2534,305
2535,308
2536,308
2537,307
2538,306
2539,307
2540,308
2541,308
2542,308
2543,312
2544,313
2545,316
2546,308
2547,303
2548,306
2549,308
2550,312
2551,318
2552,311
2553,311
2554,311
2555,311
2556,308
2557,306
2558,308
2559,309
2560,312
2561,323
2562,327
2563,330
2564,327
2565,330
2566,331
2567,330
2568,326
2569,323
2570,302
2571,324
2572,330
2573,335
2574,347
2575,340
2576,347
2577,349
2578,343
2579,337
2580,336
2581,317
2582,319
2583,328
2584,338
2585,349
2586,359
2587,364
2588,367
2589,368
2590,370
2591,374
2592,381
2593,381
2594,385
2595,387
2596,389
2597,390
2598,391
2599,393
2600,393
2601,392
2602,398
2603,397
2604,393
2605,392
2606,394
2607,392
2608,391
2609,384
2610,384
2611,381
2612,373
2613,374
2614,374
2615,371
2616,368
2617,370
2618,367
2619,363
2620,362
2621,358
2622,356
2623,337
2624,339
2625,339
2626,340
2627,332
2628,335
2629,336
2630,331
2631,330
2632,330
2633,331
2634,328
2635,324
2636,325
2637,326
2638,326
2639,325
2640,324
2641,322
2642,317
2643,316
2644,317
2645,313
2646,307
2647,305
2648,301
2649,300
2650,298
2651,296
2652,296
2653,296
2654,296
2655,299
2656,297
2657,292
2658,284
2659,287
2660,287
2661,284
2662,283
2663,275
2664,269
2665,271
2666,269
2667,261
2668,257
2669,252
2670,231
2671,250
2672,253
2673,258
2674,253
2675,257
2676,259
2677,264
2678,263
2679,264
2680,271
2681,275
2682,278
2683,283
2684,284
2685,279
2686,274
2687,270
2688,272
2689,271
2690,275
2691,274
2692,276
2693,274
2694,267
2695,280
2696,292
2697,295
2698,299
2699,303
2700,305
2701,321
2702,337
2703,337
2704,357
2705,370
2706,381
2707,392
2708,394
2709,395
2710,396
2711,393
2712,437
2713,442
2714,455
2715,465
2716,467
2717,482
2718,486
2719,494
2720,504
2721,511
2722,521
2723,530
2724,543
2725,553
2726,559
2727,567
2728,576
2729,581
2730,583
2731,596
2732,609
2733,621
2734,628
2735,631
2736,640
2737,641
2738,651
2739,653
2740,659
2741,658
2742,657
2743,666
2744,670
2745,671
2746,673
2747,678
2748,684
2749,693
2750,700
2751,701
2752,703
2753,704
2754,705
2755,706
2756,701
2757,698
2758,684
2759,690
2760,690
2761,703
2762,704
2763,706
2764,713
2765,710
2766,708
2767,708
2768,704
2769,704
2770,697
2771,697
2772,693
2773,689
2774,658
2775,664
2776,670
2777,669
2778,665
2779,665
2780,661
2781,654
2782,643
2783,635
2784,628
2785,620
2786,620
2787,618
2788,609
2789,603
2790,596
2791,588
2792,569
2793,551
2794,548
2795,540
2796,536
2797,530
2798,522
2799,505
2800,496
2801,485
2802,475
2803,455
2804,440
2805,202
2806,202
2807,204
2808,206
2809,207
2810,207
2811,210
2812,211
2813,212
2814,212
2815,215
2816,218
2817,219
2818,222
2819,225
2820,226
2821,228
2822,229
2823,227
2824,220
2825,218
2826,217
2827,212
2828,215
2829,219
2830,213
2831,213
2832,219
2833,227
2834,232
2835,238
2836,237
2837,237
2838,235
2839,237
2840,240
2841,238
2842,242
2843,240
2844,243
2845,249
2846,261
2847,266
2848,266
2849,272
2850,279
2851,278
2852,286
2853,294
2854,290
2855,291
2856,308
2857,313
2858,318
2859,326
2860,326
2861,333
2862,342
2863,345
2864,353
2865,359
2866,364
2867,369
2868,369
2869,372
2870,376
2871,376
2872,375
2873,371
2874,387
2875,391
2876,402
2877,409
2878,414
2879,420
2880,425
2881,431
2882,436
2883,441
2884,443
2885,452
2886,457
2887,466
2888,468
2889,478
2890,479
2891,482
2892,484
2893,490
2894,497
2895,503
2896,510
2897,514
2898,517
2899,517
2900,523
2901,530
2902,529
2903,533
2904,537
2905,542
2906,545
2907,545
2908,545
2909,556
2910,553
2911,552
2912,556
2913,557
2914,560
2915,562
2916,563
2917,563
2918,565
2919,565
2920,566
2921,565
2922,564
2923,562
2924,564
2925,567
2926,556
2927,554
2928,552
2929,544
2930,545
2931,541
2932,541
2933,540
2934,534
2935,520
2936,516
2937,481
2938,502
2939,507
2940,513
2941,507
2942,496
2943,495
2944,484
2945,483
2946,469
2947,467
2948,459
2949,456
2950,446
2951,422
2952,422
2953,421
2954,419
2955,411
2956,398
2957,388
2958,384
2959,379
2960,377
2961,368
2962,344
2963,343
2964,343
2965,341
2966,341
2967,337
2968,334
2969,327
2970,324
2971,320
