Position,LC012705_1_Solanum_lycopersicum_DNA__LTR_retrotransposon_CopiaSL_monotypic_Ch12_2s29__complete_sequence.fa_005
559,56
560,55
561,54
562,53
563,53
564,53
565,53
566,50
567,48
568,49
569,49
570,50
571,49
572,48
573,48
574,47
575,43
576,43
577,43
578,43
579,43
580,43
581,43
582,43
583,43
584,42
585,42
586,43
587,42
588,40
589,40
590,40
591,41
592,41
593,41
594,40
595,39
596,39
597,39
598,38
599,37
600,36
601,35
602,30
603,30
604,30
605,29
606,25
607,25
608,25
609,25
610,25
611,25
612,25
613,25
614,25
615,26
616,26
617,26
618,26
619,26
620,26
621,25
622,26
623,26
624,26
625,26
626,25
627,25
628,24
629,24
630,24
631,24
632,24
633,24
634,22
635,14
636,14
637,14
638,15
639,15
640,15
641,15
642,15
643,17
644,17
645,17
646,17
647,17
648,17
649,17
650,17
651,18
652,18
653,18
654,18
655,18
656,18
657,17
658,18
659,18
660,18
661,18
662,18
663,18
664,18
665,18
666,19
667,19
668,18
669,18
670,17
671,18
672,18
673,19
674,19
675,18
676,17
677,18
678,18
679,18
680,19
681,18
682,18
683,18
684,17
685,18
686,20
687,20
688,19
689,19
690,19
691,19
692,19
693,20
694,21
695,21
696,21
697,21
698,21
699,21
700,21
701,23
702,23
703,23
704,23
705,23
706,23
707,24
708,24
709,24
710,25
711,25
712,25
713,25
714,25
715,22
716,22
717,22
718,27
719,29
720,29
721,30
722,30
723,32
724,32
725,31
726,31
727,30
728,29
729,32
730,33
731,34
732,37
733,38
734,39
735,41
736,42
737,42
738,43
739,43
740,43
741,43
742,43
743,44
744,45
745,45
746,45
747,45
748,45
749,48
750,51
751,51
752,53
753,56
754,57
755,58
756,61
757,61
758,61
759,61
760,62
761,63
762,64
763,66
764,70
765,70
766,78
767,79
768,78
769,80
770,82
771,84
772,87
773,88
774,91
775,92
776,92
777,95
778,101
779,104
780,106
781,108
782,110
783,112
784,114
785,115
786,114
787,116
788,117
789,120
790,125
791,125
792,127
793,129
794,134
795,137
796,139
797,141
798,144
799,144
800,146
801,151
802,153
803,156
804,160
805,163
806,165
807,168
808,170
809,171
810,173
811,173
812,176
813,176
814,178
815,179
816,181
817,182
818,184
819,185
820,186
821,187
822,186
823,187
824,189
825,193
826,195
827,195
828,197
829,199
830,200
831,196
832,198
833,197
834,197
835,196
836,197
837,198
838,200
839,201
840,201
841,201
842,198
843,201
844,202
845,201
846,201
847,201
848,201
849,199
850,195
851,191
852,190
853,191
854,188
855,188
856,187
857,186
858,186
859,185
860,186
861,184
862,182
863,177
864,177
865,171
866,174
867,174
868,174
869,171
870,168
871,168
872,158
873,158
874,158
875,159
876,159
877,155
878,155
879,153
880,149
881,150
882,147
883,143
884,142
885,142
886,139
887,138
888,135
889,131
890,132
891,129
892,127
893,127
894,122
895,121
896,127
897,127
898,123
899,123
900,120
901,112
902,106
903,106
904,101
905,99
906,100
907,95
908,94
909,93
910,93
911,92
912,84
913,85
914,84
915,84
916,83
917,81
918,79
919,77
920,67
921,69
922,70
923,70
924,70
925,64
926,64
927,65
928,63
929,61
930,58
931,54
932,51
933,50
934,50
935,50
936,49
937,49
938,49
939,48
940,49
941,48
942,48
943,48
944,48
945,48
946,48
947,45
948,45
949,45
950,45
951,46
952,45
953,44
954,44
955,45
956,46
957,46
958,44
959,44
960,44
961,43
962,43
963,41
964,40
965,25
966,27
967,27
968,27
969,26
970,25
971,25
972,21
973,21
974,21
975,21
976,21
977,24
978,24
979,24
980,24
981,26
982,27
983,28
984,28
985,28
986,28
987,28
988,28
989,28
990,28
991,29
992,27
993,27
994,27
995,26
996,26
997,26
998,26
999,26
1000,26
1001,24
1002,23
1003,23
1004,23
1005,23
1006,23
1007,23
1008,23
1009,23
1010,23
1011,22
1012,21
1013,21
1014,21
1015,18
1016,18
1017,18
1018,18
1019,18
1020,18
1021,18
1022,18
1023,25
1024,25
1025,25
1026,25
1027,25
1028,25
1029,25
1030,25
1031,25
1032,25
1033,24
1034,24
1035,24
1036,24
1037,24
1038,24
1039,24
1040,24
1041,25
1042,25
1043,25
1044,25
1045,25
1046,97
1047,97
1048,99
1049,104
1050,105
1051,108
1052,109
1053,109
1054,108
1055,111
1056,115
1057,115
1058,116
1059,116
1060,116
1061,116
1062,115
1063,116
1064,117
1065,118
1066,117
1067,119
1068,119
1069,119
1070,119
1071,120
1072,121
1073,121
1074,118
1075,117
1076,117
1077,111
1078,111
1079,110
1080,110
1081,109
1082,109
1083,98
1084,98
1085,98
1086,98
1087,98
1088,98
1089,98
1090,98
1091,98
1092,97
1093,96
1094,88
1095,68
1096,68
1097,71
1098,71
1099,71
1100,72
1101,88
1102,90
1103,90
1104,90
1105,90
1106,91
1107,94
1108,95
1109,95
1110,94
1111,97
1112,98
1113,118
1114,119
1115,124
1116,125
1117,125
1118,126
1119,129
1120,132
1121,133
1122,136
1123,138
1124,138
1125,144
1126,145
1127,152
1128,153
1129,154
1130,154
1131,154
1132,155
1133,158
1134,158
1135,160
1136,163
1137,165
1138,166
1139,166
1140,166
1141,171
1142,171
1143,171
1144,171
1145,171
1146,176
1147,175
1148,178
1149,177
1150,179
1151,182
1152,186
1153,185
1154,186
1155,191
1156,187
1157,189
1158,191
1159,193
1160,195
1161,194
1162,195
1163,197
1164,197
1165,198
1166,201
1167,208
1168,210
1169,212
1170,215
1171,213
1172,218
1173,218
1174,219
1175,219
1176,223
1177,222
1178,226
1179,225
1180,228
1181,228
1182,233
1183,236
1184,236
1185,235
1186,239
1187,243
1188,243
1189,242
1190,238
1191,232
1192,232
1193,233
1194,234
1195,232
1196,231
1197,231
1198,230
1199,231
1200,229
1201,228
1202,225
1203,222
1204,226
1205,230
1206,230
1207,237
1208,236
1209,235
1210,237
1211,234
1212,235
1213,234
1214,233
1215,232
1216,226
1217,230
1218,230
1219,231
1220,231
1221,228
1222,228
1223,229
1224,228
1225,226
1226,224
1227,220
1228,219
1229,218
1230,217
1231,216
1232,211
1233,219
1234,220
1235,219
1236,216
1237,215
1238,215
1239,214
1240,213
1241,210
1242,210
1243,207
1244,206
1245,203
1246,202
1247,202
1248,199
1249,196
1250,193
1251,191
1252,189
1253,184
1254,178
1255,174
1256,172
1257,169
1258,171
1259,168
1260,167
1261,165
1262,166
1263,163
1264,164
1265,162
1266,159
1267,158
1268,161
1269,159
1270,159
1271,154
1272,154
1273,150
1274,143
1275,143
1276,144
1277,141
1278,138
1279,139
1280,138
1281,133
1282,129
1283,124
1284,122
1285,125
1286,116
1287,116
1288,116
1289,118
1290,117
1291,117
1292,115
1293,116
1294,117
1295,119
1296,119
1297,118
1298,117
1299,118
1300,117
1301,118
1302,116
1303,116
1304,113
1305,112
1306,112
1307,108
1308,109
1309,109
1310,109
1311,107
1312,104
1313,103
1314,101
1315,101
1316,100
1317,100
1318,99
1319,97
1320,96
1321,92
1322,93
1323,93
1324,93
1325,93
1326,96
1327,95
1328,93
1329,92
1330,92
1331,91
1332,89
1333,88
1334,86
1335,84
1336,84
1337,80
1338,80
1339,80
1340,80
1341,80
1342,80
1343,81
1344,78
1345,78
1346,76
1347,75
1348,74
1349,74
1350,62
1351,61
1352,56
1353,59
1354,60
1355,61
1356,39
1357,39
1358,39
1359,38
1360,36
1361,39
1362,39
1363,37
1364,35
1365,33
1366,33
1367,33
1368,33
1369,33
1370,33
1371,31
1372,31
1373,30
1374,30
1375,29
1376,28
1377,28
1378,28
1379,28
1380,28
1381,27
1382,27
1383,26
1384,19
1385,14
1386,14
1387,14
1388,14
1389,13
1390,13
1391,13
1392,13
1393,13
1394,13
1395,13
1396,13
1397,13
1398,13
1399,13
1400,13
1401,13
1402,13
1403,13
1404,13
1405,14
1406,14
1407,17
1408,17
1409,17
1410,17
1411,17
1412,8
1413,9
1414,9
1415,9
1416,9
1417,10
1418,10
1419,10
1420,10
1421,10
1422,10
1423,11
1424,11
1425,12
1426,12
1427,12
1428,50
1429,55
1430,55
1431,58
1432,58
1433,61
1434,63
1435,63
1436,63
1437,63
1438,63
1439,63
1440,64
1441,64
1442,64
1443,64
1444,64
1445,65
1446,65
1447,72
1448,72
1449,72
1450,72
1451,72
1452,72
1453,72
1454,73
1455,77
1456,77
1457,78
1458,78
1459,78
1460,78
1461,78
1462,78
1463,78
1464,78
1465,78
1466,78
1467,77
1468,74
1469,74
1470,74
1471,74
1472,76
1473,76
1474,79
1475,79
1476,79
1477,79
1478,80
1479,80
1480,80
1481,80
1482,80
1483,80
1484,80
1485,80
1486,80
1487,80
1488,80
1489,80
1490,80
1491,80
1492,80
1493,80
1494,80
1495,79
1496,78
1497,77
1498,77
1499,77
1500,77
1501,76
1502,76
1503,76
1504,53
1505,50
1506,50
1507,50
1508,48
1509,48
1510,48
1511,48
1512,48
1513,48
1514,47
1515,46
1516,42
1517,42
1518,42
1519,40
1520,39
1521,35
1522,18
1523,18
1524,18
1525,18
1526,18
1527,17
1528,17
1529,17
1530,17
1531,17
1532,16
1533,16
1534,16
1535,16
1536,16
1537,15
1538,14
1539,2
1540,2
1541,2
1542,2
1543,2
1544,2
1545,1
1546,1
1547,1
1548,1
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,1
2099,4
2100,4
2101,40
2102,55
2103,56
2104,57
2105,58
2106,61
2107,64
2108,65
2109,65
2110,67
2111,70
2112,71
2113,72
2114,76
2115,78
2116,81
2117,83
2118,84
2119,84
2120,84
2121,85
2122,86
2123,88
2124,89
2125,92
2126,94
2127,94
2128,96
2129,100
2130,101
2131,102
2132,102
2133,105
2134,107
2135,107
2136,108
2137,109
2138,110
2139,111
2140,111
2141,110
2142,110
2143,110
2144,110
2145,110
2146,110
2147,111
2148,111
2149,111
2150,111
2151,108
2152,110
2153,110
2154,110
2155,107
2156,107
2157,109
2158,108
2159,107
2160,107
2161,107
2162,106
2163,105
2164,105
2165,105
2166,106
2167,105
2168,105
2169,106
2170,106
2171,104
2172,98
2173,102
2174,102
2175,102
2176,102
2177,101
2178,98
2179,87
2180,91
2181,92
2182,93
2183,95
2184,98
2185,101
2186,103
2187,103
2188,105
2189,104
2190,104
2191,105
2192,107
2193,111
2194,113
2195,117
2196,119
2197,122
2198,123
2199,124
2200,130
2201,129
2202,129
2203,133
2204,142
2205,143
2206,148
2207,157
2208,163
2209,169
2210,175
2211,184
2212,184
2213,183
2214,173
2215,205
2216,211
2217,220
2218,227
2219,234
2220,234
2221,233
2222,223
2223,258
2224,268
2225,274
2226,281
2227,289
2228,290
2229,289
2230,290
2231,296
2232,296
2233,297
2234,303
2235,304
2236,305
2237,304
2238,304
2239,303
2240,318
2241,320
2242,321
2243,324
2244,325
2245,328
2246,330
2247,331
2248,330
2249,331
2250,332
2251,333
2252,333
2253,350
2254,352
2255,351
2256,357
2257,360
2258,361
2259,364
2260,365
2261,365
2262,366
2263,366
2264,369
2265,373
2266,376
2267,378
2268,378
2269,379
2270,379
2271,378
2272,377
2273,377
2274,375
2275,379
2276,381
2277,385
2278,384
2279,383
2280,380
2281,391
2282,395
2283,397
2284,400
2285,399
2286,396
2287,398
2288,397
2289,399
2290,414
2291,416
2292,416
2293,412
2294,411
2295,405
2296,404
2297,402
2298,400
2299,403
2300,400
2301,405
2302,392
2303,396
2304,402
2305,403
2306,382
2307,384
2308,391
2309,386
2310,379
2311,373
2312,363
2313,360
2314,355
2315,361
2316,352
2317,346
2318,349
2319,347
2320,346
2321,334
2322,317
2323,317
2324,290
2325,264
2326,264
2327,264
2328,318
2329,325
2330,336
2331,346
2332,358
2333,363
2334,365
2335,369
2336,376
2337,376
2338,381
2339,388
2340,397
2341,404
2342,413
2343,424
2344,427
2345,441
2346,438
2347,452
2348,459
2349,469
2350,474
2351,480
2352,483
2353,491
2354,503
2355,509
2356,513
2357,520
2358,524
2359,525
2360,534
2361,541
2362,547
2363,551
2364,558
2365,557
2366,562
2367,567
2368,573
2369,574
2370,579
2371,583
2372,587
2373,586
2374,586
2375,588
2376,590
2377,587
2378,591
2379,589
2380,584
2381,590
2382,593
2383,590
2384,589
2385,587
2386,586
2387,574
2388,588
2389,592
2390,592
2391,594
2392,596
2393,598
2394,598
2395,588
2396,589
2397,589
2398,592
2399,592
2400,586
2401,578
2402,578
2403,572
2404,574
2405,580
2406,581
2407,577
2408,575
2409,576
2410,573
2411,574
2412,570
2413,564
2414,556
2415,556
2416,543
2417,530
2418,534
2419,534
2420,539
2421,538
2422,515
2423,517
2424,519
2425,516
2426,511
2427,498
2428,488
2429,480
2430,482
2431,476
2432,470
2433,463
2434,451
2435,443
2436,446
2437,435
2438,435
2439,427
2440,418
2441,398
2442,394
2443,396
2444,386
2445,385
2446,376
2447,356
2448,358
2449,336
2450,338
2451,333
2452,313
2453,315
2454,309
2455,299
2456,302
2457,300
2458,298
2459,299
2460,290
2461,293
2462,287
2463,278
2464,252
2465,265
2466,269
2467,276
2468,287
2469,290
2470,288
2471,290
2472,293
2473,297
2474,297
2475,296
2476,320
2477,322
2478,325
2479,335
2480,333
2481,332
2482,329
2483,329
2484,317
2485,344
2486,344
2487,347
2488,343
2489,347
2490,350
2491,340
2492,342
2493,352
2494,354
2495,357
2496,361
2497,357
2498,358
2499,362
2500,361
2501,364
2502,367
2503,366
2504,366
2505,364
2506,371
2507,370
2508,373
2509,373
2510,381
2511,386
2512,390
2513,395
2514,396
2515,398
2516,405
2517,410
2518,415
2519,419
2520,414
2521,414
2522,415
2523,427
2524,424
2525,429
2526,434
2527,444
2528,444
2529,449
2530,448
2531,447
2532,447
2533,451
2534,453
2535,457
2536,459
2537,457
2538,457
2539,459
2540,458
2541,458
2542,463
2543,462
2544,455
2545,459
2546,459
2547,463
2548,467
2549,471
2550,477
2551,480
2552,471
2553,471
2554,471
2555,475
2556,474
2557,487
2558,487
2559,487
2560,492
2561,502
2562,506
2563,518
2564,518
2565,528
2566,537
2567,534
2568,524
2569,521
2570,488
2571,521
2572,536
2573,548
2574,558
2575,548
2576,558
2577,568
2578,576
2579,571
2580,569
2581,541
2582,553
2583,573
2584,590
2585,607
2586,613
2587,620
2588,621
2589,623
2590,640
2591,638
2592,647
2593,646
2594,648
2595,651
2596,648
2597,649
2598,646
2599,651
2600,646
2601,652
2602,657
2603,655
2604,647
2605,651
2606,653
2607,650
2608,650
2609,649
2610,647
2611,636
2612,626
2613,632
2614,634
2615,634
2616,632
2617,633
2618,625
2619,626
2620,624
2621,622
2622,620
2623,590
2624,602
2625,603
2626,610
2627,599
2628,599
2629,601
2630,600
2631,597
2632,594
2633,596
2634,594
2635,593
2636,590
2637,590
2638,589
2639,589
2640,593
2641,589
2642,588
2643,592
2644,593
2645,582
2646,576
2647,574
2648,571
2649,567
2650,562
2651,559
2652,557
2653,560
2654,544
2655,533
2656,530
2657,525
2658,515
2659,504
2660,508
2661,505
2662,505
2663,489
2664,483
2665,477
2666,463
2667,461
2668,456
2669,444
2670,404
2671,431
2672,435
2673,441
2674,436
2675,435
2676,432
2677,423
2678,415
2679,411
2680,409
2681,406
2682,405
2683,410
2684,405
2685,409
2686,416
2687,410
2688,411
2689,407
2690,411
2691,409
2692,406
2693,417
2694,416
2695,428
2696,439
2697,445
2698,453
2699,453
2700,457
2701,481
2702,498
2703,502
2704,536
2705,545
2706,552
2707,566
2708,567
2709,564
2710,562
2711,546
2712,595
2713,606
2714,625
2715,636
2716,642
2717,658
2718,664
2719,675
2720,690
2721,699
2722,712
2723,710
2724,726
2725,738
2726,737
2727,748
2728,752
2729,749
2730,758
2731,770
2732,789
2733,793
2734,805
2735,807
2736,818
2737,823
2738,840
2739,844
2740,844
2741,844
2742,843
2743,850
2744,851
2745,853
2746,852
2747,858
2748,865
2749,874
2750,873
2751,874
2752,876
2753,879
2754,879
2755,876
2756,875
2757,874
2758,860
2759,876
2760,877
2761,882
2762,877
2763,872
2764,872
2765,871
2766,866
2767,864
2768,860
2769,855
2770,845
2771,841
2772,835
2773,831
2774,809
2775,811
2776,813
2777,813
2778,809
2779,810
2780,804
2781,800
2782,792
2783,777
2784,763
2785,750
2786,741
2787,737
2788,726
2789,720
2790,707
2791,702
2792,681
2793,670
2794,662
2795,653
2796,645
2797,634
2798,622
2799,612
2800,593
2801,580
2802,545
2803,525
2804,551
2805,239
2806,242
2807,244
2808,244
2809,246
2810,247
2811,248
2812,252
2813,252
2814,254
2815,255
2816,256
2817,257
2818,261
2819,262
2820,265
2821,265
2822,266
2823,261
2824,247
2825,246
2826,241
2827,224
2828,225
2829,231
2830,231
2831,235
2832,245
2833,245
2834,246
2835,248
2836,249
2837,251
2838,249
2839,257
2840,267
2841,269
2842,269
2843,266
2844,273
2845,276
2846,296
2847,310
2848,317
2849,328
2850,331
2851,333
2852,340
2853,348
2854,350
2855,359
2856,370
2857,379
2858,385
2859,392
2860,398
2861,418
2862,433
2863,437
2864,444
2865,456
2866,462
2867,471
2868,477
2869,483
2870,491
2871,493
2872,495
2873,494
2874,522
2875,527
2876,538
2877,552
2878,557
2879,562
2880,566
2881,575
2882,584
2883,587
2884,591
2885,599
2886,605
2887,613
2888,615
2889,630
2890,635
2891,639
2892,643
2893,647
2894,657
2895,665
2896,667
2897,669
2898,674
2899,674
2900,680
2901,686
2902,685
2903,692
2904,699
2905,700
2906,700
2907,698
2908,700
2909,703
2910,702
2911,704
2912,714
2913,720
2914,721
2915,724
2916,729
2917,733
2918,735
2919,734
2920,734
2921,744
2922,747
2923,744
2924,745
2925,750
2926,749
2927,752
2928,753
2929,754
2930,753
2931,754
2932,753
2933,752
2934,747
2935,742
2936,737
2937,698
2938,726
2939,731
2940,728
2941,726
2942,725
2943,725
2944,707
2945,698
2946,686
2947,671
2948,670
2949,663
2950,655
2951,620
2952,624
2953,625
2954,626
2955,618
2956,616
2957,600
2958,596
2959,594
2960,579
2961,564
2962,540
2963,535
2964,530
2965,525
2966,524
2967,514
2968,505
2969,491
2970,489
2971,481
