Position,LC012705_1_Solanum_lycopersicum_DNA__LTR_retrotransposon_CopiaSL_monotypic_Ch12_2s29__complete_sequence.fa_008
773,118
774,117
775,117
776,118
777,119
778,124
779,126
780,133
781,135
782,138
783,140
784,141
785,141
786,145
787,145
788,148
789,150
790,154
791,155
792,156
793,159
794,164
795,164
796,164
797,163
798,165
799,167
800,168
801,168
802,170
803,169
804,171
805,173
806,173
807,178
808,190
809,190
810,191
811,192
812,193
813,193
814,195
815,194
816,194
817,196
818,195
819,194
820,194
821,193
822,193
823,193
824,195
825,195
826,195
827,196
828,196
829,197
830,196
831,196
832,198
833,198
834,200
835,201
836,207
837,207
838,209
839,210
840,210
841,208
842,199
843,203
844,207
845,206
846,205
847,205
848,205
849,205
850,207
851,204
852,201
853,202
854,203
855,203
856,203
857,205
858,207
859,208
860,202
861,206
862,204
863,203
864,201
865,188
866,191
867,192
868,193
869,192
870,190
871,189
872,169
873,174
874,175
875,180
876,182
877,183
878,185
879,186
880,186
881,184
882,184
883,178
884,178
885,176
886,178
887,178
888,170
889,171
890,171
891,171
892,171
893,170
894,164
895,162
896,175
897,177
898,172
899,170
900,170
901,166
902,162
903,160
904,161
905,158
906,156
907,151
908,149
909,146
910,146
911,144
912,138
913,138
914,138
915,139
916,138
917,138
918,137
919,137
920,134
921,139
922,140
923,140
924,140
925,139
926,137
927,135
928,137
929,136
930,136
931,132
932,128
933,129
934,129
935,129
936,129
937,125
938,124
939,124
940,124
941,120
942,118
943,118
944,118
945,117
946,116
947,107
948,109
949,110
950,110
951,109
952,109
953,106
954,106
955,106
956,103
957,103
958,102
959,98
960,96
961,92
962,92
963,66
964,64
965,44
966,45
967,45
968,44
969,44
970,42
971,42
972,28
973,28
974,28
975,28
976,28
977,32
978,32
979,32
980,32
981,34
982,34
983,35
984,36
985,36
986,36
987,37
988,37
989,36
990,36
991,36
992,33
993,33
994,32
995,31
996,33
997,32
998,32
999,32
1000,31
1001,26
1002,26
1003,26
1004,26
1005,27
1006,27
1007,27
1008,27
1009,27
1010,27
1011,27
1012,26
1013,26
1014,25
1015,19
1016,19
1017,19
1018,19
1019,19
1020,19
1021,19
1022,19
1023,26
1024,26
1025,26
1026,26
1027,26
1028,26
1029,26
1030,26
1031,26
1032,27
1033,25
1034,25
1035,25
1036,25
1037,23
1038,23
1039,23
1040,23
1041,23
1042,23
1043,24
1044,23
1045,23
1046,76
1047,77
1048,78
1049,78
1050,79
1051,78
1052,79
1053,79
1054,80
1055,80
1056,80
1057,81
1058,81
1059,81
1060,81
1061,81
1062,81
1063,81
1064,81
1065,80
1066,77
1067,77
1068,77
1069,79
1070,79
1071,80
1072,79
1073,79
1074,77
1075,75
1076,73
1077,73
1078,73
1079,73
1080,72
1081,69
1082,68
1083,57
1084,57
1085,57
1086,57
1087,58
1088,58
1089,58
1090,57
1091,57
1092,56
1093,55
1094,54
1095,41
1096,41
1097,43
1098,43
1099,43
1100,43
1101,47
1102,47
1103,47
1104,46
1105,46
1106,46
1107,48
1108,48
1109,48
1110,48
1111,48
1112,52
1113,64
1114,65
1115,72
1116,73
1117,73
1118,73
1119,74
1120,77
1121,77
1122,80
1123,80
1124,80
1125,80
1126,82
1127,83
1128,85
1129,82
1130,85
1131,89
1132,92
1133,95
1134,94
1135,96
1136,99
1137,95
1138,99
1139,100
1140,104
1141,105
1142,104
1143,110
1144,109
1145,110
1146,109
1147,107
1148,108
1149,108
1150,109
1151,107
1152,109
1153,111
1154,111
1155,112
1156,113
1157,112
1158,112
1159,114
1160,115
1161,116
1162,117
1163,121
1164,121
1165,121
1166,122
1167,125
1168,127
1169,128
1170,130
1171,130
1172,133
1173,135
1174,136
1175,136
1176,143
1177,142
1178,146
1179,148
1180,154
1181,155
1182,156
1183,155
1184,154
1185,155
1186,155
1187,155
1188,153
1189,150
1190,145
1191,145
1192,148
1193,149
1194,152
1195,151
1196,149
1197,151
1198,152
1199,154
1200,155
1201,154
1202,153
1203,147
1204,148
1205,150
1206,152
1207,156
1208,156
1209,156
1210,158
1211,158
1212,155
1213,155
1214,154
1215,153
1216,151
1217,157
1218,157
1219,159
1220,162
1221,163
1222,163
1223,163
1224,164
1225,162
1226,160
1227,158
1228,157
1229,158
1230,159
1231,157
1232,154
1233,154
1234,155
1235,155
1236,162
1237,161
1238,162
1239,161
1240,158
1241,157
1242,156
1243,152
1244,149
1245,148
1246,148
1247,148
1248,146
1249,146
1250,144
1251,145
1252,144
1253,144
1254,144
1255,144
1256,141
1257,140
1258,140
1259,139
1260,138
1261,136
1262,133
1263,130
1264,130
1265,130
1266,127
1267,122
1268,123
1269,122
1270,120
1271,115
1272,116
1273,116
1274,106
1275,99
1276,99
1277,99
1278,99
1279,98
1280,97
1281,96
1282,95
1283,93
1284,90
1285,89
1286,86
1287,87
1288,89
1289,90
1290,87
1291,87
1292,84
1293,85
1294,86
1295,85
1296,84
1297,82
1298,81
1299,80
1300,77
1301,77
1302,77
1303,77
1304,77
1305,73
1306,73
1307,71
1308,71
1309,69
1310,69
1311,68
1312,68
1313,68
1314,66
1315,63
1316,61
1317,59
1318,58
1319,57
1320,57
1321,54
1322,54
1323,54
1324,54
1325,54
1326,56
1327,52
1328,52
1329,51
1330,51
1331,51
1332,49
1333,48
1334,47
1335,43
1336,42
1337,42
1338,42
1339,42
1340,42
1341,40
1342,37
1343,37
1344,37
1345,37
1346,37
1347,37
1348,36
1349,29
1350,27
1351,26
1352,25
1353,26
1354,27
1355,26
1356,18
1357,18
1358,18
1359,18
1360,18
1361,18
1362,18
1363,18
1364,18
1365,18
1366,17
1367,17
1368,17
1369,17
1370,17
1371,17
1372,17
1373,17
1374,17
1375,16
1376,16
1377,16
1378,16
1379,16
1380,16
1381,16
1382,15
1383,15
1384,10
1385,3
1386,3
1387,3
1388,3
1389,3
1390,3
1391,3
1392,3
1393,3
1394,3
1395,3
1396,3
1397,3
1398,3
1399,3
1400,3
1401,3
1402,3
1403,3
1404,3
1405,3
1406,3
1407,3
1408,3
1409,3
1410,3
1411,3
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,19
1429,20
1430,21
1431,21
1432,21
1433,21
1434,21
1435,21
1436,21
1437,21
1438,21
1439,21
1440,21
1441,21
1442,21
1443,21
1444,21
1445,21
1446,21
1447,23
1448,23
1449,23
1450,24
1451,24
1452,24
1453,24
1454,24
1455,24
1456,25
1457,25
1458,25
1459,25
1460,25
1461,25
1462,25
1463,25
1464,25
1465,25
1466,25
1467,25
1468,25
1469,25
1470,25
1471,25
1472,25
1473,25
1474,32
1475,32
1476,32
1477,32
1478,32
1479,32
1480,32
1481,32
1482,32
1483,32
1484,32
1485,32
1486,32
1487,32
1488,32
1489,32
1490,32
1491,32
1492,32
1493,32
1494,32
1495,32
1496,32
1497,32
1498,32
1499,31
1500,31
1501,30
1502,29
1503,29
1504,19
1505,19
1506,19
1507,19
1508,19
1509,19
1510,19
1511,19
1512,18
1513,18
1514,18
1515,17
1516,17
1517,15
1518,14
1519,14
1520,13
1521,13
1522,4
1523,4
1524,4
1525,4
1526,4
1527,4
1528,4
1529,4
1530,4
1531,4
1532,4
1533,4
1534,4
1535,4
1536,4
1537,4
1538,4
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,6
2100,6
2101,31
2102,56
2103,57
2104,58
2105,60
2106,60
2107,60
2108,60
2109,61
2110,61
2111,64
2112,65
2113,66
2114,72
2115,73
2116,74
2117,74
2118,75
2119,76
2120,76
2121,76
2122,79
2123,80
2124,81
2125,82
2126,82
2127,83
2128,85
2129,86
2130,86
2131,87
2132,88
2133,89
2134,89
2135,88
2136,87
2137,88
2138,86
2139,85
2140,85
2141,83
2142,83
2143,82
2144,83
2145,83
2146,82
2147,82
2148,83
2149,83
2150,83
2151,80
2152,81
2153,82
2154,83
2155,82
2156,82
2157,82
2158,82
2159,87
2160,87
2161,87
2162,88
2163,88
2164,89
2165,90
2166,92
2167,93
2168,93
2169,93
2170,92
2171,90
2172,86
2173,89
2174,90
2175,92
2176,92
2177,92
2178,91
2179,83
2180,85
2181,85
2182,85
2183,87
2184,86
2185,87
2186,87
2187,88
2188,88
2189,87
2190,85
2191,85
2192,85
2193,87
2194,87
2195,88
2196,85
2197,86
2198,87
2199,90
2200,92
2201,93
2202,91
2203,91
2204,96
2205,96
2206,101
2207,103
2208,107
2209,113
2210,113
2211,111
2212,111
2213,110
2214,107
2215,122
2216,123
2217,127
2218,131
2219,134
2220,133
2221,131
2222,129
2223,140
2224,142
2225,147
2226,151
2227,150
2228,152
2229,152
2230,152
2231,152
2232,152
2233,151
2234,152
2235,151
2236,151
2237,151
2238,152
2239,152
2240,153
2241,153
2242,155
2243,154
2244,153
2245,153
2246,153
2247,153
2248,152
2249,152
2250,152
2251,151
2252,148
2253,153
2254,152
2255,152
2256,154
2257,154
2258,155
2259,157
2260,157
2261,156
2262,156
2263,156
2264,156
2265,157
2266,156
2267,158
2268,159
2269,161
2270,160
2271,161
2272,158
2273,161
2274,159
2275,159
2276,163
2277,164
2278,164
2279,164
2280,164
2281,165
2282,164
2283,164
2284,163
2285,166
2286,164
2287,164
2288,160
2289,160
2290,160
2291,159
2292,158
2293,158
2294,158
2295,158
2296,156
2297,156
2298,154
2299,150
2300,151
2301,151
2302,146
2303,147
2304,147
2305,147
2306,139
2307,140
2308,140
2309,137
2310,139
2311,134
2312,128
2313,124
2314,122
2315,121
2316,110
2317,109
2318,109
2319,106
2320,105
2321,103
2322,97
2323,96
2324,93
2325,84
2326,84
2327,84
2328,93
2329,94
2330,102
2331,104
2332,109
2333,112
2334,114
2335,114
2336,116
2337,117
2338,116
2339,116
2340,119
2341,122
2342,123
2343,127
2344,129
2345,129
2346,133
2347,136
2348,135
2349,136
2350,136
2351,136
2352,139
2353,139
2354,139
2355,140
2356,142
2357,141
2358,142
2359,144
2360,145
2361,144
2362,147
2363,148
2364,148
2365,151
2366,150
2367,150
2368,152
2369,152
2370,154
2371,155
2372,158
2373,157
2374,158
2375,157
2376,159
2377,159
2378,163
2379,163
2380,161
2381,162
2382,159
2383,160
2384,160
2385,158
2386,158
2387,157
2388,162
2389,162
2390,162
2391,162
2392,163
2393,163
2394,158
2395,157
2396,155
2397,155
2398,154
2399,154
2400,152
2401,150
2402,150
2403,148
2404,148
2405,148
2406,150
2407,150
2408,149
2409,150
2410,150
2411,151
2412,152
2413,150
2414,149
2415,149
2416,148
2417,145
2418,150
2419,151
2420,153
2421,153
2422,146
2423,148
2424,149
2425,147
2426,145
2427,147
2428,146
2429,143
2430,143
2431,139
2432,136
2433,135
2434,133
2435,130
2436,130
2437,131
2438,130
2439,125
2440,124
2441,122
2442,120
2443,118
2444,119
2445,118
2446,116
2447,118
2448,118
2449,116
2450,117
2451,115
2452,113
2453,113
2454,111
2455,112
2456,114
2457,115
2458,116
2459,119
2460,116
2461,117
2462,115
2463,112
2464,103
2465,107
2466,108
2467,110
2468,116
2469,117
2470,120
2471,117
2472,117
2473,115
2474,114
2475,113
2476,113
2477,112
2478,113
2479,116
2480,117
2481,118
2482,117
2483,116
2484,113
2485,118
2486,118
2487,116
2488,116
2489,117
2490,121
2491,120
2492,119
2493,124
2494,124
2495,124
2496,125
2497,127
2498,127
2499,130
2500,130
2501,132
2502,132
2503,132
2504,131
2505,132
2506,132
2507,133
2508,133
2509,135
2510,136
2511,136
2512,135
2513,137
2514,137
2515,138
2516,140
2517,138
2518,137
2519,138
2520,141
2521,142
2522,142
2523,143
2524,144
2525,144
2526,146
2527,146
2528,146
2529,147
2530,147
2531,147
2532,146
2533,147
2534,147
2535,145
2536,149
2537,148
2538,149
2539,147
2540,147
2541,148
2542,148
2543,148
2544,148
2545,148
2546,145
2547,145
2548,145
2549,144
2550,144
2551,147
2552,146
2553,144
2554,143
2555,144
2556,145
2557,145
2558,145
2559,142
2560,143
2561,146
2562,147
2563,148
2564,148
2565,150
2566,148
2567,146
2568,145
2569,144
2570,132
2571,142
2572,145
2573,148
2574,151
2575,150
2576,155
2577,159
2578,160
2579,159
2580,158
2581,151
2582,154
2583,159
2584,166
2585,174
2586,175
2587,180
2588,180
2589,181
2590,186
2591,187
2592,192
2593,195
2594,196
2595,195
2596,192
2597,191
2598,190
2599,190
2600,191
2601,192
2602,196
2603,196
2604,197
2605,197
2606,198
2607,198
2608,197
2609,194
2610,195
2611,197
2612,192
2613,192
2614,191
2615,189
2616,186
2617,184
2618,184
2619,182
2620,177
2621,176
2622,176
2623,173
2624,177
2625,177
2626,179
2627,179
2628,180
2629,180
2630,182
2631,182
2632,181
2633,179
2634,178
2635,179
2636,179
2637,179
2638,179
2639,178
2640,178
2641,176
2642,188
2643,186
2644,186
2645,187
2646,186
2647,185
2648,183
2649,184
2650,184
2651,177
2652,177
2653,175
2654,172
2655,168
2656,168
2657,168
2658,163
2659,164
2660,166
2661,166
2662,166
2663,162
2664,160
2665,157
2666,153
2667,151
2668,150
2669,145
2670,132
2671,136
2672,137
2673,136
2674,137
2675,136
2676,132
2677,130
2678,129
2679,127
2680,128
2681,125
2682,119
2683,115
2684,112
2685,106
2686,105
2687,108
2688,106
2689,105
2690,98
2691,96
2692,93
2693,98
2694,96
2695,99
2696,102
2697,99
2698,100
2699,101
2700,105
2701,109
2702,108
2703,109
2704,115
2705,115
2706,116
2707,118
2708,116
2709,116
2710,115
2711,111
2712,128
2713,130
2714,134
2715,131
2716,140
2717,149
2718,152
2719,152
2720,162
2721,165
2722,168
2723,168
2724,171
2725,177
2726,178
2727,183
2728,183
2729,184
2730,188
2731,190
2732,193
2733,196
2734,197
2735,198
2736,201
2737,201
2738,206
2739,215
2740,217
2741,218
2742,219
2743,220
2744,220
2745,222
2746,220
2747,219
2748,220
2749,221
2750,221
2751,223
2752,225
2753,228
2754,225
2755,225
2756,224
2757,222
2758,220
2759,224
2760,224
2761,226
2762,228
2763,229
2764,231
2765,231
2766,231
2767,231
2768,230
2769,230
2770,229
2771,229
2772,227
2773,225
2774,220
2775,221
2776,221
2777,221
2778,222
2779,222
2780,222
2781,221
2782,219
2783,216
2784,215
2785,213
2786,212
2787,209
2788,206
2789,206
2790,203
2791,202
2792,198
2793,196
2794,196
2795,193
2796,193
2797,189
2798,187
2799,184
2800,179
2801,178
2802,161
2803,158
2804,194
2805,98
2806,98
2807,98
2808,100
2809,101
2810,101
2811,102
2812,103
2813,103
2814,105
2815,106
2816,106
2817,106
2818,109
2819,111
2820,112
2821,114
2822,115
2823,114
2824,112
2825,110
2826,109
2827,107
2828,104
2829,98
2830,97
2831,99
2832,97
2833,97
2834,102
2835,109
2836,112
2837,114
2838,113
2839,116
2840,117
2841,116
2842,116
2843,112
2844,117
2845,115
2846,123
2847,126
2848,128
2849,131
2850,129
2851,129
2852,129
2853,130
2854,130
2855,129
2856,134
2857,132
2858,133
2859,137
2860,140
2861,144
2862,150
2863,151
2864,152
2865,151
2866,151
2867,152
2868,151
2869,154
2870,158
2871,158
2872,159
2873,155
2874,163
2875,161
2876,164
2877,169
2878,173
2879,175
2880,177
2881,176
2882,175
2883,176
2884,177
2885,180
2886,181
2887,182
2888,181
2889,184
2890,183
2891,183
2892,185
2893,187
2894,191
2895,196
2896,195
2897,194
2898,194
2899,195
2900,195
2901,196
2902,197
2903,200
2904,199
2905,199
2906,198
2907,198
2908,199
2909,200
2910,196
2911,197
2912,199
2913,199
2914,200
2915,201
2916,201
2917,200
2918,200
2919,200
2920,200
2921,198
2922,201
2923,203
2924,203
2925,203
2926,202
2927,203
2928,204
2929,205
2930,204
2931,205
2932,206
2933,208
2934,204
2935,198
2936,196
2937,188
2938,201
2939,203
2940,203
2941,203
2942,200
2943,201
2944,198
2945,199
2946,196
2947,193
2948,192
2949,190
2950,190
2951,181
2952,183
2953,189
2954,190
2955,190
2956,190
2957,186
2958,185
2959,185
2960,181
2961,180
2962,176
2963,177
2964,176
2965,176
2966,177
2967,173
2968,173
2969,168
2970,169
2971,169
