Position,EU195798_2_Solanum_lycopersicum_retrotransposon_Kielia__complete_sequence.fa_001
592,43
593,43
594,43
595,42
596,41
597,41
598,41
599,40
600,39
601,37
602,37
603,37
604,36
605,36
606,36
607,34
608,34
609,34
610,34
611,34
612,34
613,35
614,35
615,35
616,35
617,35
618,34
619,34
620,33
621,34
622,34
623,34
624,34
625,34
626,35
627,37
628,38
629,37
630,38
631,39
632,40
633,40
634,40
635,40
636,40
637,40
638,40
639,40
640,41
641,41
642,40
643,39
644,41
645,33
646,32
647,32
648,33
649,34
650,35
651,36
652,35
653,35
654,35
655,32
656,32
657,34
658,34
659,34
660,34
661,34
662,32
663,34
664,36
665,37
666,38
667,35
668,35
669,35
670,36
671,36
672,37
673,36
674,36
675,38
676,38
677,38
678,38
679,38
680,38
681,38
682,38
683,38
684,40
685,40
686,40
687,41
688,41
689,41
690,41
691,41
692,41
693,41
694,41
695,44
696,44
697,44
698,44
699,46
700,47
701,47
702,47
703,48
704,48
705,49
706,49
707,49
708,50
709,50
710,51
711,51
712,52
713,51
714,52
715,53
716,53
717,51
718,51
719,51
720,52
721,51
722,50
723,51
724,51
725,54
726,53
727,52
728,49
729,49
730,48
731,48
732,51
733,52
734,55
735,55
736,51
737,51
738,51
739,49
740,49
741,48
742,47
743,47
744,46
745,46
746,47
747,46
748,45
749,45
750,44
751,44
752,44
753,44
754,44
755,43
756,42
757,42
758,42
759,42
760,40
761,40
762,39
763,39
764,38
765,38
766,37
767,37
768,37
769,38
770,38
771,38
772,38
773,39
774,38
775,38
776,37
777,37
778,38
779,40
780,40
781,38
782,39
783,44
784,45
785,48
786,52
787,56
788,58
789,66
790,67
791,72
792,76
793,80
794,84
795,85
796,85
797,98
798,101
799,108
800,113
801,121
802,127
803,136
804,135
805,135
806,133
807,161
808,162
809,170
810,170
811,172
812,175
813,175
814,173
815,175
816,175
817,175
818,177
819,178
820,179
821,179
822,180
823,179
824,180
825,182
826,179
827,179
828,180
829,181
830,181
831,180
832,180
833,179
834,180
835,180
836,178
837,178
838,178
839,178
840,178
841,178
842,178
843,178
844,177
845,177
846,177
847,177
848,177
849,177
850,177
851,177
852,177
853,177
854,177
855,177
856,177
857,177
858,177
859,177
860,177
861,178
862,178
863,178
864,178
865,178
866,178
867,181
868,181
869,178
870,178
871,178
872,179
873,179
874,179
875,180
876,178
877,179
878,178
879,177
880,176
881,176
882,173
883,171
884,170
885,164
886,162
887,157
888,153
889,147
890,145
891,141
892,138
893,136
894,129
895,127
896,126
897,118
898,113
899,104
900,99
901,92
902,87
903,78
904,71
905,60
906,52
907,52
908,50
909,47
910,46
911,45
912,42
913,41
914,41
915,40
916,42
917,41
918,42
919,41
920,39
921,37
922,37
923,36
924,37
925,36
926,36
927,36
928,35
929,36
930,37
931,36
932,36
933,36
934,37
935,37
936,37
937,38
938,38
939,38
940,39
941,40
942,41
943,43
944,45
945,45
946,47
947,47
948,48
949,49
950,48
951,48
952,50
953,50
954,50
955,49
956,49
957,54
958,54
959,55
960,57
961,58
962,60
963,61
964,62
965,61
966,62
967,60
968,61
969,59
970,60
971,60
972,60
973,60
974,59
975,59
976,59
977,60
978,60
979,59
980,59
981,59
982,60
983,60
984,60
985,60
986,60
987,60
988,60
989,60
990,60
991,60
992,58
993,58
994,58
995,58
996,58
997,59
998,58
999,58
1000,58
1001,58
1002,57
1003,57
1004,57
1005,57
1006,55
1007,55
1008,53
1009,52
1010,53
1011,53
1012,53
1013,52
1014,51
1015,51
1016,49
1017,45
1018,45
1019,44
1020,44
1021,45
1022,43
1023,41
1024,41
1025,41
1026,41
1027,41
1028,40
1029,40
1030,40
1031,40
1032,40
1033,38
1034,37
1035,37
1036,37
1037,36
1038,35
1039,35
1040,34
1041,34
1042,33
1043,29
1044,28
1045,28
1046,28
1047,28
1048,28
1049,27
1050,25
1051,25
1052,25
1053,24
1054,20
1055,20
1056,19
1057,20
1058,20
1059,19
1060,16
1061,16
1062,17
1063,16
1064,16
1065,16
1066,17
1067,18
1068,15
1069,14
1070,14
1071,14
1072,14
1073,14
1074,14
1075,14
1076,14
1077,14
1078,16
1079,16
1080,17
1081,17
1082,17
1083,20
1084,20
1085,20
1086,21
1087,21
1088,21
1089,21
1090,25
1091,25
1092,25
1093,25
1094,26
1095,27
1096,28
1097,29
1098,31
1099,34
1100,37
1101,40
1102,41
1103,42
1104,42
1105,44
1106,45
1107,45
1108,47
1109,52
1110,55
1111,57
1112,59
1113,64
1114,70
1115,75
1116,79
1117,82
1118,85
1119,87
1120,88
1121,88
1122,89
1123,95
1124,95
1125,96
1126,97
1127,100
1128,100
1129,100
1130,103
1131,104
1132,107
1133,108
1134,110
1135,111
1136,118
1137,121
1138,122
1139,123
1140,124
1141,126
1142,129
1143,134
1144,140
1145,142
1146,145
1147,146
1148,151
1149,153
1150,154
1151,159
1152,162
1153,164
1154,165
1155,169
1156,171
1157,172
1158,172
1159,172
1160,173
1161,173
1162,171
1163,171
1164,172
1165,172
1166,171
1167,171
1168,170
1169,171
1170,174
1171,175
1172,176
1173,176
1174,177
1175,177
1176,180
1177,178
1178,179
1179,180
1180,179
1181,179
1182,180
1183,179
1184,179
1185,179
1186,178
1187,178
1188,180
1189,179
1190,176
1191,177
1192,177
1193,177
1194,177
1195,174
1196,171
1197,171
1198,168
1199,161
1200,160
1201,159
1202,156
1203,157
1204,157
1205,157
1206,156
1207,151
1208,150
1209,149
1210,142
1211,142
1212,139
1213,137
1214,133
1215,127
1216,123
1217,122
1218,120
1219,120
1220,118
1221,120
1222,124
1223,126
1224,128
1225,129
1226,133
1227,133
1228,136
1229,140
1230,140
1231,140
1232,145
1233,147
1234,146
1235,147
1236,142
1237,139
1238,133
1239,134
1240,134
1241,119
1242,119
1243,119
1244,109
1245,115
1246,115
1247,117
1248,109
1249,109
1250,109
1251,111
1252,110
1253,105
1254,105
1255,106
1256,105
1257,105
1258,107
1259,107
1260,106
1261,106
1262,106
1263,109
1264,108
1265,108
1266,107
1267,107
1268,107
1269,103
1270,102
1271,101
1272,102
1273,102
1274,102
1275,101
1276,97
1277,96
1278,95
1279,96
1280,96
1281,97
1282,98
1283,98
1284,98
1285,98
1286,99
1287,98
1288,99
1289,100
1290,101
1291,102
1292,104
1293,103
1294,103
1295,102
1296,104
1297,109
1298,110
1299,110
1300,110
1301,111
1302,112
1303,113
1304,113
1305,112
1306,114
1307,115
1308,115
1309,115
1310,115
1311,115
1312,117
1313,118
1314,118
1315,119
1316,120
1317,120
1318,121
1319,119
1320,117
1321,119
1322,114
1323,113
1324,111
1325,112
1326,107
1327,107
1328,107
1329,91
1330,92
1331,92
1332,93
1333,91
1334,93
1335,95
1336,102
1337,105
1338,108
1339,108
1340,109
1341,111
1342,111
1343,113
1344,111
1345,114
1346,116
1347,117
1348,118
1349,117
1350,117
1351,112
1352,111
1353,111
1354,109
1355,109
1356,109
1357,109
1358,109
1359,105
1360,106
1361,106
1362,106
1363,105
1364,104
1365,104
1366,105
1367,104
1368,103
1369,103
1370,104
1371,106
1372,106
1373,106
1374,107
1375,107
1376,108
1377,109
1378,109
1379,109
1380,108
1381,108
1382,108
1383,108
1384,108
1385,107
1386,113
1387,112
1388,112
1389,114
1390,114
1391,113
1392,112
1393,112
1394,112
1395,114
1396,105
1397,106
1398,106
1399,106
1400,106
1401,107
1402,107
1403,106
1404,106
1405,107
1406,105
1407,105
1408,105
1409,106
1410,102
1411,100
1412,99
1413,99
1414,98
1415,93
1416,93
1417,93
1418,94
1419,91
1420,92
1421,92
1422,92
1423,92
1424,93
1425,95
1426,96
1427,96
1428,97
1429,99
1430,99
1431,92
1432,93
1433,90
1434,90
1435,85
1436,84
1437,82
1438,78
1439,78
1440,81
1441,82
1442,80
1443,82
1444,84
1445,86
1446,87
1447,89
1448,90
1449,95
1450,95
1451,93
1452,94
1453,97
1454,97
1455,97
1456,100
1457,100
1458,103
1459,105
1460,106
1461,107
1462,108
1463,111
1464,112
1465,112
1466,113
1467,115
1468,116
1469,118
1470,118
1471,117
1472,117
1473,120
1474,122
1475,124
1476,123
1477,129
1478,130
1479,130
1480,131
1481,135
1482,132
1483,131
1484,132
1485,132
1486,132
1487,140
1488,140
1489,144
1490,145
1491,146
1492,146
1493,146
1494,146
1495,151
1496,156
1497,158
1498,158
1499,163
1500,163
1501,165
1502,166
1503,168
1504,168
1505,167
1506,168
1507,166
1508,167
1509,166
1510,173
1511,190
1512,194
1513,207
1514,214
1515,216
1516,219
1517,224
1518,227
1519,224
1520,234
1521,240
1522,239
1523,241
1524,242
1525,245
1526,246
1527,246
1528,247
1529,251
1530,257
1531,258
1532,259
1533,258
1534,261
1535,261
1536,260
1537,258
1538,264
1539,265
1540,266
1541,268
1542,267
1543,268
1544,263
1545,262
1546,263
1547,263
1548,263
1549,259
1550,256
1551,257
1552,257
1553,255
1554,255
1555,254
1556,250
1557,251
1558,250
1559,249
1560,248
1561,244
1562,243
1563,242
1564,242
1565,241
1566,236
1567,235
1568,236
1569,237
1570,234
1571,231
1572,233
1573,231
1574,228
1575,231
1576,229
1577,228
1578,217
1579,225
1580,226
1581,226
1582,226
1583,225
1584,225
1585,224
1586,221
1587,219
1588,218
1589,218
1590,217
1591,217
1592,215
1593,216
1594,215
1595,212
1596,211
1597,211
1598,206
1599,206
1600,212
1601,211
1602,216
1603,221
1604,221
1605,222
1606,224
1607,218
1608,222
1609,226
1610,231
1611,226
1612,220
1613,217
1614,212
1615,213
1616,211
1617,206
1618,201
1619,204
1620,200
1621,195
1622,194
1623,193
1624,190
1625,186
1626,185
1627,184
1628,180
1629,179
1630,176
1631,175
1632,171
1633,171
1634,170
1635,169
1636,170
1637,169
1638,170
1639,170
1640,168
1641,168
1642,169
1643,170
1644,172
1645,173
1646,173
1647,174
1648,173
1649,173
1650,175
1651,175
1652,175
1653,177
1654,178
1655,180
1656,180
1657,179
1658,176
1659,177
1660,178
1661,178
1662,178
1663,178
1664,177
1665,176
1666,176
1667,176
1668,178
1669,176
1670,177
1671,175
1672,174
1673,173
1674,165
1675,166
1676,167
1677,168
1678,163
1679,163
1680,164
1681,164
1682,165
1683,163
1684,162
1685,161
1686,158
1687,155
1688,154
1689,154
1690,154
1691,152
1692,150
1693,152
1694,150
1695,150
1696,148
1697,150
1698,144
1699,142
1700,119
1701,125
1702,126
1703,130
1704,129
1705,125
1706,121
1707,116
1708,113
1709,107
1710,105
1711,110
1712,110
1713,112
1714,111
1715,112
1716,116
1717,115
1718,111
1719,111
1720,113
1721,113
1722,111
1723,111
1724,112
1725,113
1726,114
1727,113
1728,114
1729,111
1730,115
1731,114
1732,114
1733,117
1734,117
1735,118
1736,120
1737,117
1738,114
1739,113
1740,112
1741,113
1742,112
1743,110
1744,107
1745,109
1746,117
1747,124
1748,124
1749,123
1750,122
1751,122
1752,117
1753,118
1754,118
1755,157
1756,163
1757,166
1758,168
1759,174
1760,178
1761,183
1762,186
1763,192
1764,193
1765,198
1766,200
1767,202
1768,202
1769,205
1770,209
1771,214
1772,214
1773,215
1774,215
1775,216
1776,217
1777,217
1778,219
1779,219
1780,219
1781,223
1782,223
1783,223
1784,224
1785,225
1786,226
1787,227
1788,227
1789,229
1790,228
1791,227
1792,226
1793,227
1794,228
1795,229
1796,227
1797,226
1798,228
1799,227
1800,224
1801,223
1802,216
1803,219
1804,223
1805,224
1806,222
1807,223
1808,226
1809,222
1810,219
1811,218
1812,217
1813,215
1814,212
1815,214
1816,209
1817,207
1818,207
1819,204
1820,204
1821,205
1822,205
1823,209
1824,208
1825,208
1826,209
1827,209
1828,208
1829,210
1830,214
1831,216
1832,214
1833,216
1834,213
1835,216
1836,221
1837,225
1838,225
1839,229
1840,230
1841,231
1842,230
1843,230
1844,203
1845,217
1846,218
1847,222
1848,218
1849,218
1850,215
1851,211
1852,207
1853,197
1854,196
1855,197
1856,193
1857,190
1858,190
1859,182
1860,182
1861,178
1862,176
1863,172
1864,171
1865,171
1866,168
1867,165
1868,157
1869,161
1870,160
1871,158
1872,157
1873,154
1874,154
1875,157
1876,156
1877,155
1878,156
1879,156
1880,153
1881,152
1882,154
1883,153
1884,153
1885,155
1886,158
1887,161
1888,159
1889,158
1890,161
1891,161
1892,164
1893,163
1894,163
1895,161
1896,162
1897,161
1898,164
1899,166
1900,167
1901,167
1902,168
1903,170
1904,168
1905,169
1906,169
1907,169
1908,170
1909,173
1910,176
1911,175
1912,179
1913,177
1914,179
1915,180
1916,178
1917,178
1918,178
1919,177
1920,175
1921,173
1922,172
1923,171
1924,170
1925,168
1926,169
1927,168
1928,167
1929,160
1930,159
1931,155
1932,152
1933,150
1934,150
1935,146
1936,142
1937,140
1938,139
1939,135
1940,132
1941,131
1942,126
1943,122
1944,120
1945,118
1946,117
1947,119
1948,118
1949,116
1950,115
1951,115
1952,115
1953,115
1954,116
1955,119
1956,120
1957,119
1958,122
1959,121
1960,121
1961,119
1962,123
1963,126
1964,125
1965,123
1966,123
1967,126
1968,124
1969,127
1970,126
1971,127
1972,127
1973,131
1974,130
1975,130
1976,136
1977,135
1978,134
1979,136
1980,136
1981,132
1982,131
1983,131
1984,130
1985,129
1986,128
1987,126
1988,126
1989,124
1990,125
1991,123
1992,121
1993,121
1994,116
1995,118
1996,120
1997,122
1998,120
1999,116
2000,116
2001,117
2002,111
2003,111
2004,111
2005,111
2006,113
2007,111
2008,108
2009,110
2010,112
2011,110
2012,109
2013,109
2014,109
2015,109
2016,109
2017,110
2018,110
2019,111
2020,111
2021,110
2022,109
2023,111
2024,109
2025,109
2026,109
2027,110
2028,110
2029,111
2030,111
2031,115
2032,115
2033,115
2034,115
2035,116
2036,116
2037,118
2038,119
2039,120
2040,119
2041,121
2042,122
2043,121
2044,120
2045,120
2046,123
2047,124
2048,124
2049,125
2050,128
2051,131
2052,134
2053,135
2054,135
2055,136
2056,137
2057,138
2058,137
2059,137
2060,135
2061,132
2062,129
2063,138
2064,139
2065,138
2066,146
2067,151
2068,153
2069,159
2070,160
2071,160
2072,158
2073,161
2074,157
2075,156
2076,155
2077,155
2078,156
2079,158
2080,160
2081,161
2082,163
2083,164
2084,163
2085,163
2086,160
2087,158
2088,166
2089,166
2090,167
2091,165
2092,165
2093,163
2094,163
2095,164
2096,164
2097,163
2098,163
2099,159
2100,161
2101,162
2102,162
2103,163
2104,162
2105,161
2106,159
2107,162
2108,161
2109,164
2110,166
2111,165
2112,166
2113,168
2114,168
2115,168
2116,167
2117,169
2118,172
2119,183
2120,190
2121,195
2122,200
2123,201
2124,208
2125,208
2126,216
2127,226
2128,227
2129,228
2130,234
2131,234
2132,233
2133,235
2134,239
2135,239
2136,240
2137,237
2138,233
2139,247
2140,254
2141,261
2142,261
2143,261
2144,263
2145,258
2146,260
2147,261
2148,261
2149,258
2150,258
2151,250
2152,249
2153,248
2154,249
2155,248
2156,244
2157,244
2158,240
2159,241
2160,240
2161,228
2162,228
2163,228
2164,228
2165,216
2166,217
2167,217
2168,215
2169,212
2170,211
2171,207
2172,206
2173,205
2174,205
2175,205
2176,204
2177,204
2178,203
2179,203
2180,202
2181,197
2182,197
2183,196
2184,192
2185,189
2186,188
2187,188
2188,187
2189,186
2190,186
2191,186
2192,185
2193,185
2194,183
2195,184
2196,183
2197,183
2198,183
2199,184
2200,177
2201,176
2202,176
2203,176
2204,177
2205,177
2206,177
2207,175
2208,172
2209,170
2210,169
2211,168
2212,165
2213,162
2214,161
2215,160
2216,158
2217,154
2218,151
2219,144
2220,137
2221,133
2222,121
2223,123
2224,115
2225,108
2226,102
2227,91
2228,90
2229,89
2230,87
2231,84
2232,84
2233,83
2234,84
2235,81
2236,83
2237,84
2238,82
2239,79
2240,75
2241,71
2242,75
2243,77
2244,77
2245,78
2246,76
2247,77
2248,78
2249,80
2250,81
2251,79
2252,85
2253,85
2254,89
2255,89
2256,89
2257,91
2258,94
2259,95
2260,95
2261,96
2262,95
2263,96
2264,97
2265,95
2266,94
2267,94
2268,94
2269,101
2270,104
2271,109
2272,112
2273,116
2274,119
2275,124
2276,123
2277,127
2278,132
2279,135
2280,136
2281,138
2282,142
2283,142
2284,143
2285,145
2286,146
2287,151
2288,151
2289,151
2290,154
2291,155
2292,155
2293,155
2294,155
2295,154
2296,155
2297,155
2298,158
2299,158
2300,158
2301,156
2302,156
2303,154
2304,155
2305,155
2306,155
2307,155
2308,155
2309,155
2310,155
2311,155
2312,155
2313,155
2314,155
2315,154
2316,154
2317,154
2318,154
2319,154
2320,153
2321,153
2322,152
2323,152
2324,156
2325,156
2326,154
2327,153
2328,153
2329,153
2330,153
2331,153
2332,154
2333,153
2334,149
2335,148
2336,136
2337,138
2338,140
2339,140
2340,138
2341,133
2342,126
2343,125
2344,123
2345,122
2346,121
2347,120
2348,119
2349,117
2350,114
2351,114
2352,108
2353,104
2354,104
2355,102
2356,101
2357,94
2358,92
2359,91
2360,90
2361,90
2362,89
2363,88
2364,89
2365,89
2366,87
2367,89
2368,89
2369,85
2370,82
2371,77
2372,76
2373,73
2374,67
2375,64
2376,61
2377,57
2378,53
2379,49
2380,50
2381,48
2382,42
2383,42
2384,42
2385,42
2386,37
2387,36
2388,37
2389,35
2390,31
2391,31
2392,30
2393,30
2394,30
2395,30
2396,30
2397,31
2398,31
2399,31
2400,31
2401,31
2402,33
2403,33
2404,33
2405,33
2406,34
2407,35
2408,35
2409,35
2410,35
2411,35
2412,34
2413,34
2414,37
2415,38
2416,39
2417,43
2418,45
2419,46
2420,47
2421,48
2422,49
2423,50
2424,56
2425,57
2426,58
2427,60
2428,62
2429,63
2430,67
2431,66
2432,69
2433,71
2434,70
2435,72
2436,72
2437,73
2438,78
2439,80
2440,80
2441,83
2442,86
2443,89
2444,89
2445,89
2446,98
2447,100
2448,103
2449,104
2450,108
2451,112
2452,114
2453,114
2454,119
2455,120
2456,123
2457,123
2458,123
2459,125
2460,126
2461,127
2462,127
2463,128
2464,129
2465,127
2466,130
2467,129
2468,133
2469,138
2470,139
2471,141
2472,140
2473,140
2474,140
2475,139
2476,145
2477,144
2478,144
2479,143
2480,142
2481,146
2482,145
2483,144
2484,144
2485,145
2486,147
2487,147
2488,147
2489,148
2490,148
2491,149
2492,149
2493,151
2494,154
2495,155
2496,156
2497,154
2498,155
2499,158
2500,158
2501,158
2502,159
2503,159
2504,160
2505,160
2506,160
2507,160
2508,160
2509,158
2510,159
2511,160
2512,159
2513,157
2514,154
2515,153
2516,152
2517,150
2518,148
2519,147
2520,147
2521,145
2522,142
2523,142
2524,138
2525,138
2526,136
2527,133
2528,129
2529,125
2530,124
2531,124
2532,118
2533,118
2534,118
2535,118
2536,116
2537,109
2538,107
2539,106
2540,105
2541,105
2542,102
2543,100
2544,96
2545,93
2546,92
2547,90
2548,86
2549,84
2550,80
2551,76
2552,75
2553,70
2554,70
2555,68
2556,65
2557,65
2558,63
2559,63
2560,61
2561,59
2562,58
2563,57
2564,56
2565,53
2566,53
2567,50
2568,48
2569,43
2570,42
2571,41
2572,41
2573,39
2574,39
2575,36
2576,35
2577,35
2578,36
2579,35
2580,34
2581,33
2582,33
2583,33
2584,33
2585,32
2586,29
2587,29
2588,24
2589,24
2590,24
2591,24
2592,23
2593,21
2594,18
2595,17
2596,15
2597,14
2598,12
2599,11
2600,10
2601,10
2602,12
2603,13
2604,14
2605,15
2606,14
2607,15
2608,15
2609,16
2610,17
2611,17
2612,19
2613,22
2614,26
2615,32
2616,34
2617,39
2618,47
2619,50
2620,60
2621,61
2622,65
2623,70
2624,76
2625,83
2626,87
2627,87
2628,87
2629,87
2630,87
2631,87
2632,87
2633,87
2634,107
2635,111
2636,114
2637,114
2638,114
2639,114
2640,121
2641,124
2642,126
2643,127
2644,129
2645,131
2646,138
2647,139
2648,139
2649,139
2650,138
2651,138
2652,139
2653,139
2654,141
2655,141
2656,141
2657,141
2658,141
2659,141
2660,142
2661,142
2662,142
2663,142
2664,142
2665,142
2666,142
2667,142
2668,142
2669,142
2670,142
2671,142
2672,142
2673,142
2674,143
2675,143
2676,143
2677,143
2678,143
2679,143
2680,143
2681,143
2682,143
2683,143
2684,143
2685,143
2686,143
2687,143
2688,143
2689,143
2690,143
2691,143
2692,143
2693,143
2694,143
2695,143
2696,141
2697,141
2698,141
2699,141
2700,140
2701,139
2702,138
2703,137
2704,134
2705,134
2706,132
2707,124
2708,124
2709,123
2710,122
2711,121
2712,119
2713,117
2714,114
2715,108
2716,105
2717,99
2718,94
2719,88
2720,71
2721,69
2722,68
2723,67
2724,62
2725,60
2726,57
2727,57
2728,52
2729,45
2730,42
2731,39
2732,38
2733,34
2734,32
2735,32
2736,29
2737,29
2738,27
2739,22
2740,21
2741,17
2742,16
2743,15
2744,13
2745,11
2746,3
2747,4
2748,5
2749,5
2750,5
2751,5
2752,5
2753,5
2754,10
2755,13
2756,16
2757,16
2758,20
2759,20
2760,19
2761,21
2762,21
2763,20
2764,20
2765,20
2766,20
2767,20
2768,20
2769,20
2770,20
2771,20
2772,20
2773,21
2774,21
2775,22
2776,22
2777,23
2778,24
2779,24
2780,24
2781,24
2782,25
2783,25
2784,25
2785,25
2786,25
2787,25
2788,26
2789,26
2790,26
2791,26
2792,26
2793,27
2794,27
2795,27
2796,29
2797,29
2798,29
2799,30
2800,30
2801,30
2802,30
2803,30
2804,30
2805,30
2806,30
2807,30
2808,30
2809,30
2810,30
2811,30
2812,30
2813,30
2814,30
2815,30
2816,30
2817,30
2818,30
2819,30
2820,30
2821,30
2822,30
2823,30
2824,30
2825,30
2826,30
2827,30
2828,30
2829,30
2830,30
2831,30
2832,30
2833,31
2834,32
2835,32
2836,33
2837,32
2838,33
2839,33
2840,32
2841,33
2842,35
2843,35
2844,36
2845,36
2846,37
2847,36
2848,36
2849,36
2850,33
2851,33
2852,32
2853,26
2854,26
2855,26
2856,26
2857,26
2858,22
2859,23
2860,22
2861,21
2862,21
2863,21
2864,21
2865,21
2866,19
2867,19
2868,19
2869,19
2870,19
2871,19
2872,19
2873,19
2874,19
2875,19
2876,18
2877,18
2878,18
2879,18
2880,18
2881,18
2882,18
2883,18
2884,18
2885,18
2886,20
2887,20
2888,20
2889,20
2890,20
2891,20
2892,19
2893,19
2894,19
2895,18
2896,18
2897,18
2898,18
2899,17
2900,17
2901,17
2902,17
2903,17
2904,17
2905,17
2906,16
2907,16
2908,16
2909,16
2910,15
2911,15
2912,15
2913,14
2914,14
2915,14
2916,13
2917,13
2918,13
2919,13
2920,13
2921,13
2922,13
2923,13
2924,13
2925,12
2926,12
2927,12
2928,12
2929,12
2930,12
2931,12
2932,12
2933,11
2934,10
2935,10
2936,9
2937,9
2938,7
2939,7
2940,7
2941,6
2942,4
2943,4
2944,4
2945,4
2946,4
2947,4
2948,4
2949,4
2950,4
2951,5
2952,5
2953,5
2954,5
2955,5
2956,5
2957,5
2958,4
2959,4
2960,4
2961,4
2962,4
2963,4
2964,4
2965,4
2966,4
2967,4
2968,4
2969,4
2970,4
2971,4
2972,5
2973,7
2974,8
2975,9
2976,10
2977,11
2978,10
2979,11
2980,11
2981,12
